t,price_usd_close,futures_funding_rate_perpetual_v2,futures_open_interest_perpetual_sum,futures_open_interest_sum,futures_volume_buy_perpetual_sum,futures_volume_sell_perpetual_sum,futureOI_sma_meandev,futureOI_upper,futureOI_lower,longperm_sma_meandev,longperm_upper,longperm_lower,perpCVD_sma_meandev,perpCVD_upper,perpCVD_lower
2023-07-09,30177.561426355973,3.85900069909e-05,8788525089.526993,11886958986.776585,4342729618.921721,4652977580.995543,12214397571.931932,11261610077.449526,9227200665.301912,485251.20424274635,682136.3031369029,180404.28203962493,-255846750.9263338,96159019.85506076,-265392189.38206738
2023-07-10,30399.567625261745,7.03383157499e-05,9079052858.649324,12328190130.78458,11907627084.928186,11876722953.59887,12141171705.121931,11280346433.226517,9255404431.938507,428822.8746000247,684016.8845691092,182526.66550386322,-310896821.1530391,94700700.40895826,-268390694.0022428
2023-07-11,30625.232132437995,6.95858828536e-05,9198609091.548826,12385348507.281488,8353617629.258915,8312539375.155529,12102697081.184958,11298614514.588968,9282238428.098902,385815.01264818426,685910.3763546833,184201.060003001,-257961696.0230579,92423823.78274825,-270788619.9589392
2023-07-12,30386.18488430355,1.91380402368e-05,9427342445.9891,12547859099.923729,11037694927.80351,11165220276.689217,12120422337.492048,11317040306.295063,9306912475.284367,310122.2997880582,687820.9474949794,185685.76375061952,-199070366.54728886,89251346.37394162,-272520110.0875484
2023-07-13,31454.38545802463,9.83370836328e-05,9702874372.028074,13432194928.763998,19358628879.73655,18638166609.183685,12340962449.063381,11337876118.50347,9330502322.890543,404910.6405275563,689750.3110057774,187863.06864070936,28057433.58958302,86719379.37760517,-273066105.5825999
2023-07-14,30326.141483997275,3.02110249653e-05,8960336783.777742,12229761881.215803,14387669207.339603,15780098233.3387,12385930163.780962,11359180241.011501,9352904797.32956,465403.5462979275,691568.4206630797,189810.24553464423,-156395749.25302038,83314150.81748074,-274297224.4158916
2023-07-15,30291.10855315059,1.14658479847e-05,8924640953.983982,12190613235.243671,2879198169.3240457,3079306524.591581,12428703824.284266,11380934381.796076,9373851244.781511,446492.9469162221,692542.38476833,191773.16938367317,-176838005.17722726,79512618.10753198,-275739327.33257043
2023-07-16,30232.865942206074,2.93934765034e-05,8966669120.561357,12237667286.69412,4639548700.526551,4841060430.580883,12478805009.98677,11403223103.916082,9393589181.722155,435694.708839713,692461.5553780737,193664.0998461335,-161304257.74587163,75828527.76385598,-276995613.62698203
2023-07-17,30160.64713176639,3.26321891511e-05,9053132186.82113,12140939823.413532,9390392705.707369,9991544607.86622,12452054966.07662,11425196184.249268,9412267789.240204,386668.7424466488,691362.5988457086,195011.98676045873,-251597976.81561002,72777734.49519424,-279241470.4191341
2023-07-18,29854.16162945489,8.25384449703e-05,9212147714.14064,12210578715.55709,9344935497.892233,9854277562.698175,12427087852.973133,11446876489.883572,9429976099.086536,403849.1728039767,690185.6252337614,196551.43031436772,-330229450.94551414,70324923.18490449,-282346223.5691775
2023-07-19,29928.062633779253,2.69378226851e-05,9092345014.7804,12108307777.187357,8453727951.253286,8521342843.959558,12364294806.867939,11467848247.327261,9447135483.61648,413064.4754814732,687934.6679526662,198192.60433768985,-321670814.34845203,67234192.92842083,-285340318.0091344
2023-07-20,29795.75093290666,3.26787581222e-05,9187211524.486303,12207218820.95999,10974178295.640724,11276284615.711412,12189298220.038794,11486867694.349266,9462983506.111286,319646.5175708303,686068.3518783092,198797.1624000007,-467752041.58038807,65080082.659843355,-289942442.5655478
2023-07-21,29918.062245160505,3.71412581278e-05,9043529958.291262,12130026788.461847,5859937879.746468,6074230213.464509,12175050349.645372,11505715397.55304,9477655890.561275,328958.96361299924,684597.0107405761,199504.13542948023,-299446799.8259517,62944974.33451007,-292666702.7290314
2023-07-22,29748.925990767475,2.57876781744e-05,8954612852.620758,12043365846.014956,3637803439.229135,3618573053.0700417,12154015008.326984,11524317220.126947,9491313850.364351,347328.97760204517,682844.2470175681,200413.68371044277,-268112693.9078619,60982209.9061421,-295033488.30192125
2023-07-23,30058.58125631577,5.79063189918e-05,8830038563.465485,11923807584.3733,6396653653.507931,6113671979.205406,12109177907.995438,11542412388.382332,9504249496.80371,382722.3278387516,680482.1621395266,201715.73537645434,-198899350.42831096,59904437.54261719,-296621133.27944523
2023-07-24,29181.39279934082,6.90291857378e-05,9155175115.451847,12230177780.292078,11445916694.52954,12236856366.706686,12121926187.549517,11560644086.452637,9516498024.194534,430801.0080639447,677982.0236023329,203551.8119530045,-226011889.00235316,58127975.46266045,-298498535.03625613
2023-07-25,29242.270071832383,6.73217696766e-05,9030653185.108086,12104970905.123173,5349723674.482911,5300525202.197379,12106839357.48753,11578707509.896313,9528315300.893871,409030.0375775487,674647.6121625399,205147.6039447881,-146220383.70357108,56762473.78493285,-299479791.5611015
2023-07-26,29339.2283738779,2.07863710742e-05,9037176386.72082,12089297079.614662,8873729220.035667,8909409452.505402,12104123543.548573,11596742930.04444,9539942856.73364,400876.05529718724,671014.777873383,206654.62908174525,-141658289.3840658,56062805.119654775,-299313422.55903405
2023-07-27,29204.350222111545,2.21831285715e-05,9088295996.784449,12162592741.36744,6133046675.753925,6070130465.747711,12097748389.321064,11614714100.295198,9551106383.204435,386787.5089209504,667181.7548703536,208008.26252809935,-89512213.65879403,55728426.89308502,-299163799.1311034
2023-07-28,29320.936348486423,9.03497206825e-05,9063717607.601408,12100754790.967056,6053916674.996239,5947028059.37158,12093566675.393238,11632647917.961004,9560714298.166067,455789.8337244442,663215.2691023294,209915.40121681386,-43629220.89555117,55818455.17885764,-299852197.4617076
2023-07-29,29359.272680810667,7.68516545821e-05,9077153304.34877,12115575376.245794,2335906849.6160407,2243832281.407983,12103882322.56907,11650704115.911026,9570200717.983715,522457.77314085123,660155.3155149942,211811.9087761171,-33222909.17427053,56120160.96205582,-299167117.72286546
2023-07-30,29275.10910622398,3.51152821494e-05,8992684563.287645,12033972825.028149,4555863596.681902,4537303287.551214,12119620214.091192,11668938853.187523,9579323699.768833,494524.2911343472,656883.1935131134,213693.37302891412,-70997389.91310437,56002262.588905856,-299559705.66029286
2023-07-31,29229.67662831248,7.4967447383e-05,9197960928.237148,12257478512.60507,6607458050.299583,6642628550.784506,12123520318.707335,11687216495.06382,9587176768.624126,502749.05805033265,653550.2747271466,215557.42467398377,36969634.61435628,57082619.846447885,-299500733.7520946
2023-08-01,29668.578113968357,0.0001122212453002,9152532804.029512,12059754070.72656,12136448928.080517,12008128346.678247,12117060770.93639,11705418457.176142,9594336739.502092,562627.497359193,650542.614025888,217403.66067363846,48272793.05960447,58285890.86045489,-299266675.0542698
2023-08-02,29150.178200398568,0.0001080194543208,9112243280.228502,11998488468.634838,13264490954.474806,14036323918.725817,12104088112.224987,11723470778.065895,9601043073.606602,676405.9894922335,648948.5597184148,219236.52146644794,-56891882.90914934,58322453.47436583,-298967534.0678308
2023-08-03,29175.816355589963,0.0001039913569095,9178021861.560415,12103558066.115086,7085356526.0741005,7332312544.529831,12095654587.188936,11741427170.483013,9607370562.928406,783952.8621402626,648558.4254003727,221059.60865770883,-101159344.11799857,57872941.98989104,-298526204.5873829
2023-08-04,29074.55254832058,6.87292046844e-05,9260504243.916683,12135461055.992966,7073717341.41607,7225715998.842486,12100612625.04978,11759438178.57419,9614172906.763441,757890.3960644141,648209.6283151096,222872.97913384903,-138143240.26815215,57219029.20326887,-296827731.6583607
2023-08-05,29045.616254230372,0.0001138993594572,9200560887.11816,12076185671.621237,3236678562.2042284,3282687506.719247,12094985524.389128,11777386644.365126,9620445667.732721,807939.5019722922,648345.2812589018,224679.65378478807,-157869456.37144876,56567819.53432502,-296522036.1877086
2023-08-06,29042.04802116779,0.0001087293152511,9086600079.890154,11959370249.445711,3769154373.1025825,3787941903.960038,12084328013.59164,11795219515.62967,9626434668.461353,903967.9518189561,649540.1583554317,226484.988065207,-163204862.08404067,55920233.82883021,-296395313.87714195
2023-08-07,29179.454872828293,0.0001069253074762,9211683121.104362,12074629039.747942,9664304855.341858,9740495742.31178,12058206660.326336,11812768547.418995,9632694611.546711,946170.0087016558,651452.0181450852,228290.94388707887,-169064917.29618362,55277485.99571395,-295816517.28172195
2023-08-08,29763.239718571713,6.1637091699e-05,10024762298.282564,13278310621.7759,15400645531.425743,14860417966.281551,12232286167.619097,11832256285.787605,9640062541.887672,887711.2321474839,653208.2860589718,230097.70681813697,-110221062.475909,54750649.66098094,-293687660.16526055
2023-08-09,29578.60473505506,8.43611207486e-05,9605685659.628832,12654748094.326914,12239648740.2429,12127629691.26927,12326037542.717966,11852789640.773653,9648493141.349775,862860.7837241103,654900.2846796975,231903.99404675083,16043510.841896977,55626097.394159704,-291545376.3588886
2023-08-10,29437.842638449863,9.07404708579e-05,9698511179.874603,12710027935.917522,7719173521.121084,7737754385.581588,12412676095.546885,11874284552.790308,9657912562.278925,852234.0014317825,657094.336325836,233711.05211681768,48668532.8412151,56859068.06353733,-289831162.75076675
2023-08-11,29401.40285882531,7.74041055421e-05,9633470151.126112,12603292093.489595,6177781803.486883,6169686416.123962,12479509100.903547,11896518365.54085,9668667096.97059,867834.4369537154,660373.4551387933,235525.9548963421,71539110.66826327,58342831.284875214,-288774474.29177135
2023-08-12,29416.320952191803,8.85159904688e-05,9584230202.82265,12556369205.08267,2428978205.8352933,2355384493.1443133,12548106748.540894,11919510077.40728,9680588366.311726,839322.9566100166,663895.1160687027,237350.2898820028,88625204.55483447,60009217.63765876,-287958794.6583342
2023-08-13,29283.43307637891,9.39593478284e-05,9486455787.429138,12459105821.420645,3262442961.636037,3352316132.593664,12619497544.537313,11943289025.549543,9693302631.829199,825517.4415161231,667670.2848447678,239185.78891063604,78470113.11195281,61555849.0450999,-286975587.04148805
2023-08-14,29412.662963212904,0.0001024973670319,9315420828.203527,12358070678.53986,9923125867.362955,9988784977.465649,12659989207.221872,11967506151.079813,9705358561.646185,821209.4497429199,671355.8562163293,241030.89033010622,79974652.66441417,61962467.10583225,-287566517.52271044
2023-08-15,29168.939310289417,9.95595647258e-05,9578386262.442575,12589903330.725946,6152828696.6007805,6339697570.897851,12561645308.500452,11990616668.70578,9715977380.969402,869169.8460321265,674100.9800041555,242876.26927584695,-23896267.255766153,60471759.94951393,-288177548.17579454
2023-08-16,28716.95567567704,0.0001017046404077,9659061485.11394,12630082606.056265,8979240801.470602,9355079971.729412,12558121667.318928,12013670113.048443,9724706894.740673,893744.84134846,676597.4081195208,244717.98584081177,-93590298.57468629,57739257.8624948,-288812039.86061835
2023-08-17,26641.149017583273,-0.0001547020014752,7564449923.549301,10675628774.127382,25501308830.845913,27958437020.056828,12267493215.634624,12033482400.535212,9731228829.76882,600847.26787497,674420.4481965064,246538.10846909258,-441954202.1104593,55139902.54054186,-293065730.7710092
2023-08-18,26047.655701857013,-1.77692448784e-05,7098860294.944843,10063085444.784796,15453650852.46818,15862193739.53823,11904606551.533936,12049053422.706818,9735759009.995438,476302.763981704,669694.3737326568,248325.2254413657,-501473955.6008839,53132714.440944,-297968240.40556276
2023-08-19,26087.668151379323,-1.24028282924e-05,6905449597.14958,9872054076.393436,6444975667.567105,6578778112.943213,11521132961.721191,12057550243.901575,9740366102.330881,342873.5161361178,663350.5615539093,248807.38066262464,-531101978.1818965,50846341.660625756,-303183797.69221455
2023-08-20,26188.294015057727,-2.90877446351e-05,7067552407.938857,10030128568.628937,4693853806.343791,4834417783.550484,11174136211.322374,12060094673.913898,9745024312.815617,186170.6077608172,656583.9141898025,247536.66282627353,-538343521.9317629,49392677.8243583,-308462265.1826928
2023-08-21,26119.6865997804,6.7072016624e-06,7074742240.468216,10039627833.25008,7341914722.128774,7580926097.266375,10842930090.566692,12059521167.381609,9749042359.464228,56548.55279386531,649844.9392359998,244817.4396454834,-563108131.222464,48656839.38204552,-311084088.11722624
2023-08-22,26023.458488996606,3.13885179148e-05,6833935062.843697,9797986908.157074,9778625298.562504,9803281163.9223,10444084887.34257,12058631268.300184,9748664940.75958,-49039.000622665546,644859.0675728295,240920.43545355208,-539934844.2314249,47920591.6463595,-313436102.0841241
2023-08-23,26424.425885267043,-2.2559852851e-06,6827282083.948108,9655934102.24134,12919715250.15643,12819217216.608942,10019206529.65472,12058394572.606611,9743616473.76546,-191578.08961380718,640382.8380385289,235438.58569000382,-471886672.2590967,47193760.40248075,-313280421.8088691
2023-08-24,26139.04009454925,3.49818511597e-05,6866854587.815103,9594065680.04582,9225625683.198462,9207676655.974266,9864697516.214497,12059009735.674593,9736906184.990358,9914.885865943008,636912.3323485205,232187.86011458383,-118304212.76836668,46635414.34627131,-309050632.3910543
2023-08-25,26051.027696278252,2.16749191713e-05,6779080890.872104,9553811640.38361,8167441413.291031,8307448606.2638445,9791944115.585756,12060331631.949665,9729444592.45942,48925.94548076915,633965.3764412683,229361.7027802889,-79941970.7544756,46504817.62582037,-305826486.68012285
2023-08-26,26006.671536422888,5.56460283742e-05,6810754353.589819,9585122180.613829,2537928544.9186087,2524713032.812408,9750953844.7601,12063272828.459738,9721584295.332483,115302.8791443169,632041.4456563152,227264.59988121406,-58939405.39986004,46609653.13937652,-302281205.0325415
2023-08-27,26087.225224087328,-3.4249198071e-06,6892281251.901372,9664679298.3035,3408292593.0724206,3508956986.5384073,9698746806.14218,12067519612.396215,9713201528.045218,141299.11472454126,630735.5906774652,225447.54790390513,-53239464.86547347,46777893.53411277,-298638682.44640094
2023-08-28,26108.558274788975,1.30373419843e-05,6842897724.429845,9627320801.970411,7086697892.62789,6996097694.236071,9639845801.673655,12072412728.107254,9704384681.119194,147265.03970749275,629624.8308214712,223688.64860493483,-6152097.218413489,47473234.803762525,-296965394.1696774
2023-08-29,27722.85715062194,2.17549255303e-05,7715936451.986515,10907089794.084518,17737984222.2225,17256079608.21833,9798289071.091862,12077348557.493671,9697843000.561432,140601.1153876134,628192.6744972593,221848.49488198682,66213685.547867365,48974108.02917752,-295780478.0945647
2023-08-30,27301.802992845187,1.78337096209e-05,7392766074.939072,10418670501.7209,9825634969.139853,10135921794.44437,9907251413.874655,12082337152.915998,9693825012.0819,161635.78558680165,626880.514290093,220237.2239457106,7530134.283295223,49827356.49434899,-294249003.70815796
2023-08-31,25929.8273633107,-1.2989585306e-06,6706096989.13342,9628389837.313704,14164211946.736326,14932564120.728764,9912154864.912924,12087387912.237247,9691441605.794987,126074.89601289925,626068.1991063543,218228.05820862387,-104798608.74765232,49436268.437501535,-293096506.37951803
2023-09-01,25802.67758142681,4.98519417836e-05,6723429118.241489,9368990082.080532,11055239976.526798,11042372503.511312,9885751785.155344,12092509207.420732,9690433074.467028,152966.31981623903,625990.8324700507,216512.71367590223,-82959370.74932384,49286418.87687981,-291823844.7981497
2023-09-02,25862.66214030542,3.94316788191e-05,6705429450.305363,9351086244.389229,3675582586.931276,3660261334.153832,9852318079.980398,12097706964.828167,9690209625.308914,136597.02130466906,626506.4304261486,214608.72484735565,-82658550.65343197,49137897.68251452,-290417456.3139738
2023-09-03,25971.119276963313,2.29435349649e-05,6758023453.161764,9406625468.20663,4425177679.757716,4317770172.02505,9815453247.109419,12102987807.021748,9691119382.029167,162119.65815709365,626723.0853718014,212980.20652736357,-52933993.33933871,49318223.97802661,-289497786.3376037
2023-09-04,25818.20041658717,2.13900285803e-05,6657390552.726955,9307984957.73442,5603974745.594311,5698852421.225898,9769833840.789991,12108364458.520756,9693152932.051342,169718.02621367486,627000.3063054209,211430.2387219324,-79430832.48553957,49210991.835923925,-287062277.82306397
2023-09-05,25776.093195492627,2.79982713811e-05,6806465947.467347,9455516827.116167,5970983266.333602,5924006382.132181,9562466274.080227,12113850814.18998,9695761286.887665,172962.263047091,628218.4517182952,210111.2694241258,-141563365.31450367,48695738.61631283,-283018972.4295839
2023-09-06,25755.84492577595,4.14434482238e-05,6787446739.366248,9460745610.309052,7565707590.014075,7549577851.397408,9425619861.02139,12119457544.471163,9698554638.230783,194312.9421955226,629441.4816517364,210245.43473998376,-94932427.61147717,48437662.6746414,-279946737.2900654
2023-09-07,26215.697676473963,2.6017024867e-05,6936162794.643187,9664551480.380594,8375023671.862838,7931924308.720945,9430785810.030947,12125201055.796417,9703169400.139687,221337.12245278803,630688.2861300779,213587.37231111358,78132077.69342709,50111533.40091017,-277175155.00948215
2023-09-08,25903.455817156737,-1.52437201718e-05,6900511340.493786,9633750770.5161,7775330863.69451,8136557663.786801,9468608765.521742,12131091968.194132,9709943107.073488,158427.7708948515,631977.0669294064,219509.20685215035,24690038.678030424,51204058.97450486,-275402752.1032429
2023-09-09,25894.371678926407,1.47640450947e-05,6878749734.415462,9609129064.912634,2226343770.825306,2166704044.9335556,9505472025.596514,12137131226.764505,9717048834.530458,135163.74672992152,633303.1816248641,224521.78380955092,31021249.122931343,52113108.652263835,-275816969.3850469
2023-09-10,25841.89153717815,2.99150755021e-05,6755859638.274046,9483974417.315697,5058220050.572636,4913251645.639824,9516521875.469236,12143316451.609451,9723819451.225357,141885.0472683968,634658.6168304204,227974.64444388746,36387091.580095015,52398640.35148218,-276223979.27611244
2023-09-11,25131.853610748836,1.6189003731e-05,6960799063.485702,9612325482.64363,12924019922.872198,13310760462.924711,9559999093.313412,12149644244.235203,9730941851.759998,137640.27981360574,636042.8315327234,231529.4167957847,-5307603.337180138,51428179.27319406,-276637807.65452945
2023-09-12,25851.238275387823,1.11344729833e-05,6985465491.049928,9734815151.16993,18179097887.787285,17357412311.95179,9599898853.892519,12156101849.350357,9736685398.936378,121527.45067681475,637450.142443489,234210.84102957026,105365066.89625904,49475689.837489426,-277068023.0870855
2023-09-13,26230.41129600612,-1.64074300136e-05,7179529696.367483,9929493783.895538,10477630699.192093,9965269851.39727,9666862878.690588,12162665162.52802,9739437205.808756,64514.189457037966,638866.0965131677,234110.18355674722,176255225.35028118,45983196.38183738,-277528703.7268465
2023-09-14,26536.08220778043,-1.33337484882e-05,7474008218.070194,10376851539.6051,11958470801.77076,11578854498.304571,9768620030.008375,12169308614.300144,9739637684.070778,24497.780072997983,639267.365436012,230949.78187244854,167186216.8251806,43858836.09711169,-278016873.86883235
2023-09-15,26647.223409797887,-1.2553271939e-06,7214318727.616522,10028633904.950607,8300845045.445887,8067078969.911693,9825031906.356161,12176006754.488499,9735815712.870293,38231.08484908095,635094.8189172843,227943.6878352502,252185199.0575356,43438611.90207188,-278523635.6226813
2023-09-16,26560.681826478944,2.88204330288e-05,7184679469.081448,9995654201.617104,4633960849.592787,4864767341.347192,9880249783.028229,12181999407.157515,9730597190.92904,53303.57087736534,630827.0622218052,225105.09766809645,210692882.25094196,45778690.19148229,-279031797.0603237
2023-09-17,26527.935573605875,2.646282982e-06,7108797295.261966,9920999774.560886,3550141940.780598,3869075149.8864098,9942681976.920399,12185150478.581276,9726106269.79599,27119.262040848374,628653.7222834816,221977.24281098833,144421223.1025672,48138749.90398802,-279535142.92390126
2023-09-18,26750.830658687613,1.3076454865e-05,7377525823.032686,10308085170.47728,15058781561.611498,14609602742.330296,10042076218.039492,12185902862.133213,9722750415.448631,24802.61653095517,627134.6819484669,218824.59408217197,263838274.4359551,51843313.7263152,-279194378.41851985
2023-09-19,27225.165288012224,1.07232660172e-05,7635908222.636407,10671658261.970564,12136874798.76637,11866103072.095375,10175910948.153868,12184336915.520498,9720906785.577322,25388.673440724477,625230.3784097385,215679.14634733388,185136295.9838838,54664849.23240237,-279532858.31156707
2023-09-20,27130.31989361105,1.51227409751e-05,7446683722.344443,10426091802.923529,10782943244.072235,10797038201.07502,10246853522.300724,12183031859.28868,9719873651.076468,58304.65916647031,624841.5446239571,212898.1779751821,109928323.86993988,56646423.84340432,-276449953.3767359
2023-09-21,26565.444330587725,-6.5485031074e-06,7388282528.752865,10237246305.59658,9798983961.120262,10038704650.489914,10226909917.442364,12181758240.609097,9718643536.952412,65629.56697798466,625264.4611253969,210196.8731108548,21451610.607676983,57646263.49637978,-274414700.7094019
2023-09-22,26580.948241165996,5.95178426171e-05,7327739818.44864,10206867987.231146,5241787780.752929,5388724791.019209,10252371929.196728,12180825231.113281,9717722022.955132,129227.79494051643,626388.550895184,208197.67827058173,-32934544.50667647,58046760.13774471,-272363382.8340166
2023-09-23,26579.711860935837,7.4414325213e-06,7296077745.825345,10173554504.47956,1820306217.089845,1886289167.251804,10277786258.177078,12180794441.89462,9717111500.724863,107403.18018961092,627589.3785230245,206890.1435705445,-9388324.279184205,58714037.19392769,-269632022.16610616
2023-09-24,26251.94000126036,-7.5843354501e-06,7112076404.652649,9990245811.668337,4330589756.779948,4515579039.318262,10287678549.192429,12181537298.457071,9716640382.65822,97009.99983181576,628788.4458584877,205213.87277965224,9746522.37331547,59596451.209298134,-267235962.02546155
2023-09-25,26301.84780924953,-1.42823253688e-05,7226194479.0869,10056000753.655865,8352194309.980432,8183172739.547304,10251666489.646511,12181161867.462448,9715797417.03939,68484.46495055802,629415.1220953042,202543.25631979448,-30275941.747838087,60037561.38089225,-266928118.7798302
2023-09-26,26207.098840276893,5.08920027793e-05,7278048102.451633,9979336564.214622,5886989682.017165,5516702225.716938,10152763389.96709,12180784368.55782,9713885031.378448,109700.54625107125,630603.8512962984,200600.0641326976,-16059408.943662167,60639724.71064946,-264790727.961673
2023-09-27,26351.923799727545,4.91540058509e-05,7200718175.109516,9838941636.676271,11007347692.402534,10760177525.173077,10068884794.788912,12179305247.012587,9711070791.399714,144176.24257300075,631177.0052047775,198775.2200289125,21264180.23237249,61657927.03708361,-264472969.70204604
2023-09-28,27020.0201195083,-7.334438172e-06,7735396177.5316,10736406347.392296,12728239223.614508,12414678581.139849,10140193372.1883,12176769479.499302,9709075322.332027,142983.01487269456,631209.2975918675,196940.82491869348,100304370.49584545,63553729.584017485,-264156139.70656714
2023-09-29,26918.04725949445,4.58789121333e-05,7377853155.257979,10025806224.475164,8804041358.568241,8675156491.160994,10114327406.080303,12173902439.65043,9706825011.073603,129033.95935683568,631286.6377581072,194956.87373453652,139707495.877778,65888727.18504183,-262531496.54399943
2023-09-30,26969.662422276026,2.00757024817e-05,7459558625.050147,9990357024.34191,2832555825.0346384,2780501083.2892175,10088156337.48921,12171515922.004715,9704319748.072475,142671.47498334825,631398.5787913894,193130.45195381113,156570023.293118,68410418.27051735,-261320015.8632306
2023-10-01,27971.720079662788,4.77540200149e-05,7529241390.185919,10095451430.826109,7591253211.648083,6927356849.147288,10103185711.654606,12169635030.709888,9702019424.592327,201741.7488752881,631815.5711660999,191964.38279561143,277839401.1558477,72274079.08520031,-260343998.50469983
2023-10-02,27615.810922283403,6.62934893235e-05,7509820994.499735,10365585835.680988,18027874633.958885,18117788421.20779,10147412151.943909,12169372642.882616,9700252449.871702,287607.3343965466,632991.073303723,191835.50469517175,240848635.77270025,75719944.16360448,-258238198.6399843
2023-10-03,27442.04846351269,5.99465556342e-05,7557357662.490593,10199947839.815416,8602576909.314903,8634124579.24391,10178928048.45831,12170074416.846521,9698881519.931135,299413.4940114312,634171.8182016687,191760.67769743412,183443617.73995256,78522821.81082365,-256346736.7267436
2023-10-04,27793.835595991313,1.82250758462e-05,7865757417.510533,10542063371.651531,9035486220.421991,8820401560.293423,10279374010.59763,12171735538.489422,9698675257.061005,269329.1914702776,635361.2249774638,192170.73635020456,178859973.86839697,81271345.03610137,-253891874.95323488
2023-10-05,27435.1378448644,2.27827190191e-05,7828898869.721062,10565592296.693,11660260802.146334,11905873566.180569,10254972003.354874,12174324372.94382,9698252023.23388,302914.67549568263,636562.7946697427,193308.22160367933,98978058.65284069,83127468.668632,-251486613.43387327
2023-10-06,27945.923371919063,1.89050516017e-05,8109247643.752175,11059741707.010632,13789658380.416298,13437835762.970016,10402677072.288513,12177395966.752361,9699520001.89318,276460.08528334374,637774.523583557,193726.1600589042,130826308.65841696,85327341.04798587,-250467642.39522946
2023-10-07,27972.86168328721,-1.15950952734e-05,8047364466.0571375,10998190586.982426,3753858444.0738807,3740525566.8155937,10546653295.522871,12177087853.212841,9702434773.438892,241736.39424262775,638778.9132896923,193005.92217735847,125294613.73168352,84658875.03491497,-250652757.73564905
2023-10-08,27946.940819119573,2.28154218734e-05,8068822832.261827,11023458782.283424,5884427539.87391,5959100768.088922,10679225774.302488,12173379786.142483,9706868378.698685,216670.97322774545,638594.443145593,192007.0055668798,19784672.200854097,82462112.71252754,-250857184.25442085
2023-10-09,27589.872528307096,6.87096649727e-05,7922309013.319438,10663360428.084145,9983739485.88325,10117062439.38404,10721765001.788652,12166434592.88979,9711820851.227276,223311.96754133343,637927.3285363151,191082.6540179121,13583362.736298902,81370241.77196687,-251072304.494973
2023-10-10,27391.340515995755,6.27359243184e-05,7943504111.778976,10637613183.823586,7859145519.271541,8076146283.112262,10784288622.36125,12155975611.231503,9717514191.31395,229784.18342953702,636347.9871826249,190231.53578134067,-12909936.393946035,78471789.92704965,-251307305.55886757
2023-10-11,26839.4634565126,9.81677534737e-05,8028955326.141095,10620419757.697832,11944773552.457909,12541042580.674784,10795482391.796434,12143310566.683609,9723378292.03788,321902.8236561127,635030.6247637529,190402.74235058913,-128817606.15758085,74717959.26870443,-252012266.42253172
2023-10-12,26740.622279190473,7.19832871465e-05,7942239482.992784,10560631010.57263,6879777410.505004,7053536905.336178,10794773636.636381,12128388857.443773,9729283327.378168,378094.95252936054,632727.1314045701,191194.55162652693,-118552853.4142864,71236060.41012873,-252598800.02071613
2023-10-13,26846.408960513527,5.54726302607e-05,7925717006.772392,10530185700.86156,7374848012.285618,7429510111.501806,10719122778.615086,12111623985.620634,9734398394.092688,419002.75594529306,630039.0087247555,192348.3841844238,-176622098.6517821,68396347.54688321,-253826273.40155554
2023-10-14,26863.172256085036,2.8181619911e-05,7953817478.872828,10560870019.249023,2695005523.7413783,2563530333.611321,10656648411.79603,12095899987.5214,9738872463.881462,464354.38719026,627708.7881399464,193489.5294656678,-159744625.38438633,68108001.81553034,-252675866.80036843
2023-10-15,27147.722756725423,7.0614347375e-06,8110951877.025654,10715509035.491186,4996947041.76665,4711405406.784924,10612655590.82571,12081070508.924032,9742912616.051992,446237.4386758091,625446.5742318169,194620.613135415,-108285359.21342373,67826931.78208534,-251039606.71882612
2023-10-16,28525.712165863904,5.8135553403e-05,7799898623.209094,10801935159.942616,24811249222.210903,23911979892.367657,10632451981.091204,12068100468.90473,9747228212.135118,433253.4707946917,623290.7102709314,195741.63775737394,39227824.121438846,68994839.05039424,-247317264.97085297
2023-10-17,28418.949444907274,-1.21410614965e-05,7956751964.203583,11077501317.961937,10248230850.400673,10550573415.440088,10695293143.110968,12057596468.994177,9752296588.470827,348261.115410512,620918.9901536251,196179.95315730688,27036138.235911097,70023711.700145,-241441706.63132745
2023-10-18,28329.06095625457,-1.32124026516e-05,7719940988.771614,10798611830.977592,10338239433.77017,10170697797.770767,10720749153.579508,12049013215.380554,9757704715.8093,221092.04742505332,616970.0840364641,195208.40517239383,136151947.4096651,72259746.38954075,-234195390.63586175
2023-10-19,28706.162829946657,-6.07646596034e-05,8061472896.386532,11375604818.300262,11090367451.59444,11032622172.587006,10837173983.254883,12041970546.191711,9764457816.702507,69440.45289055303,613995.0963608786,192558.4662315188,169224057.9580378,74853297.67890662,-228164372.6025741
2023-10-20,29681.53100155717,3.95512070842e-05,8257869094.341547,11895657503.841106,17596626287.886875,16741695854.706694,11032241383.680532,12038082048.690996,9772013789.800718,53290.213112966,611788.7459274333,189733.88204588564,299165848.30037636,78882207.80948806,-221628162.5771572
2023-10-21,29910.698211552164,7.5235237778e-06,8560989732.514259,12215316299.02242,9438942917.342876,9292648870.173412,11268590852.21959,12038184908.922234,9779657656.498302,30469.834367681768,609924.3382563333,186659.4160683483,301282827.87743443,82929358.75099255,-216422526.1312061
