t,price_usd_close,marketcap_realized_usd,lth_sum,sth_sum,rhodl_ratio,rcap_sma_zscore,rcap_upper,rcap_lower,sthlth_sma_meandev,sthlth_upper,sthlth_lower,rhodl_sma_maxmin,rhodl_upper,rhodl_lower
2020-10-10,11296.361428209482,116467830648.51828,142707585689.16547,32982380613.628414,1256.9426728132414,1.1828412217291964,3.7086143435495282,0.5371866436032207,0.2313616289688502,0.2419237679071502,0.22083671237883162,7.134951821004265,7.476149735535666,6.801758170151202
2020-10-11,11384.210120673994,116528415461.26991,143881578959.72006,33203948286.52144,1254.570987139498,1.2683199671554308,3.6879443963612015,0.6040770984442361,0.23121739904352906,0.24176061708074428,0.22084384729547887,7.131523410118154,7.476149735535666,6.801758170151202
2020-10-12,11555.35238261704,116668596349.78476,146146337422.82925,33674503985.94639,1185.5375484577278,1.3574127360802166,3.6716292817527325,0.6624273537555074,0.23117064196403156,0.24159882391699886,0.2208515288004755,7.110807074474043,7.476149735535666,6.801758170151202
2020-10-13,11425.899400698005,116773268267.17612,144444154688.1144,33288178025.22717,1238.1671576376914,1.4523442981463515,3.6596966228651255,0.7120289354980396,0.23116925316963863,0.24143859898956,0.22086246136969429,7.107599483963724,7.476149735535666,6.801758170151202
2020-10-14,11429.530525949574,116889321582.02534,144105574304.25977,33319388932.108616,1231.7933016622794,1.540212759833074,3.6520082212430642,0.7525973119258553,0.23108673853881184,0.24127962660816904,0.2208761360944596,7.110836806578872,7.476149735535666,6.801758170151202
2020-10-15,11495.136250345737,117013723099.72025,145370961392.54425,33672528755.148552,1274.769704074002,1.6160490574283466,3.6467090736700616,0.7877931133643561,0.2310671408459609,0.24112258496536,0.22089348031756534,7.122005967056732,7.476149735535666,6.801758170151202
2020-10-16,11322.122100253331,117069466058.39407,143459427199.0179,33369659734.452927,1248.410669754196,1.6602936914911501,3.6424280243483853,0.820409175457729,0.2311740876346818,0.2409688507066532,0.22091446857915692,7.123814189354108,7.476149735535666,6.801758170151202
2020-10-17,11357.507699419104,117106995961.08284,143723648772.76498,33456175749.211903,1231.6288062658875,1.6912793650155444,3.6389177314970667,0.8508428824341152,0.23141161096250948,0.2408198416155995,0.22093985923610387,7.120907789908915,7.476149735535666,6.801758170151202
2020-10-18,11483.347447046355,117152134996.96696,145249449164.96097,33775473099.240967,1226.2623685278602,1.7065064524656453,3.6359186817743687,0.8795216133398027,0.23166325454064443,0.2406756865632787,0.22096928878366923,7.117647382349815,7.476149735535666,6.801758170151202
2020-10-19,11742.056464068412,117483210450.78624,148555142925.6689,34582820944.2456,1358.9197977460194,1.731016316599021,3.6331296539745654,0.9074683079771502,0.23200299256335968,0.24053733449435424,0.22099995501698752,7.13714649930243,7.476149735535666,6.801758170151202
2020-10-20,11916.334474515825,117709463424.46184,150861133888.87256,35154087533.54498,1372.306611206512,1.7673656722785311,3.630307383656059,0.9355985152117563,0.23236952758532628,0.24040504870872711,0.22103232871247672,7.151840898505271,7.476149735535666,6.801810061806646
2020-10-21,12823.721613011156,118132586737.63152,161883338881.78586,37832123967.28343,1525.2270259790837,1.8515338260268963,3.6276203026404112,0.9642764552874348,0.232724498296536,0.24027866689614946,0.22106698112579126,7.182365497371426,7.476149735535666,6.803726607165145
2020-10-22,12965.93891096706,118834409140.45444,163206880041.16547,39155677782.51579,1815.44081198138,2.0078516925586882,3.625349555556318,0.9940699984008605,0.2339077328629159,0.24016733626849548,0.221103673134989,7.2328744647718795,7.476149735535666,6.813340053168282
2020-10-23,12928.422292893309,119443365411.15164,161592681189.24857,40279704607.15928,2145.326750188217,2.2531396671637043,3.623976662438187,1.0255464001910235,0.2362877239421953,0.2400842648594215,0.22114295758608846,7.310220263878695,7.476149735535666,6.827382437434457
2020-10-24,13112.518308892806,119689900008.60416,163784431856.03732,40817198626.61998,2380.5638152488223,2.5357376010699255,3.6241831179205306,1.0580190199539465,0.23863510211160932,0.240029002357331,0.22118508056574426,7.404363096834855,7.476149735535666,6.87425489824273
2020-10-25,13025.152726171284,119831356635.98949,162843513019.56326,40629193531.01048,2459.112609020301,2.8315587499004202,3.6265306714767633,1.0907939169855667,0.24105854863848775,0.24000229927756483,0.22123048370759535,7.503767345194002,7.503767345194002,6.93148793740814
2020-10-26,13072.25343050888,119979949144.42276,163587886043.30722,40812150898.87625,2369.1071060570025,3.112648540616433,3.631665151161266,1.122264978888842,0.24344240482879367,0.2400036416375681,0.2212779824588273,7.5831706334614655,7.5831706334614655,6.96272126540664
2020-10-27,13638.61347118853,120359124765.80405,170461633253.36377,42739814634.63064,2333.0102137919807,3.4144438192061353,3.640463176382064,1.150974904008282,0.24597197561756579,0.24003457329072686,0.2213267428627308,7.658980117618964,7.658980117618964,6.96272126540664
2020-10-28,13274.1015514869,120651877511.58092,165850723341.26303,41590934701.88481,2385.400785710983,3.687963174722401,3.6531005243997368,1.1757474741984768,0.2484110306489644,0.240094017112233,0.2213776507841123,7.722869244200651,7.722869244200651,6.96272126540664
2020-10-29,13449.310773172034,120924063173.77129,167966785153.73544,42152506127.60809,2163.7859600612337,3.8998696772349937,3.6688714574375965,1.196537004771337,0.24998860330449277,0.24017235085625607,0.2214310742692606,7.747945120893554,7.747945120893554,6.96272126540664
2020-10-30,13567.751090472697,121097137600.02748,169973014735.01028,42806015753.63151,1856.543997191554,4.050825017060743,3.686883685306838,1.213342803991809,0.2503562007240128,0.24025612063396642,0.2214871432068041,7.727291523962736,7.747945120893554,6.96272126540664
2020-10-31,13779.026945510965,121311773408.06084,172372883833.84018,43409077470.909935,1903.4915538059256,4.19246385199565,3.7067188492574905,1.2267531184650247,0.250730410674115,0.24034538928021257,0.2215453071815375,7.69534188151245,7.747945120893554,6.96272126540664
2020-11-01,13712.179226753678,121562326178.6838,171210095158.26636,43175634829.796616,2005.333351826306,4.356256154531343,3.7284361062419817,1.237051801748888,0.2511133925683828,0.24044024361884583,0.2216056787307422,7.6662004172803915,7.747945120893554,6.96272126540664
2020-11-02,13558.759567504292,121891814401.36214,169367246194.72473,42925161892.08609,1918.464248474392,4.546308964907613,3.7523209687332937,1.2449289046442533,0.25167950604497297,0.24054268636635157,0.22166896438811662,7.636059254384096,7.747945120893554,6.96272126540664
2020-11-03,13914.806921199464,123642502580.20525,172876120352.92844,45272827465.80012,2282.7088934110325,4.904954054495996,3.780948654394661,1.249686300649579,0.2532724129122856,0.2406640615501011,0.2217340821484385,7.6329454655085955,7.747945120893554,6.96272126540664
2020-11-04,14127.434501432555,124020764385.31558,174894491740.99976,45966446232.38349,2325.543231479337,5.275234627129948,3.8148879629936276,1.2513222759682525,0.2549939208597884,0.24080572802976313,0.22179928623098083,7.62931496624435,7.747945120893554,6.96272126540664
2020-11-05,15556.660674219534,124963613286.34052,192641849620.9781,50987554702.543915,2564.892532345646,5.7446838763912655,3.8562747589622175,1.2487798123217975,0.25695363357902173,0.24097025604572642,0.22186304365976783,7.653608842434395,7.747945120893554,6.96272126540664
2020-11-06,15552.789426236755,125643807565.0914,192603369928.5931,51292270905.128685,2722.183985806755,6.273872920439609,3.9066853261078545,1.2408983015838433,0.2590208166193357,0.2411587539942635,0.2219247845151665,7.708282813967612,7.747945120893554,6.96272126540664
2020-11-07,14849.092332069496,125841518790.27808,184471466115.2349,49117991999.66423,2720.213697111485,6.7918959368265615,3.9664118284391243,1.2274700938239504,0.2610823816650643,0.24137108859074233,0.22198329178536594,7.75928575435294,7.75928575435294,6.96272126540664
2020-11-08,15486.128766242586,126346021297.80156,191817733798.06723,51157965723.3708,2837.0990532455025,7.323571049432585,4.0361497853830715,1.2081333186675884,0.2631569044861344,0.2416073325192764,0.2220369672083335,7.808853149038804,7.808853149038804,6.96272126540664
2020-11-09,15336.738597655203,126705681165.42296,189858832932.86752,50773529490.99607,2866.5956315503167,7.848509128749574,4.1158428470014785,1.182819473917279,0.2651545480239513,0.24186656094694445,0.22208691873400613,7.866224597496847,7.866224597496847,6.96272126540664
2020-11-10,15289.79446632406,127019559289.52023,189294495872.1679,50824205767.635216,2566.8800187546785,8.191887880993193,4.201041646573543,1.1544441686429594,0.2660992071114957,0.24213703571813677,0.22213419028653553,7.882985784934133,7.882985784934133,6.96272126540664
2020-11-11,15693.906873452925,127379720653.66544,194356813556.93716,52243662340.0319,2412.231449128648,8.521848370358294,4.29141529914856,1.1234707746801436,0.2669533456201446,0.2424177152556197,0.22217860976457485,7.888214152350636,7.888214152350636,6.96272126540664
2020-11-12,16281.41451196556,127880729255.3338,201267583229.87137,54493355817.92189,2335.884890055433,8.787405258619915,4.385143903029056,1.0910467548029557,0.26782126041814075,0.24270872205348842,0.2222211905041493,7.874853324809277,7.888214152350636,6.96272126540664
2020-11-13,16311.513322639245,128323659001.65912,201698072247.6711,54754234519.643555,2214.222385312397,9.015674050354013,4.481435264977735,1.0579880889373297,0.2685578283010924,0.2430085680502938,0.2222623936461009,7.845348579122669,7.888214152350636,6.96272126540664
2020-11-14,16075.452733873575,128555040619.19974,198825940210.5821,54011690940.89219,2135.1969757301517,9.24288601635387,4.579973607093725,1.0242741894152168,0.26932779715422217,0.24331757933318787,0.22230388355169417,7.810755502034624,7.888214152350636,6.96272126540664
2020-11-15,15962.09895156044,128707348191.3195,197627758647.59705,53666382167.60078,1957.9134469458224,9.438939300692553,4.6797196566088894,0.9903366123765238,0.27002093104600217,0.24363485993440745,0.22234665239997745,7.7577693975061095,7.888214152350636,6.96272126540664
2020-11-16,16709.612283879444,129096201625.23412,206779946366.1296,56213408408.21758,1955.196047427735,9.645730742168928,4.7809670423440975,0.9560635123038248,0.27065286772196695,0.2439597118070714,0.22239089185855618,7.703107302339142,7.888214152350636,6.96272126540664
2020-11-17,17667.381593434377,129920724258.1044,217953540140.7895,59458557187.54133,2252.1988482456104,9.916598493782503,4.885456163671467,0.9206476958547056,0.27126872957764775,0.24429194667643506,0.22243652155393323,7.684423851476686,7.888214152350636,6.96272126540664
2020-11-18,17812.23323674995,131274153305.66856,219425444615.45657,60421934541.42782,2725.054942541768,10.282003942133036,4.99563511737867,0.8828962164263818,0.2722060822069233,0.24463512368172585,0.22248476783662324,7.701843331291127,7.888214152350636,6.96272126540664
2020-11-19,17797.55269185706,131705004203.33572,219171906655.13364,60458503141.00827,2692.001968986613,10.62170584453035,5.110773581933554,0.8433852442270382,0.2729344978587562,0.2449869097966973,0.22253498609159056,7.722113953572442,7.888214152350636,6.96272126540664
2020-11-20,18624.912737033366,133039360286.85583,229301974332.17593,63366883107.08163,3032.2904716903577,11.026918525137802,5.232523769240492,0.8013641818910249,0.27363171864573227,0.2453469506914004,0.22258676336322458,7.767030666561114,7.888214152350636,6.96272126540664
2020-11-21,18681.88473987622,133693108476.65002,229553408083.6698,63623823111.41145,3167.157307722667,11.404130529991534,5.360298489783801,0.7576046480580474,0.27441891114258954,0.24571623104161244,0.2226384681425853,7.823355742917878,7.888214152350636,6.96272126540664
2020-11-22,18406.836393857495,133970613600.97723,227110063056.47375,62988598960.15038,3178.3255750613066,11.721480763128552,5.4925019330264435,0.7132610293724815,0.2752468374973599,0.24609518394624064,0.22269030683985191,7.892566481645163,7.892566481645163,6.96272126540664
2020-11-23,18340.95092402201,134426368505.9546,225208313145.0953,62395760493.89341,3172.1062266213225,12.017821523366191,5.628715909447225,0.6689404750036374,0.2759906413165688,0.24648283510789795,0.22274209907200324,7.961695813592967,7.961695813592967,6.96272126540664
2020-11-24,19081.11380920774,135416473204.2609,234177097953.40253,65555387675.681885,3167.7291785275606,12.318781965873388,5.768903410919556,0.6247033027267537,0.27701000538073256,0.2468821934647693,0.22279359884206934,8.010425524854716,8.010425524854716,6.96272126540664
2020-11-25,18764.47654404935,135909959446.82616,230194225641.21783,64469667934.38099,2811.941190972245,12.538578695557229,5.91130640227595,0.5821348477473487,0.2776817334848266,0.24728935014486234,0.2228447026100638,8.01490930625795,8.01490930625795,6.96272126540664
2020-11-26,17106.29070146959,136282670315.56584,209928091729.3164,59131791270.36057,2946.9423989483635,12.730025111345622,6.055450851738344,0.5419652607928249,0.2785141216664163,0.2477060360072398,0.22289633705703152,8.02783545121562,8.02783545121562,6.96272126540664
2020-11-27,17096.724533063225,136586504827.27644,209416097894.06885,59141588277.16471,2610.106719416668,12.814086619595315,6.198698658693327,0.5057196649099254,0.279380547690577,0.24813257277828552,0.22294822260894212,8.006417286067615,8.02783545121562,6.96272126540664
2020-11-28,17714.060585997013,136777592710.20164,216834071466.4448,61208688331.44502,2471.0894408865306,12.900746212447917,6.341055184847955,0.47309786654513264,0.28011198315825575,0.24856741952117115,0.22299957119084632,7.970963669691175,8.02783545121562,6.96272126540664
2020-11-29,18147.63645981038,137037736849.3286,222278547508.3012,62714365755.63932,2515.7927614130795,13.043749678087497,6.483887043895381,0.44328351045489933,0.2807969535792856,0.24901001740558185,0.22305159930629934,7.937568449373202,8.02783545121562,6.96272126540664
2020-11-30,19689.81054499716,137981640838.96622,240880105459.73447,68271452563.296,2771.0769213652297,13.247911998415374,6.62853693858154,0.4154365168926426,0.28170653289803577,0.2494628092617778,0.2231035119694252,7.918259911210574,8.02783545121562,6.96272126540664
2020-12-01,18863.78086086128,138773006987.18332,230274881313.2748,65533896786.54919,2798.8415375857576,13.41248795212007,6.774058558176815,0.3901041349505152,0.2823708899271171,0.24992302116488113,0.2231548055078199,7.9005728556777095,8.02783545121562,6.96272126540664
2020-12-02,19196.437039164783,139458629854.5496,234032884418.53873,66848974757.113754,2914.9539064460027,13.574571080142173,6.920230781671829,0.3670175463104277,0.28316700972012593,0.250392060560781,0.22320403383920076,7.905712705249459,8.02783545121562,6.96272126540664
2020-12-03,19437.08165850093,140041600143.76282,237061974008.23672,68077277139.21915,2995.623897677244,13.579326751705995,7.06360561848396,0.34794972360022847,0.28395192280350096,0.25086974615462415,0.2232503986385323,7.9080533288275685,8.02783545121562,6.96272126540664
2020-12-04,18756.340876715585,140503116278.06958,228626342973.05353,65934009148.00346,3192.858611000698,13.591167159545012,7.204609516174672,0.3328501077029804,0.28480623003038186,0.2513567912318391,0.22329451492299437,7.936842689207759,8.02783545121562,6.96272126540664
2020-12-05,19137.370640297184,140681413707.17206,233345549009.1036,67158298308.8087,3254.566710449466,13.515107648622543,7.34152590325077,0.3224264364512255,0.28559518365618547,0.2518524065897604,0.22333735434940277,7.976185550514665,8.02783545121562,6.96272126540664
2020-12-06,19331.057919958297,140879854174.3794,235618442300.8253,67827361185.93507,3229.58530011173,13.366950418286677,7.473079353724106,0.31697143506995973,0.2864132349020232,0.25235685452174444,0.22337793494852934,8.01186637505261,8.02783545121562,6.96272126540664
2020-12-07,19198.32218907732,141265042193.78262,233961113852.9157,67548002791.1645,3150.389816262171,13.15480241364821,7.598274631448132,0.3165415217256893,0.2871688950767192,0.25286938207635723,0.22341731510682902,8.030193542403367,8.030193542403367,6.96272126540664
2020-12-08,18327.694817576405,141638105155.74088,223289834203.85635,64726383954.71553,2974.252580605214,12.861292346266996,7.715925613993081,0.3213141891571998,0.28792407037105905,0.2533899273130926,0.22345768315252423,8.0388774251221,8.0388774251221,6.96272126540664
2020-12-09,18564.904366246457,141918000027.69772,226161211460.52737,65654797915.82575,2796.509310240141,12.517609270717438,7.8255541207614066,0.3310510311315298,0.28859001873651663,0.25391744609101596,0.22349977350049383,8.032951419034074,8.0388774251221,6.96272126540664
2020-12-10,18272.716243561048,142449948511.54987,222617358246.15973,64730167409.652435,2907.1243774650175,12.3582841917719,7.93079838247186,0.3436633925881676,0.2891040090496575,0.2544502008889476,0.2235440531667362,8.02866740235022,8.0388774251221,6.96272126540664
2020-12-11,18079.312133207175,142686229604.3182,219781460492.0221,64164217476.830315,2686.9895759186734,12.17634807493324,8.03140215209001,0.35876472894581024,0.2896116572953616,0.2549880693024597,0.22359002047012158,8.00402523354318,8.0388774251221,6.96272126540664
2020-12-12,18799.9244382663,143080710176.92502,228963738617.5827,66617793806.412346,2785.9750633524745,12.077513628291149,8.129013393837187,0.37585646153402763,0.2900612654472653,0.2555303587366094,0.22363819544977426,7.981816486812876,8.0388774251221,6.96272126540664
2020-12-13,19148.693456271252,144214282626.55676,231062223226.74628,69607497991.77184,3237.5612533254466,12.114207454665742,8.226023914208206,0.3942284850343283,0.2919727686598916,0.25609322274624774,0.22368892181337377,7.982168859364188,8.0388774251221,6.96272126540664
2020-12-14,19246.47838730268,144590855528.1573,232182508787.55173,69879849656.93547,3308.9607009096153,12.145290741957101,8.32242388417763,0.41426155245387486,0.2937234580713151,0.2566747936070153,0.22374281679794147,7.989184281659703,8.0388774251221,6.96272126540664
2020-12-15,19423.81741657513,145093317967.59546,234102158939.79205,70609223181.2784,3198.775452350911,12.234983321357891,8.419162405947525,0.4355213336255632,0.29540075072155253,0.2572741756286299,0.22379732344584413,7.999580751860399,8.0388774251221,6.974811360955419
2020-12-16,21344.961281247062,146327360626.35593,256726562637.8407,78017878201.0759,3555.592465903094,12.426627069467074,8.517905888894976,0.4574715952783208,0.2973427458000546,0.25789422021653063,0.22385363239359946,8.033887857849482,8.0388774251221,6.988964237081833
2020-12-17,22790.806538276374,148757777457.12732,272170717556.0312,84590056799.2621,4418.942567638276,12.762461452854172,8.620998110200391,0.47908291637735445,0.3002040391454854,0.25854502667885426,0.22391180206180641,8.093707289736564,8.093707289736564,7.009924715135219
2020-12-18,23078.763955584094,151265973476.18372,271847103021.7053,88040815459.80109,5428.768957243128,13.221407092581282,8.730523206995644,0.4994823816477698,0.30476346437751667,0.259245294833471,0.22397234301587737,8.194177424978497,8.194177424978497,7.035506414484878
2020-12-19,23851.242514075984,152049811154.91977,282186616418.8502,91318818406.16045,5578.465850395136,13.730149058562757,8.847378575487305,0.5181670679543808,0.3094288895091454,0.2599960279738132,0.22403544483240687,8.293365407373836,8.293365407373836,7.0579360204211055
2020-12-20,23549.781123366854,152949511671.2807,277236026182.2575,90810437810.17026,5577.066652025361,14.099059352288574,8.96908376007694,0.5359926630720793,0.3131869462554809,0.26078700002600874,0.22410153420732598,8.371057207627556,8.371057207627556,7.071344007544419
2020-12-21,22875.455699730977,153689143732.55466,269533236531.56317,88929786508.52573,5790.169366694358,14.453741956566391,9.095307383737717,0.5527181522339539,0.31732558646241316,0.26162227825975054,0.2241682151566206,8.450989691956288,8.450989691956288,7.081258163488285
2020-12-22,23758.933628169103,155354214375.2088,278109316851.09686,94277661307.5032,6289.8766962599275,14.915202961148498,9.228014296100135,0.5678235138133472,0.32266527766358827,0.26251500923029875,0.22423751297016364,8.547585892235405,8.547585892235405,7.107599483963724
2020-12-23,23279.54929310205,156937689140.39667,272419049130.10095,94680062838.57556,6675.581937411504,15.400728007217271,9.367577051885716,0.5806747529443914,0.3289021600232419,0.2634749349606502,0.22430949149252943,8.637576560189123,8.637576560189123,7.107599483963724
2020-12-24,23764.75340487314,158356275378.7008,275849011100.74023,96473050856.44272,6478.929866385216,15.749485617516003,9.511389159177043,0.5925256820156868,0.33446409951604456,0.26449435033357926,0.22438493823698683,8.69224154922817,8.69224154922817,7.107599483963724
2020-12-25,24688.21152033385,158777219999.2966,287509964648.8254,100208263093.01282,5433.438526520535,15.977520063567956,9.657118437247679,0.6044924781613146,0.33798936838228777,0.26555048765843,0.22446456353434233,8.692364375342004,8.692364375342004,7.107599483963724
2020-12-26,26440.24870020325,159744423076.31616,307031049546.2364,107166318050.56944,5566.992111914148,16.230127601091166,9.805209598392091,0.6164844402493586,0.3416221125424667,0.26664439736519213,0.2245490986175528,8.69207024546742,8.692364375342004,7.107599483963724
2020-12-27,26388.149455672108,161636749914.11816,306409086263.8804,107356104025.22708,5843.781052754647,16.712212656843665,9.960013655279145,0.6267598595765458,0.3448809879956694,0.26777179013538566,0.22463582264589288,8.69874382822632,8.69874382822632,7.107599483963724
2020-12-28,27098.952753928424,165410682821.6972,311422960515.38245,113378764398.84312,6894.345960829377,17.56612432540556,10.128840820207138,0.6324738984506677,0.34975625190691456,0.2689504405671281,0.2247282106991362,8.723678129223238,8.723678129223238,7.107599483963724
2020-12-29,27324.988106434248,167917390202.0267,312637719377.69403,116230415621.1155,7157.198967143576,18.50502070180614,10.313585385359216,0.6329464995505703,0.3544388965135689,0.270178028181779,0.2248279083024783,8.742132019415175,8.742132019415175,7.107599483963724
2020-12-30,28827.007973579824,169735255495.3798,330139678136.18494,123213555712.24232,7417.562115793301,19.400266167966727,10.513475886618515,0.628913055086552,0.3581050997215208,0.2714431112777197,0.22493529122584546,8.75718831445076,8.75718831445076,7.107599483963724
2020-12-31,28988.642493531017,171111894371.3833,331318956042.3755,124063952594.22194,7509.504356207078,20.30930278641527,10.72878736812882,0.620246911010665,0.36163701019793676,0.2727440543909504,0.22505086859143764,8.77827604489449,8.77827604489449,7.107599483963724
2021-01-01,29354.310492680135,173023248059.5884,334981518711.3839,126288769778.3704,8017.326837752887,21.34394481250959,10.962231133445009,0.6056415967471986,0.3657032674387044,0.2740866306814612,0.22517507771745948,8.833852169844526,8.833852169844526,7.107599483963724
2021-01-02,32031.61971248076,176028889019.48212,364910659817.97546,137993287256.51126,8746.665586490992,22.55566815267277,11.217770980080289,0.5830680544817106,0.36986265430333276,0.275471710547561,0.22530829450456108,8.898397549794279,8.898397549794279,7.107599483963724
2021-01-03,32939.057471683795,179144102810.13284,378540397871.91504,144283402760.53702,9503.620964458592,23.864477646342923,11.49760714530684,0.5514245765300982,0.374261036127261,0.276901775791336,0.22545349285456373,8.967868242974012,8.967868242974012,7.107599483963724
2021-01-04,31930.83940605436,181873858860.1331,361788099563.7164,138921705235.92725,9542.936423110572,25.05685032518631,11.798703415846596,0.5123307603113609,0.37710668971749406,0.2783594505421077,0.225610697897703,9.014311041479768,9.014311041479768,7.107599483963724
2021-01-05,34070.20033180983,184551585930.11435,383844214310.8392,148137205541.61478,9475.252109589524,26.26622001098023,12.121094346933408,0.465688786883109,0.3791291258595698,0.2798354898299584,0.22577969877838713,9.054391707159956,9.054391707159956,7.107599483963724
2021-01-06,36850.14715350343,187806726760.98688,410429366784.21857,159485257606.2147,9784.612997000591,27.68528134491042,12.469612050688188,0.4090289329326735,0.3813241338044934,0.28133170933063434,0.22596092288930503,9.093957507453846,9.093957507453846,7.107599483963724
2021-01-07,39241.93637401782,193410870872.58636,442195524568.22015,173379148977.38705,11239.53257350401,29.57805405786986,12.85597911603373,0.3358053785752082,0.38384303894541005,0.28285159416859923,0.2261549440361054,9.151567192004913,9.151567192004913,7.107599483963724
2021-01-08,40771.75946402795,198572520334.06177,458757949842.2521,181176408413.18393,11940.07161400496,31.842740698509857,13.28960837416178,0.2406594476021171,0.3864038825995473,0.2843954925910384,0.22636024516973877,9.208466485069568,9.208466485069568,7.107599483963724
2021-01-09,40388.87363752308,202020009674.0546,454263643613.9678,180266409915.3549,12346.370486898591,34.14569347073469,13.770795591278876,0.12374069587447156,0.38907184978089954,0.2859644779184402,0.22657724855699585,9.257707853679275,9.257707853679275,7.107599483963724
2021-01-10,38474.29606929845,203787267222.74356,430911201496.8538,171267206185.88354,12264.55738578883,36.334277282989696,14.295092891520603,-0.011825402476902447,0.39139990447398393,0.28755468015155866,0.22680632995813518,9.294142240727355,9.294142240727355,7.107599483963724
2021-01-11,35603.36377377936,204860754193.1386,393916262755.2409,156861058309.40747,11791.451169384349,38.319677093723556,14.855195815758474,-0.1611787592820999,0.39343172707768204,0.2891627245795168,0.22704528729445198,9.324367033938303,9.324367033938303,7.110836806578872
2021-01-12,33879.45142976907,206249886156.93295,378028495535.83734,150675507588.38068,11648.412884208985,40.036390668701266,15.441992395078902,-0.3181143400439588,0.395239136383072,0.29078604399421104,0.22729326382457937,9.353865116671058,9.353865116671058,7.117647382349815
2021-01-13,37320.808100849805,207395430984.098,416739711938.28705,166411016516.94983,11151.232148862046,41.53492018813042,16.0482007726888,-0.4778324651937016,0.3967726991521969,0.2924215294349213,0.22754955260066945,9.372542109385043,9.372542109385043,7.117647382349815
2021-01-14,39192.56322801528,209655730057.09265,438245578593.42413,175358905460.5471,10255.880964872076,42.669822070476606,16.662996109098323,-0.6331478187912349,0.39792289549734355,0.29406487173879825,0.227813635884516,9.359458400257626,9.372542109385043,7.117647382349815
2021-01-15,36732.76292548016,210905457888.41977,407080329184.77374,164129928698.6191,9077.136509015363,43.27153881837477,17.271802110001314,-0.7754347274654378,0.39910288905225244,0.29571635396370977,0.22808684386288278,9.320295353780976,9.372542109385043,7.117647382349815
2021-01-16,36206.743416714606,211693249200.09988,405222734011.4896,163578792998.77487,8083.4933296965555,43.34141151957183,17.86163601469408,-0.8976231266278987,0.4000806200397023,0.29737368759850985,0.22836975651429298,9.25978992373869,9.372542109385043,7.13714649930243
2021-01-17,35774.02336857131,212239119391.31445,400166686410.0577,161672898920.33646,7607.215531287846,42.98235559862761,18.423723894869365,-0.9956473260801175,0.4010178047798129,0.2990363716770302,0.2286625113850624,9.191559012227476,9.372542109385043,7.151840898505271
2021-01-18,36642.53189467641,213461036903.99307,409606594171.36816,165934491605.69574,7255.8264126967615,42.58384542688379,18.959882014053758,-1.0716371557503344,0.40200321017467866,0.30070489241260717,0.22896740657829845,9.122191869014411,9.372542109385043,7.182365497371426
2021-01-19,36072.63455672601,214503755691.42276,404745933238.6751,164422751376.7514,7405.758185265103,42.187923075571085,19.472513071532916,-1.1280815418805865,0.40309671561702026,0.30238039850321724,0.22928389958021603,9.057490139464324,9.372542109385043,7.2328744647718795
2021-01-20,35553.550809646295,214924168589.5688,397183317321.4212,161386808384.91788,7202.398212984457,41.6746896111483,19.960895573203402,-1.1657126549168204,0.404098405533495,0.30406182021020944,0.22961298068183356,8.995042147646194,9.372542109385043,7.310220263878695
2021-01-21,30818.59900858709,215060500713.9775,347600779804.54926,141594802199.4949,6538.9873478078425,40.8082885728931,20.419164803264497,-1.183107237249878,0.40512847300897264,0.3057494184879761,0.22995424148157229,8.93074657907101,9.372542109385043,7.404363096834855
2021-01-22,33004.723330040426,215231391086.6454,366430035613.59174,149323932335.56946,6298.513268403575,39.80998415168449,20.846927530003853,-1.1809484282057259,0.40574590394974697,0.30743856584082085,0.2303083349409144,8.8785401270671,9.372542109385043,7.503767345194002
2021-01-23,32057.57127381432,215557464512.9507,357016798438.5242,145239892639.56937,6287.54569256545,38.92633902224336,21.248656339658883,-1.1629611357216518,0.40619433857500536,0.30912735680670206,0.2306756407230432,8.842646795741766,9.372542109385043,7.5831706334614655
2021-01-24,32293.27014680785,215761448485.4301,359741087606.9943,146248084597.49457,6130.975751559252,38.29503280330091,21.630877308468875,-1.1334637416048743,0.40655479187451615,0.3108147876102049,0.23105188208940625,8.811826325001856,9.372542109385043,7.62931496624435
2021-01-25,32368.11499830086,216279981077.34924,361778731954.92145,146752660401.58646,5992.685538307892,37.58108560521523,21.993128685003988,-1.0932124328858208,0.4066312276101284,0.3124976959706873,0.2314356285265538,8.784502733480666,9.372542109385043,7.62931496624435
2021-01-26,32571.321685764407,216460672885.38785,363398453706.2152,147539480566.72675,5190.966500409423,36.67725262462176,22.33307846233609,-1.0421488198559796,0.40659726369261945,0.3141748518235482,0.23182585116965818,8.733740172432174,9.372542109385043,7.62931496624435
2021-01-27,30438.367004209395,217696558658.15857,337875861139.0309,138991175405.65,5183.9369923082,35.5010103950739,22.647275587935187,-0.9799887084482428,0.4073171658030085,0.31585461118905084,0.23222040554887718,8.686761708005942,9.372542109385043,7.62931496624435
2021-01-28,33459.35125206922,218645701887.5544,372067616861.4902,153280907538.25638,5244.258568658436,34.32642778586672,22.937304532376377,-0.908432445308236,0.407977401282891,0.3175362967574086,0.23261971409884954,8.6552405020795,9.372542109385043,7.62931496624435
2021-01-29,34318.52819983214,220704027382.15524,380937729762.0897,156265599649.29385,5949.488113248002,33.30984290393955,23.207027910439116,-0.8300904156779723,0.4083635295363924,0.3192168589424344,0.2330218632524453,8.647096440374408,9.372542109385043,7.62931496624435
