t,price_usd_close,investor_capitalization,current,liveliness,realized_profit_lth_account_based,realized_loss_lth_account_based,profit_relative,supplyinprofit_percentile_maxmin,aviv_percentile_maxmin,lthrealized_plratio_logpercentile_maxmin,aggregate_indicator_equalweight,aggregate_indicator_PCA
2019-02-14,3616.36968624,66703884874.01382,63466006878.81999,0.6106288018298062,5297987.779853241,24012602.019188553,0.4492018772111794,,,,,0.010291165248782708
2019-02-15,3623.22451873,66671789026.41374,63513243418.03131,0.6105140359227783,1420190.1840959392,17176663.29933565,0.4515199034350092,,,,,0.010291165248782708
2019-02-16,3631.0060736,66608236918.712006,63708487826.73086,0.6103836143303759,775706.2460519724,59196768.43493467,0.4616659821097671,,,,,0.010291165248782708
2019-02-17,3677.11835448,66579189178.25429,64510890228.10088,0.6101750560137863,1087008.8828949523,9464024.721505018,0.4958935490564169,,,,,0.010291165248782708
2019-02-18,3915.15393,66563355982.38771,68694541279.87909,0.6100615240903673,1366741.3085699712,44229707.49453964,0.5648071523021347,,,,,0.010291165248782708
2019-02-19,3946.15354458,66541475405.71143,69246149581.67966,0.6099993893723269,3600117.188857091,27870068.090637777,0.5637746054739036,,,,,0.010291165248782708
2019-02-20,3996.90234514,66600718411.26818,70143172246.66438,0.6103315659030385,56302402.679443605,34741983.11021852,0.5993659244923182,,,,,0.010291165248782708
2019-02-21,3952.2103642,66557629727.869774,69330226027.68806,0.6104052096672206,7368244.400469339,35366552.83851343,0.5585460561307203,,,,,0.010291165248782708
2019-02-22,4002.2913313,66552577401.655,70251803680.00597,0.610275759040193,3836646.151908553,20269556.770896904,0.6016552793217225,,,,,0.010291165248782708
2019-02-23,4145.9880905,66505718960.588806,72719756736.62741,0.6102022855647312,1325954.6971846868,20676953.6281954,0.6222111131831157,,,,,0.010291165248782708
2019-02-24,3814.93757504,66484534256.64975,67287303216.39013,0.6100746858623862,2281958.356973518,19712975.479340136,0.5217921290551751,,,,,0.010291165248782708
2019-02-25,3884.93555836,66421935891.52643,68261788732.94272,0.6100236829726065,935502.7045238452,45147458.11878552,0.54282218646277,,,,,0.010291165248782708
2019-02-26,3857.56107734,66406479419.6133,67698555241.496735,0.6099051543438571,4262314.9464145135,23046985.529338025,0.5293529032554436,,,,,0.010291165248782708
2019-02-27,3851.0235527,66380366542.21172,67631515988.232506,0.6097464249649456,559729.0500562568,18444775.34201225,0.5260996535447312,,,,,0.010291165248782708
2019-02-28,3855.67378101,66358873752.83046,67720412493.37389,0.6108088220721722,5914153.1213143,84080978.77930415,0.5239336500958781,,,,,0.010291165248782708
2019-03-01,3861.87069318,66346318705.63498,67904999923.31744,0.6106462973579709,4424841.26253574,11745915.55798421,0.5282417076562912,,,,,0.010291165248782708
2019-03-02,3867.57418178,66323163089.52459,67908988911.78396,0.6107107349057949,1452017.2971423268,44358600.4349587,0.5330549726417525,,,,,0.010291165248782708
2019-03-03,3845.59431118,66314228852.00235,67499171758.09144,0.6105062930302457,1249695.061407739,11787127.558124777,0.5034956802729299,,,,,0.010291165248782708
2019-03-04,3761.00685915,66230102495.886696,66084824697.581566,0.6104483639584325,2504029.2296839776,31400414.476454977,0.4823021403715368,,,,,0.010291165248782708
2019-03-05,3894.06747372,66225882360.68518,68450402692.41959,0.6103497175031691,4183714.653033514,26737346.402956933,0.5610629496307876,,,,,0.010291165248782708
2019-03-06,3905.40722269,66211926922.79236,68635612606.762215,0.6102269879366818,1546527.2095926704,24843114.65876259,0.564653411397868,,,,,0.010291165248782708
2019-03-07,3911.06208338,66204205469.12154,68741936139.47725,0.6101044136144171,4157772.5134517616,21168024.550572675,0.5611850280465133,,,,,0.010291165248782708
2019-03-08,3898.25616475,66174485340.25339,68523970000.0832,0.6100232182723829,3452659.9253365207,28049281.67924984,0.5504006884803884,,,,,0.010291165248782708
2019-03-09,3960.96525724,66168383838.82454,69653550665.68504,0.6098368079862728,461963.5755906932,13271801.90041485,0.5838088453881239,,,,,0.010291165248782708
2019-03-10,3953.83492806,66152547431.65566,69460514001.75533,0.6097828285389255,3872954.2152251424,14877501.094727438,0.5797421289797714,,,,,0.010291165248782708
2019-03-11,3906.12986299,66118503112.596954,68760788705.34392,0.6096583629622223,1466827.077201777,25147162.936944168,0.5576369102160738,,,,,0.010291165248782708
2019-03-12,3911.29620526,66076273232.26803,68749409789.58609,0.6096111481356264,3528124.1089797826,38293753.16561397,0.5533943670659657,,,,,0.010291165248782708
2019-03-13,3906.54189115,66064302504.046135,68810961721.66922,0.6095093488981124,1121166.61513887,20057529.385237653,0.5595903836444301,,,,,0.010291165248782708
2019-03-14,3913.51736755,66043030697.10005,68833765282.49156,0.6093660097357184,1320798.283476057,41122811.36595639,0.553015378726428,,,,,0.010291165248782708
2019-03-15,3958.66898443,66030857083.14945,69653948211.00334,0.6092784382692404,2426127.1642225785,31856205.738008197,0.585683824081073,,,,,0.010291165248782708
2019-03-16,4048.90849948,65991014410.18464,71270897091.59444,0.6091969324326424,676958.3308459747,17155214.679348286,0.6301619794726783,,,,,0.010291165248782708
2019-03-17,4028.84888287,65993552853.31102,70909844769.55434,0.6090379700674993,2380655.669885439,8320072.846526603,0.6188212756092503,,,,,0.010291165248782708
2019-03-18,4034.67408291,65976404979.443085,70909634822.86105,0.6089058673109821,4030514.521849627,33062807.560679153,0.6182595898257164,,,,,0.010291165248782708
2019-03-19,4070.48878613,65985111028.451126,71669281663.16676,0.6087733847449276,6965959.0889522685,16246913.011248926,0.6344109997719308,,,,,0.010291165248782708
2019-03-20,4086.37824344,65976539322.00643,71923101387.57556,0.6086496647177926,3993943.860374178,22742178.155602414,0.6372969755217421,,,,,0.010291165248782708
2019-03-21,4031.48944687,65954345748.162674,70964226650.25894,0.6086831801997359,14090040.086016385,16296487.425882185,0.6083638309411429,,,,,0.010291165248782708
2019-03-22,4023.91043451,65934571520.89903,70947704819.4924,0.6085149453717719,2355374.7189334487,16428239.59340334,0.605649535451239,,,,,0.010291165248782708
2019-03-23,4036.5766927,65922756994.79415,71109717175.84601,0.608336728890127,2601647.7194788377,13208679.424319314,0.615745366707777,,,,,0.010291165248782708
2019-03-24,4018.86969869,65911921690.34892,70764995297.86133,0.6081443935130819,510190.6327500279,23340297.26527727,0.5920094569090872,,,,,0.010291165248782708
2019-03-25,3963.78397879,65883765780.5873,69772074064.07936,0.6080031234334167,647679.6459500415,22849961.53273641,0.5556638236779073,,,,,0.010291165248782708
2019-03-26,3985.08080287,65852829057.22857,70090471153.73582,0.6080294996304987,18247142.07538676,35840498.11230105,0.5687804053834985,,,,,0.010291165248782708
2019-03-27,4086.67786266,65859833281.861336,71924375683.37088,0.607889524656082,1914338.6974563112,17223467.129560143,0.6396241234630233,,,,,0.010291165248782708
2019-03-28,4069.10714977,65857998911.26938,71666894071.7727,0.6077283480060631,1062094.2515840237,13711701.818951815,0.6243937346110302,,,,,0.010291165248782708
2019-03-29,4098.37454059,65885998153.70551,72059917255.6801,0.6078840025431836,35034306.93956842,11555096.85861724,0.633693273369014,,,,,0.010291165248782708
2019-03-30,4096.91963725,65884108779.77927,72193296573.38191,0.6077030573522734,499338.67755096307,8414175.08700814,0.6336624602936668,,,,,0.010291165248782708
2019-03-31,4104.234233128829,65807800573.55098,72360518771.52078,0.607608849948366,1613943.482330014,68622174.94487819,0.6395945798062687,,,,,0.010291165248782708
2019-04-01,4157.46569937,65809234825.992775,73226457725.7484,0.6074954425652916,4063797.3607798726,26718236.20612372,0.6439580446134886,,,,,0.010291165248782708
2019-04-02,4886.74969679,66025099882.22928,85732208696.47104,0.6077038427102849,10765007.996977594,35715317.95158023,0.6769606537091403,,,,,0.010291165248782708
2019-04-03,4971.30774104,66171754964.494354,88111578450.91867,0.6078205055761094,22746145.3759172,28927395.004322626,0.6689858343306246,,,,,0.010291165248782708
2019-04-04,4922.79878778,66232361917.62189,86741030281.67308,0.607726671439874,3413622.3391691814,25957264.588626895,0.6595366814680387,,,,,0.010291165248782708
2019-04-05,5036.79302365,66233754614.698654,88754182683.31598,0.6077682293857498,6574127.188562623,65970900.093156464,0.676766094747014,,,,,0.010291165248782708
2019-04-06,5062.79376134,66252066707.56105,89382508854.73305,0.6076097366531259,1390124.7397081973,7878191.009911139,0.6784895515648522,,,,,0.010291165248782708
2019-04-07,5198.89699014,66272181498.13512,91796806986.86272,0.6074573580254293,1643271.9547134854,24391235.03073929,0.6817213629371959,,,,,0.010291165248782708
2019-04-08,5289.91798137,66331583283.5605,93228003767.94084,0.6074230084443795,3099840.4495498617,41244819.09970883,0.6828465643600645,,,,,0.010291165248782708
2019-04-09,5204.95837847,66381485885.107506,91704785306.3627,0.6073171585710573,2867600.0408732556,19740290.147725537,0.6647697410907745,,,,,0.010291165248782708
2019-04-10,5325.08155529,66442631753.22734,93871962156.81197,0.6073122420338444,13537075.076806623,34148604.57697501,0.6832081771132322,,,,,0.010291165248782708
2019-04-11,5064.48767243,66447073206.38553,89417058095.49126,0.6072090432680237,3991473.052226525,12660359.97968051,0.6591444489250414,,,,,0.010291165248782708
2019-04-12,5088.84997329,66478080065.9488,89779395126.28368,0.6072015153443141,36644435.0544823,12083721.007960804,0.6620797355831968,,,,,0.010291165248782708
2019-04-13,5096.58656276,66497806587.631744,89912479173.89433,0.607112453678417,9604296.0510642,10183154.47294956,0.6624388153457231,,,,,0.010291165248782708
2019-04-14,5167.32198286,66415945672.84526,91212604198.83395,0.6074316041236065,1140466.417240175,100001005.14953832,0.6718568294031833,,,,,0.010291165248782708
2019-04-15,5066.18715458,66416563533.18021,89406024392.25584,0.6072867589251458,1432655.8392440577,16555730.16917969,0.6526524111821607,,,,,0.010291165248782708
2019-04-16,5237.59520905,66440738341.90915,92319374034.17715,0.6071443883354606,1536041.813728853,13574528.616116377,0.6818364416808704,,,,,0.010291165248782708
2019-04-17,5251.66380021,66493155910.1581,92718330107.02098,0.6071577907265902,7494338.14302529,17121520.696027454,0.682278433600487,,,,,0.010291165248782708
2019-04-18,5299.16459453,66520003947.69107,93503080895.4922,0.6070372157110183,4333875.654038437,6802727.095203143,0.686687170768797,,,,,0.010291165248782708
2019-04-19,5305.45513705,66701002235.48448,93687198536.96793,0.6071042645455079,1811055.449312934,19764373.252962273,0.6890689828575997,,,,,0.010291165248782708
2019-04-20,5337.37851834,66713853300.6893,94249758445.49496,0.606970815567538,1328336.3334448766,10377135.252887482,0.6892398242798718,,,,,0.010291165248782708
2019-04-21,5314.5314532,66708909851.69513,93806878687.69852,0.6068024248765479,2499112.420682033,21957229.175566673,0.685576879217037,,,,,0.010291165248782708
2019-04-22,5399.71139699,66736368776.862144,95293469267.05627,0.606844640883402,22798892.430198543,9419887.487251151,0.6901437724874322,,,,,0.010291165248782708
2019-04-23,5571.97722679,66826953350.46347,98382409341.0692,0.6068010575195163,7432664.29257892,8272684.350920229,0.6877122104980492,,,,,0.010291165248782708
2019-04-24,5464.86664182,66759920736.706154,96360364413.85526,0.6070611961322326,7992689.621722146,125135699.70525976,0.6749197260516434,,,,,0.010291165248782708
2019-04-25,5210.59362141,66768781109.73955,91951173908.7328,0.606962804939681,7508940.520751628,9108643.568845164,0.6369364936582887,,,,,0.010291165248782708
2019-04-26,5280.61484521,66678372969.08841,93050129220.86206,0.6070468888320125,4274573.6709487345,23936476.270637453,0.6501046430937509,,,,,0.010291165248782708
2019-04-27,5266.45814395,66669500556.08116,93561771573.82434,0.6069239071553546,4107647.0021541594,21937277.69512821,0.6688280520368086,,,,,0.010291165248782708
2019-04-28,5285.13900822,66675152121.7234,93394463282.23604,0.6067376665992968,3182115.835845474,10300762.13620539,0.6561680129567063,,,,,0.010291165248782708
2019-04-29,5248.20427091,66640079085.00958,92752477361.30032,0.6067210041618716,7867157.682869964,12546633.808439529,0.6447107501676317,,,,,0.010291165248782708
2019-04-30,5350.03250117,66673004486.012924,94561468921.62209,0.6065703311963044,2762843.56995284,8278723.153535451,0.6825376074206506,,,,,0.010291165248782708
2019-05-01,5401.02963619,66454642420.13377,95359223925.50076,0.6069465106482269,4611842.081350768,10726589.564909114,0.6883607812608115,,,,,0.010291165248782708
2019-05-02,5505.28367176,66468283164.54605,97318342329.4696,0.6067702795746789,2305218.1492855134,27088277.33249005,0.695097645381709,,,,,0.010291165248782708
2019-05-03,5768.28940693,66547190075.8815,101990688469.77226,0.6066401553055278,4783223.013514171,6237842.325290848,0.7093221660117817,,,,,0.010291165248782708
2019-05-04,5829.93903031,66580511602.60867,103090351569.97452,0.6065161105823362,7822745.681801733,3186940.8259296175,0.7152589825516033,,,,,0.010291165248782708
2019-05-05,5790.99875859,66629434748.01114,102666902884.52266,0.6063996330936499,4677032.777440163,4926115.611391651,0.7136299036535214,,,,,0.010291165248782708
2019-05-06,5750.26065528,66733479492.90908,101781058674.80638,0.6063522211712041,11289251.81660359,6251550.441045449,0.7041758835005477,,,,,0.010291165248782708
2019-05-07,5843.49506628,66822278703.57941,104459679057.36533,0.6064052294569175,7363024.971719396,12581699.927029548,0.7031851384472417,,,,,0.010291165248782708
2019-05-08,5983.76061268,66893504466.71828,105815347947.61824,0.6063260032818308,11331028.936032483,17003098.228941713,0.7221025605057113,,,,,0.010291165248782708
2019-05-09,6174.13234808,66960845027.17749,109347990682.53809,0.6063674815247336,9124088.256211404,59964547.08781273,0.7276619774574375,,,,,0.010291165248782708
2019-05-10,6379.29211794,67043966034.73839,112871022964.67712,0.6065632995808371,7707046.391413746,16758913.928182568,0.7425935401615352,,,,,0.010291165248782708
2019-05-11,7212.29317912,67366817946.60447,128813067166.19278,0.6066678987122918,29443414.163351502,12972650.451188568,0.8216678582690335,,,,,0.010291165248782708
2019-05-12,6972.37152291,67612832031.253784,123389682646.44012,0.6066091300662667,17732627.62290235,11422602.406135663,0.802592578357681,,,,,0.010291165248782708
2019-05-13,7807.13438133,68051623707.51459,137742512821.55505,0.606795618172015,94218655.18381932,18156283.2454426,0.8369132204099952,,,,,0.010291165248782708
2019-05-14,7994.41615632,68578158911.73886,140995302699.5443,0.6075380559735872,124545067.16594374,8757751.805135477,0.8368980974077073,,,,,0.010291165248782708
2019-05-15,8205.16749484,69067980638.34798,145254406675.9894,0.6077395219098662,41002597.182013586,8514617.85851724,0.8594704618520779,,,,,0.010291165248782708
2019-05-16,7883.39290525,69592901026.12398,139189520207.39478,0.6077612374618258,29924801.870320503,7226182.997736031,0.8056869602207869,,,,,0.010291165248782708
2019-05-17,7332.33362812,69547596523.53638,129830028040.89503,0.607641720628635,17071962.23789994,20904150.8521904,0.7853173062151654,,,,,0.010291165248782708
2019-05-18,7272.8703646,69581617468.10054,128902261630.48022,0.6074964104275352,10779414.782235833,6871971.592513999,0.7736942835970838,,,,,0.010291165248782708
2019-05-19,8197.08154991,69728194306.07874,146027280728.5495,0.6073868186960332,24963117.02861517,3332080.664566939,0.8635160986473408,,,,,0.010291165248782708
2019-05-20,7977.28172834,69837882527.28044,141059678610.71988,0.6074234794984442,35542006.79629792,15272612.009889295,0.8296829216953328,,,,,0.010291165248782708
2019-05-21,7964.08716828,69969551212.45961,141202759260.1451,0.6074371445143651,37949406.15690136,33313099.960181046,0.8284326956763326,,,,,0.010291165248782708
2019-05-22,7684.84214611,70041307428.54501,137009057878.37357,0.6074896741634045,26862263.65704101,5094209.49083834,0.790931149583381,,,,,0.010291165248782708
2019-05-23,7881.84672105,70100035134.31538,139654075861.66684,0.6073873348852884,20751304.675200734,3911610.174948885,0.8073690974732427,,,,,0.010291165248782708
2019-05-24,7987.37156583,70273688407.69547,141539087978.425,0.6072797448299226,16879247.111612167,2625195.835879254,0.8291666715916887,,,,,0.010291165248782708
2019-05-25,8052.54385907,70364318447.9389,142704535220.17462,0.607219988157507,30181534.192477707,1226292.4262142773,0.8419024049473359,,,,,0.010291165248782708
2019-05-26,8674.07240318,70482221166.58325,153681626294.13934,0.6070966189593593,24678675.943408296,4286142.974210383,0.8807079673828833,,,,,0.010291165248782708
2019-05-27,8802.75819975,70725569341.11955,156183306863.10855,0.6070317425004917,29829140.309093032,4374577.373779209,0.8862535228076601,,,,,0.010291165248782708
2019-05-28,8719.9617362,70941664304.316,154590172159.7066,0.6069705205725722,39826153.28151468,14024288.548491413,0.8726089297865665,,,,,0.010291165248782708
2019-05-29,8658.62021569,72103316409.32193,153413874149.37112,0.6075500548554502,65984050.86231337,3396748.458213222,0.8615615669585488,,,,,0.010291165248782708
2019-05-30,8313.21305379,72214521546.03485,147424411732.8765,0.607408148104468,22200501.395629287,3800419.8992244424,0.8304802731109359,,,,,0.010291165248782708
2019-05-31,8584.03749936,72315527932.4373,152000486273.61044,0.60739051606917,21048232.635374863,2635939.32336146,0.8533822278150706,,,,,0.010291165248782708
2019-06-01,8567.49579932,72407457413.95386,152167000681.84845,0.6072396277308214,17497795.2708535,8013355.719113581,0.8533122367182002,,,,,0.010291165248782708
2019-06-02,8744.99858488,72492293928.02045,155102199797.1111,0.6071131856619184,16566025.858796053,4080272.4224536633,0.8795815959892812,,,,,0.010291165248782708
2019-06-03,8214.54501611,72733037108.24033,145753483696.02652,0.6074420854298194,222103829.51904407,5188344.90136222,0.8100427867326707,,,,,0.010291165248782708
2019-06-04,7694.79046347,72365988673.89708,136512381515.38524,0.6078647092342453,35552228.82182428,3169176.359055762,0.7502920465657017,,,,,0.010291165248782708
2019-06-05,7820.49742937,72296744219.45557,138950657043.81982,0.608361355848499,29429306.537732396,4633303.623492038,0.7628302717625229,,,,,0.010291165248782708
2019-06-06,7823.96826187,72274334824.53682,138835112267.63324,0.6082782136646718,16389726.832721643,17309422.406794112,0.7630992003910674,,,,,0.010291165248782708
2019-06-07,8042.62455272,72360675953.96835,142764699226.4847,0.6081224411558542,17751668.020292897,2026973.3467698875,0.8141520938692057,,,,,0.010291165248782708
2019-06-08,7941.75919036,72377866205.79028,140953288860.32864,0.6079955721730786,9397699.378045011,2532446.413743418,0.7913618897298794,,,,,0.010291165248782708
2019-06-09,7686.70517038,72404438129.5476,136369937392.76115,0.6079042124388132,29315061.13952754,1021108.830316038,0.7395249037609244,,,,,0.010291165248782708
2019-06-10,7994.91667422,72536442333.11852,141897225857.96677,0.6079174971318051,60038207.850123815,2957295.9685359793,0.8074676450450796,,,,,0.010291165248782708
2019-06-11,7923.19557195,72568076776.6814,140835884563.36887,0.6078395928171524,17632436.367743026,5335720.877588922,0.7907293518366272,,,,,0.010291165248782708
2019-06-12,8139.61233897,72668079175.00246,144409881301.4711,0.607802891833361,144926550.21505037,6719171.481879042,0.8242548956568629,,,,,0.010291165248782708
2019-06-13,8226.39499438,72744085426.21098,146080073747.14594,0.6076455913891514,18556822.128307853,2974426.976929101,0.8360815742987276,,,,,0.010291165248782708
2019-06-14,8690.3978563,72939610315.43793,154580967629.38177,0.6079794890515656,124363365.70337242,3810063.3283733265,0.8796630480878027,,,,,0.010291165248782708
2019-06-15,8839.69426128,73046046176.40858,157005531683.42007,0.6078230302643437,15207540.828227602,2260905.029829717,0.8918196870497915,,,,,0.010291165248782708
2019-06-16,8993.51985508,73237764721.87923,159752307292.15927,0.6077969667612275,37312961.79533741,3092464.4830498816,0.8869829272432895,,,,,0.010291165248782708
2019-06-17,9323.18877291,73502872873.2975,165623731260.50476,0.6077898446941743,33298611.136770736,14083627.918840406,0.9025266052373012,,,,,0.010291165248782708
2019-06-18,9070.351716,73637288975.2599,160914053976.95636,0.6076857440232971,27152711.24175093,5896079.131405896,0.8763184190454016,,,,,0.010291165248782708
2019-06-19,9276.77182364,73840638281.65967,164842751026.45648,0.6077989237782817,76975660.9088105,4295186.835571146,0.8999386197314371,,,,,0.010291165248782708
2019-06-20,9527.85336616,74023185728.47942,169317181621.93158,0.6077041462334842,29268084.23129732,2384520.18733248,0.9070609007632856,,,,,0.010291165248782708
2019-06-21,10118.5985274,74290882782.31073,179831993413.9902,0.6077871833709336,65861049.17974378,2978183.1121895523,0.91961584409162,,,,,0.010291165248782708
2019-06-22,10694.29348,74812111131.92194,190047895539.36545,0.6078677878164754,71216150.14358233,16419456.908052692,0.9182886523871476,,,,,0.010291165248782708
2019-06-23,10842.5148341,75030055785.05272,192537212808.82407,0.6077496178542424,55927104.248123474,2554140.4552223743,0.9243047258896108,,,,,0.010291165248782708
2019-06-24,11006.9875879,75362444352.05946,195671814074.25244,0.6076980336464147,77009950.31232323,3322164.3259156407,0.9332022219497716,,,,,0.010291165248782708
2019-06-25,11784.6041669,75800127859.39519,209535960473.5783,0.6078726991137526,170214599.7581065,12146706.93613024,0.951125462581322,,,,,0.010291165248782708
2019-06-26,13003.3251831,77148618383.2387,231191953939.2409,0.6082848296372743,269845413.4209066,15019313.067892443,0.9506306456080776,,,,,0.010291165248782708
2019-06-27,11151.3707985,77525044868.78629,197159560831.6364,0.6085738668069796,150109272.3684795,7649116.892458141,0.9073601808307218,,,,,0.010291165248782708
2019-06-28,12392.3293102,78170064092.01799,220396024386.2664,0.608984852688569,343266194.2678024,5765406.908412113,0.941458666499006,,,,,0.010291165248782708
2019-06-29,11958.9651413,78427372058.68596,212898441596.2243,0.6089065126683438,86047243.72493798,2072433.5325577424,0.931606942623522,,,,,0.010291165248782708
2019-06-30,10817.5692473,78800950043.32457,194291108388.60388,0.6094231532153287,148374079.40676817,920266.2486787732,0.8837262732491484,,,,,0.010291165248782708
2019-07-01,10590.7580719,78823919751.3784,188433108649.0702,0.6093311299951766,34998414.10296925,1342410.4538423491,0.8704034769636625,,,,,0.010291165248782708
2019-07-02,10810.4966905,78896389441.37369,192364097454.282,0.6093199506241096,209311775.9612948,2745313.97161112,0.886797096125919,,,,,0.010291165248782708
2019-07-03,11953.3879742,79213718115.22235,212726628798.6745,0.6092904221848281,68895176.46557821,1017621.577470945,0.9378103630827416,,,,,0.010291165248782708
2019-07-04,11212.6101976,79634376610.9635,199773151790.18765,0.609448114101449,76442100.05534162,1400600.8922976742,0.8938440703512449,,,,,0.010291165248782708
2019-07-05,10984.1057812,79670726413.6254,195525826747.54312,0.609361877927767,35286931.243434526,12630963.626300368,0.8817963111006879,,,,,0.010291165248782708
2019-07-06,11209.2110757,79748520388.74814,199668672602.3209,0.6091245970825758,14525965.826446684,1067635.2212943218,0.8937740059218509,,,,,0.010291165248782708
2019-07-07,11451.3503881,79815648091.19908,203557890043.28088,0.6089563785650003,23964918.792023055,1167850.6966607028,0.9115153027439388,,,,,0.010291165248782708
2019-07-08,12285.7323738,80123739558.51125,219159550730.1487,0.6088738650606389,52372700.15787073,697079.3992376882,0.944788092506704,,,,,0.010291165248782708
2019-07-09,12560.6272457,80504041436.63931,223693259995.9275,0.6088461208969438,85232134.8695443,1344172.199685081,0.94390232744694,,,,,0.010291165248782708
2019-07-10,12152.5890505,81299430772.28961,215992954351.017,0.6089997674643917,80549422.71309382,1379829.0625302887,0.9207503507627351,,,,,0.010291165248782708
2019-07-11,11345.7367321,81388828242.43805,201453690765.08508,0.609089688771208,53495655.89824368,1815166.58796284,0.876175196330344,,,,,0.010291165248782708
2019-07-12,11816.4282932,81628432103.30188,210502090336.02072,0.6090059358431754,48047663.84696267,2868858.730635352,0.9153368920111746,,,,,0.010291165248782708
2019-07-13,11373.0446962,81664162529.08162,202306847916.1894,0.6088587917447512,27945344.14323803,3730835.588740783,0.8771307112322342,,,,,0.010291165248782708
2019-07-14,10258.343575,81613522120.20451,182410059043.81216,0.6087215869555133,27692339.84204616,1986645.425424283,0.8281864081335175,,,,,0.010291165248782708
2019-07-15,10902.4940933,81635926270.86353,194279812280.59348,0.6086229799603701,24784644.57472425,3945064.27874068,0.86005207117978,,,,,0.010291165248782708
2019-07-16,9493.31755974,81626720071.60817,169985031083.0025,0.6085618420949056,62203291.3818804,2573571.662429848,0.8066214375091074,,,,,0.010291165248782708
2019-07-17,9694.45068639,81731035923.24217,172678036830.23782,0.6088309679208603,172254017.3675899,3333758.8838479673,0.8102728908218589,,,,,0.010291165248782708
2019-07-18,10663.3319664,81984606643.70856,191089014525.96063,0.6089043110150006,54722918.36051915,705505.763918168,0.8585444111779095,,,,,0.010291165248782708
2019-07-19,10533.9668428,82130107249.0713,187783059888.11664,0.6090992258926273,245190842.11308149,1589333.5530068928,0.8438777133679689,,,,,0.010291165248782708
2019-07-20,10770.4048064,82226507671.36185,192021735054.3748,0.609043324709668,71277816.21602143,5469672.4202618,0.8614376197181546,,,,,0.010291165248782708
2019-07-21,10598.6005555,82322969679.5416,188978437769.59164,0.6089348439500076,52419565.49812428,1063008.8431231831,0.8495544589929526,,,,,0.010291165248782708
2019-07-22,10339.5348432,82344604801.9925,184379584954.03247,0.608786502984652,28367334.93679038,7287886.153128694,0.8260454504899807,,,,,0.010291165248782708
2019-07-23,9900.10969969,82311199966.90543,176561239759.23148,0.6086366635200336,21247673.10254966,712419.2746931214,0.8072652932955845,,,,,0.010291165248782708
2019-07-24,9821.99302633,82565592299.60323,175185151546.2809,0.6094744671461506,16492119.10287664,1335307.6728251765,0.8098130533671846,,,,,0.010291165248782708
2019-07-25,9912.80914244,82642833312.02225,176823535086.38217,0.6094467192199355,114806999.3092395,2801184.176959675,0.8103269902186313,,,,,0.010291165248782708
2019-07-26,9872.51472048,82674196941.78256,176125253347.99268,0.6093275773993865,42523835.72292648,2347260.7105724784,0.8124080773186598,,,,,0.010291165248782708
2019-07-27,9457.60326361,82669002248.65904,168741219603.79868,0.6091793289168076,19645804.532269623,716006.6440662887,0.7872985004389363,,,,,0.010291165248782708
2019-07-28,9555.36758424,82663669394.93938,170535355999.5453,0.6089383023375488,9855704.477721434,1044910.1427427074,0.7937195686262521,,,,,0.010291165248782708
2019-07-29,9521.49191299,84402358074.2774,170210514359.8394,0.6145785755028667,1382580028.22326,2697151.069389565,0.7865573496605318,,,,,0.010291165248782708
2019-07-30,9604.74200395,84425662776.3649,171424676943.8293,0.6144842114552885,24097103.44024714,843017.884777013,0.800267130704277,,,,,0.010291165248782708
2019-07-31,10085.6277491,84489486104.15675,180029045784.2329,0.6143025357891029,21975865.52459714,1367144.6619446976,0.8334200324033143,,,,,0.010291165248782708
2019-08-01,10399.6694229,84570569079.6497,185653167460.3497,0.6142644363941416,53254780.0551772,3193160.7898363424,0.8494703045286686,,,,,0.010291165248782708
2019-08-02,10518.1746772,84687028898.53606,187848360897.4682,0.6140792826961645,20101816.64038125,594987.8236505177,0.8555922465050695,,,,,0.010291165248782708
2019-08-03,10821.7265103,84774863875.7485,193233923211.92188,0.6138467560746023,9606066.982365018,242499.55207787055,0.8769446106260971,,,,,0.010291165248782708
2019-08-04,10970.1842157,84841776364.45633,195907700373.43207,0.6137445826030012,40934674.65982707,467434.12231569417,0.8875641437227779,,,,,0.010291165248782708
2019-08-05,11805.6537253,85378429191.88493,210848781271.4998,0.6141994942662112,119258117.86997604,616252.0941178672,0.9256426165963394,,,,,0.010291165248782708
2019-08-06,11478.1693461,85813856386.96956,204430534038.94556,0.614390800428062,83485959.12321068,874744.6089803753,0.8881063372664977,,,,,0.010291165248782708
2019-08-07,11941.9683406,86050891296.69511,213086590667.50668,0.6143720843167636,48432319.76472746,857816.8580079746,0.9314804986373992,,,,,0.010291165248782708
2019-08-08,11966.407405,86334901834.28633,213385371908.03644,0.6143873588956026,61905966.20870551,5366343.314699664,0.9329630699138128,,,,,0.010291165248782708
2019-08-09,11862.93676,86468737078.24037,211961272214.4764,0.6142414587810239,38252950.85122525,578109.4276416937,0.9260689686210852,,,,,0.010291165248782708
2019-08-10,11354.0242177,86513608697.88066,203095943360.35904,0.6140956529100343,32517503.279388502,1471014.0187362914,0.8693983465538994,,,,,0.010291165248782708
2019-08-11,11523.5793784,86594121501.83537,205941586658.60956,0.6140000509149574,27116654.2773344,328834.02886722935,0.883568038397954,,,,,0.010291165248782708
2019-08-12,11382.6159562,86686067921.11069,203441307683.90256,0.6139014168849405,50319868.210359804,410059.82257146115,0.8695141218502523,,,,,0.010291165248782708
