t,price_usd_close,mvrv_less_155,sopr_less_155,sth_profit_loss_ratio,sthunrealized_plratio_logpercentile_maxmin,sthmvrvratio_logpercentile_maxmin,sthsoprratio_smapercentile_maxmin,sth_sopr_7sma,aggregate_indicator_equalweight,aggregate_indicator_PCA
2021-06-30,35024.606828788485,0.7573797181895602,0.9760998933591254,0.204591200981951,,-0.34615384615384615,-0.33333333333333337,0.9688759285924583,-0.33974358974358976,-0.2265418250299167
2021-07-01,33568.58643061468,0.7282499236255426,0.9656884300527776,0.093892090780042,,-0.7307692307692308,-0.33333333333333337,0.9674077186417483,-0.5320512820512822,-0.35615306418193227
2021-07-02,33933.60148407786,0.7370833856877507,0.9224068226122658,0.1227784733629884,,-0.6923076923076923,0.1428571428571428,0.9754457762447586,-0.27472527472527475,-0.18620378341944122
2021-07-03,34674.53246619413,0.7559404301926059,0.9981163360045952,0.2030513073167959,,-0.34615384615384615,0.857142857142857,0.9803861395122467,0.2554945054945054,0.16592856708830706
2021-07-04,35285.09656628057,0.7696790408018067,0.9996444049191914,0.2554428092944791,,-0.07692307692307698,0.857142857142857,0.9802334307739071,0.39010989010989,0.256656434494718
2021-07-05,33821.80911722237,0.7370566845085441,0.982235563216138,0.1095562192904487,,-0.6923076923076923,0.7142857142857142,0.9779462839820097,0.01098901098901095,0.002182004797306236
2021-07-06,34158.92122381347,0.7445797219624708,0.984925998183542,0.1535904661342549,,-0.5,0.23809523809523792,0.9755882069068049,-0.13095238095238104,-0.09000053247397555
2021-07-07,33850.91409077919,0.7380601991666595,0.9928416109466254,0.0983765113002,,-0.6153846153846154,0.8095238095238095,0.9779798808478765,0.09706959706959706,0.05950188399716727
2021-07-08,32847.39678991275,0.7159876048691551,0.9628644157184278,0.0516163709187248,,-0.7692307692307693,0.7619047619047619,0.9775764502286837,-0.0036630036630037055,-0.008041427348367991
2021-07-09,33878.23686193274,0.7397486406602951,0.9898903584288498,0.1420653985571188,,-0.5384615384615385,1.0,0.9872169553453386,0.23076923076923073,0.14821939456648603
2021-07-10,33517.87334009401,0.7314710729735954,0.9908905974673438,0.104321261989813,,-0.653846153846154,1.0,0.986184706982874,0.17307692307692302,0.1093360228208815
2021-07-11,34242.67250669811,0.7478160275648957,0.9974029433010008,0.2037702849838486,,-0.23076923076923084,1.0,0.9858644981802753,0.3846153846153846,0.2519083858880986
2021-07-12,33186.37684498091,0.7254841475260034,0.9827464363783518,0.0759836531824126,,-0.6363636363636364,1.0,0.9859374800605917,0.18181818181818182,0.11522744278233676
2021-07-13,32616.020911028223,0.7139602074838545,0.9755173948352824,0.0406832957379214,,-0.7272727272727273,0.9583333333333335,0.9845933938679831,0.1155303030303031,0.07085559525863161
2021-07-14,32808.31518654271,0.7197011320625989,0.9705472982687796,0.0638094620220745,,-0.3599999999999999,0.8749999999999998,0.9814084920568623,0.25749999999999995,0.16714961836060782
2021-07-15,31671.443053709256,0.6966581906884433,0.9633795039801032,0.0199237780009374,,-0.6799999999999999,0.916666666666667,0.9814820760942444,0.11833333333333351,0.0730495311102688
2021-07-16,31426.89947869541,0.6933182316451816,0.96339891069069,0.0161641246549689,,-0.76,0.5833333333333333,0.9776975835602216,-0.08833333333333337,-0.06380131642645315
2021-07-17,31548.922957613315,0.6989434497105426,0.9837411354167648,0.030225496382097,,-0.5199999999999999,0.41666666666666674,0.9766762318387103,-0.05166666666666658,-0.037869758092146766
2021-07-18,31814.34827840592,0.7055861980734789,0.974951934646988,0.0492353826376024,,-0.43999999999999995,0.0,0.9734689448881371,-0.21999999999999997,-0.14827525758990578
2021-07-19,30834.368390233183,0.6852260373991124,0.9704142318906356,0.0172234025671862,,-0.84,-0.125,0.9717072013898919,-0.4825,-0.3242803374804155
2021-07-20,29783.01141710609,0.6661537169503441,0.95759885677389,0.0236789721234795,,-1.0,-0.2916666666666665,0.9691474102382645,-0.6458333333333333,-0.43314446786420524
2021-07-21,32131.63548688293,0.7172115060596085,0.9853320349240005,0.1132173691843742,,0.1200000000000001,-0.125,0.9712595154747247,-0.0024999999999999467,-0.000770684556984591
2021-07-22,32328.209838049966,0.7233391115767759,0.9937759379253648,0.1256196698267722,,0.3600000000000003,0.29166666666666674,0.9756018631811906,0.32583333333333353,0.21747136591525162
2021-07-23,33498.822498185575,0.7537759346071273,0.9302576758165276,0.2704007213533068,,1.0,-0.125,0.9708674010563101,0.4375,0.295779830622827
2021-07-24,34265.55624474202,0.7719068565678798,1.0074122237240155,0.3523434957516452,,1.0,0.20833333333333326,0.9742489851002032,0.6041666666666666,0.4056715404159297
2021-07-25,35242.6443568511,0.7958891372934356,0.9977739628223932,0.4768681197480665,,1.0,0.8749999999999998,0.9775092748395467,0.9374999999999999,0.6254549600021349
2021-07-26,37401.18874998933,0.8461953148037255,1.0194407042170042,0.6369523863461736,,1.0,1.0,0.9845130566004565,1.0,0.6666643511745485
2021-07-27,39315.132254921446,0.8830902105629296,1.052176635273637,0.8727754974203186,,1.0,1.0,0.9980241678147062,1.0,0.6666643511745485
2021-07-28,40021.27288558416,0.9052533710264208,1.0312039523143508,1.0809765805066824,,1.0,1.0,1.0045772988704704,1.0,0.6666643511745485
2021-07-29,40037.52162230717,0.9069408771356964,1.022568115132389,1.0932596438189683,,1.0,1.0,1.0086904670429024,1.0,0.6666643511745485
2021-07-30,42080.75491077187,0.9542461078096368,1.011258262056571,1.4074538120620677,,1.0,1.0,1.0202619793629089,1.0,0.6666643511745485
2021-07-31,41692.75732333602,0.9477163420478144,1.021224698268109,1.3935341221875055,,1.0,1.0,1.022235190012065,1.0,0.6666643511745485
2021-08-01,40135.33200074718,0.9033719370798436,1.0102032012394104,0.9703221757382932,,0.9189189189189189,1.0,1.0240107955002102,0.9594594594594594,0.6393409007587181
2021-08-02,39183.67244883457,0.8880787067488792,1.0026212873175495,0.7149569425034901,,0.8918918918918917,0.9101123595505618,1.021608021657431,0.9010021257212267,0.600599364458672
2021-08-03,38160.716653116,0.8710474144854946,0.9886270326159032,0.599239409003033,,0.8378378378378379,0.7303370786516854,1.0125295069920404,0.7840874582447617,0.5231162918585801
2021-08-04,39799.303765271405,0.902916081921998,1.0077118575197892,1.017367337996255,,0.9729729729729728,0.7303370786516854,1.0091734934499603,0.8516550258123291,0.5686553758849637
2021-08-05,40854.599720736376,0.9275754638272748,1.0069457108979745,1.259049376334474,,1.0,0.7078651685393258,1.0069417214164724,0.8539325842696629,0.5703547628165484
2021-08-06,42826.8312632613,0.9705743526562736,1.0164805252511393,1.542798017636237,1.0,1.0,0.7303370786516854,1.0076877590156965,0.9101123595505619,0.9110988415156922
2021-08-07,44689.86095932558,1.0122935122915444,1.0241201908787496,1.774158188334582,1.0,1.0,0.752808988764045,1.0081014008172164,0.9176029962546816,0.9185072713893845
2021-08-08,43785.48181939978,0.9915594902773496,1.0121359926031497,1.6052900994961228,1.0,1.0,0.7752808988764044,1.0083775138691793,0.9250936329588014,0.9259157012630768
2021-08-09,46284.97398221619,1.041419767279724,1.034602699895675,2.0942670581611664,1.0,1.0,0.8651685393258428,1.0129462870946258,0.9550561797752809,0.9555494207578461
2021-08-10,45594.07627236636,1.0241865590724322,1.039021108441745,1.6814841038314854,0.9550561797752808,1.0,0.9101123595505618,1.0201454407840318,0.9550561797752808,0.9553849030299295
2021-08-11,45593.63593070519,1.0264763271642996,1.021182925345696,1.663349027235573,0.9325842696629214,1.0,0.9550561797752808,1.0220698790448755,0.9625468164794008,0.9627110740396636
2021-08-12,44428.28846680644,1.0010202082320416,1.0099269857835669,1.5392718485347163,0.8651685393258428,0.9540229885057472,0.9775280898876406,1.022495775457103,0.9322398725730769,0.9321536803764849
2021-08-13,47831.97604291269,1.077692522337982,1.0274684215575474,2.4545978391316448,1.0,1.0,1.0,1.024065474929447,1.0,1.0
2021-08-14,47096.94566198037,1.0645075146452114,1.017149693581389,2.3141320100677856,0.9775280898876406,0.9775280898876406,0.9550561797752808,1.0230696896012528,0.9700374531835206,0.9701196600139481
2021-08-15,47064.63037062539,1.063122961768654,1.0075473279834497,2.325562688405156,0.9775280898876406,0.9550561797752808,0.9101123595505618,1.0224141660841528,0.947565543071161,0.9477300087655469
2021-08-16,46004.4840786022,1.0390883439736378,1.0267591295238985,1.8637031314865635,0.9101123595505618,0.9101123595505618,0.8202247191011236,1.0212936560310417,0.8801498127340824,0.8804786400557925
2021-08-17,44695.35761921304,1.011550209062133,1.0075541222721915,1.3502802749708658,0.7078651685393258,0.8202247191011236,0.752808988764045,1.016798372292534,0.7602996254681648,0.7605459857917936
2021-08-18,44801.18871714413,1.019945884961506,1.0139297814055697,1.3983056643970602,0.7303370786516854,0.8426966292134832,0.7303370786516854,1.015762208872516,0.7677902621722846,0.7682010361567686
2021-08-19,46717.57874520378,1.056865372424259,1.0237228736176491,2.3455852341701253,0.9775280898876406,0.9325842696629214,0.752808988764045,1.0177330499916708,0.8876404494382024,0.8882982081486839
2021-08-20,49339.17603687802,1.116135485943632,1.0372880298370566,3.044431005373611,1.0,1.0,0.752808988764045,1.0191358511744577,0.9176029962546816,0.9185072713893845
2021-08-21,48905.49058554897,1.1069682757070956,1.0322064836443714,2.8382451660486065,0.9775280898876406,0.9775280898876406,0.7954545454545454,1.0212868211834552,0.9168369084099423,0.9175029705701108
2021-08-22,49321.65404941213,1.1147636718598717,1.0134900126507216,3.070884218563446,1.0,0.9775280898876406,0.8636363636363638,1.0221357761359227,0.9470548178413347,0.9474715090381687
2021-08-23,49546.147707289056,1.120113864156366,1.0366987947743798,3.1252218587148346,1.0,1.0,0.9529411764705882,1.0235557283145629,0.9843137254901961,0.984485876264503
2021-08-24,47756.00188106575,1.077974987457708,1.0078895196040936,2.2506210509340123,0.8202247191011236,0.9101123595505618,0.9529411764705882,1.0236036422191204,0.8944260850407578,0.8942692003592319
2021-08-25,48961.76778660005,1.1039515104177262,1.0236145683985678,2.833804189931434,0.9101123595505618,0.9101123595505618,1.0,1.0249871832181199,0.9400749063670412,0.9397460790453309
2021-08-26,46940.70765177846,1.067262310812615,1.0055776148058213,2.0706910805807355,0.752808988764045,0.8426966292134832,0.8117647058823529,1.0223950033878588,0.802423441286627,0.8025363884367396
2021-08-27,49024.03094495386,1.105562193424423,1.0056834404467554,3.030483733139481,0.9325842696629214,0.9101123595505618,0.5764705882352943,1.0178800620463873,0.8063890724829258,0.8076096541635103
2021-08-28,48883.29014045116,1.1032882438937126,1.0118301784376695,2.8994549614562795,0.9101123595505618,0.8651685393258428,0.48235294117647043,1.0149691613025726,0.7525446133509583,0.7539451349528323
2021-08-29,48947.258970319264,1.1060319124204352,1.0066258471752767,2.968832177803796,0.9101123595505618,0.9101123595505618,0.45882352941176463,1.013988566234652,0.759682749504296,0.7613336560871171
2021-08-30,47093.88091858282,1.0616616944100086,1.012519609061403,1.8133838030694465,0.6404494382022472,0.7078651685393258,0.388235294117647,1.010534396847084,0.5788499669530733,0.5800190821229152
2021-08-31,47238.2268323822,1.0659148328166232,1.0020118041549058,1.9045166875665616,0.6629213483146068,0.752808988764045,0.364705882352941,1.0096947232114857,0.5934787398105309,0.5948982919948504
2021-09-01,48763.85643533685,1.1021375910867113,1.0108351438173395,3.221035190258789,1.0,0.8202247191011236,0.24705882352941178,1.0078690911284531,0.6890945142101784,0.6911916882239173
2021-09-02,49341.85380462775,1.1127731032691264,1.0374282795847212,3.359203995156411,1.0,0.9325842696629214,0.388235294117647,1.0124191860968674,0.7736065212601894,0.775598016935491
2021-09-03,50011.34681209545,1.128099044991694,1.0183329826847187,3.9767037622076113,1.0,1.0,0.45882352941176463,1.0142262635594335,0.819607843137255,0.8215875770417862
2021-09-04,49951.92415055585,1.1262992395170293,1.022802955087159,3.7767932286535073,0.9775280898876406,0.9775280898876406,0.5058823529411767,1.0157938030807891,0.8203128442388193,0.8220382205386161
2021-09-05,51741.55077722714,1.166709609854101,1.0124432743736274,5.306623790265022,1.0,1.0,0.5058823529411767,1.0166248641091251,0.8352941176470589,0.8371017007772832
2021-09-06,52610.5411520828,1.184113843540756,1.0298248619802504,5.710357926716823,1.0,1.0,0.5764705882352943,1.0190970430975317,0.8588235294117648,0.8603728863805284
2021-09-07,46795.20910754369,1.0567390697159398,0.9889989731554184,1.3609848615815567,0.2584269662921348,0.5056179775280898,0.5058823529411767,1.0172380672404622,0.4233090989204671,0.42330755941244735
2021-09-08,46039.08212736113,1.0522743946709685,0.9954430006232292,1.2929869596331005,0.2134831460674158,0.4831460674157304,0.388235294117647,1.0150391896413036,0.36162150253359776,0.36196808109738754
2021-09-09,46377.168738477005,1.0525054113704708,1.012027505075709,1.317496834876081,0.2134831460674158,0.4831460674157304,0.22352941176470575,1.0114105075685875,0.306719541749284,0.3076686480231485
2021-09-10,44888.12370523385,1.0099692956715076,0.992228458637589,0.8670885405033949,0.03370786516853941,0.2808988764044944,0.0117647058823529,1.007681289847569,0.1087904824851289,0.10977445780305817
2021-09-11,45147.44035889953,1.0273288176402375,0.9986958707936509,0.991878335447778,0.0786516853932584,0.393258426966292,-0.05882352941176472,1.004237420662782,0.13769552764926188,0.13934860718019726
2021-09-12,46082.23150321188,1.05355270958712,1.0017385173215116,1.3594851799882923,0.2359550561797754,0.4831460674157304,-0.08235294117647052,1.0027081696553368,0.21224939413967844,0.21431753248006968
2021-09-13,45004.70197422119,1.0296832493376418,0.9896982463402696,1.030812753385219,0.0786516853932584,0.3707865168539326,-0.12941176470588234,0.9969757959924824,0.10667547918043623,0.10850463007593536
2021-09-14,47031.16732364414,1.0759085744287913,1.010150002437536,1.9865582844249388,0.5280898876404496,0.6404494382022472,-0.10588235294117632,0.9999973716042135,0.3542189909671735,0.3569489647088955
2021-09-15,48143.03744946416,1.1012080475603792,1.00900934416391,3.271961114182072,0.8876404494382022,0.6853932584269662,-0.10588235294117632,1.0019354206814537,0.4890504516413307,0.4919455675133382
2021-09-16,47799.18503883096,1.0977918646783404,1.0027764502580556,2.8391773633425545,0.7078651685393258,0.6629213483146068,-0.12941176470588234,1.0006138414217889,0.41379158404935007,0.41669020424336844
2021-09-17,47204.66266010661,1.0860312511046473,1.00318272445066,2.2482775999432554,0.5280898876404496,0.6404494382022472,-0.10588235294117632,1.002178736537942,0.3542189909671735,0.3569489647088955
2021-09-18,48234.21547366776,1.1078890527486485,1.0104005046997735,3.343399508362929,0.8876404494382022,0.8202247191011236,-0.08235294117647052,1.0038508270959594,0.5418374091209518,0.5451393783871863
2021-09-19,47257.2870422188,1.088921973938073,1.0041510299996166,2.238348502554559,0.4831460674157304,0.6179775280898876,-0.08235294117647052,1.00419547176426,0.33959021810971585,0.34215185760032596
2021-09-20,42907.06576745588,0.997985656516532,0.9729773229710742,0.647742708862931,-0.2134831460674157,0.03370786516853941,-0.19999999999999996,1.0018067684258036,-0.1265917602996254,-0.1257373816320173
2021-09-21,40633.9343353387,0.9499365355317848,0.9789205010783002,0.4863007436041333,-0.2808988764044945,-0.0561797752808989,-0.2941176470588235,0.9973454110887701,-0.2103987662480723,-0.20952886132002935
2021-09-22,43569.17620056878,1.0177891140485025,1.0001903677936128,0.8017391617944609,-0.1910112359550563,0.12359550561797761,-0.3411764705882353,0.9960855573215847,-0.136197400308438,-0.1344978980967907
2021-09-23,44890.04746964758,1.0449421231312654,1.0003355127578932,1.070252504697631,-0.0561797752808989,0.2808988764044944,-0.3647058823529411,0.9957368519644186,-0.046662260409781865,-0.04430128703151903
2021-09-24,42796.24321532524,1.0064404609026154,0.9849018585324664,0.6737051085857202,-0.2584269662921349,0.01123595505617958,-0.4390243902439025,0.993125299690391,-0.2287384671599526,-0.22709194738680394
2021-09-25,42746.97922403371,1.0076199610805003,0.9980088935256218,0.6918547322895023,-0.2584269662921349,0.01123595505617958,-0.5384615384615385,0.991355069522655,-0.26188418323249796,-0.2598739020905625
2021-09-26,43247.45687646524,1.0184483288702089,1.0044432011703042,0.779846244251496,-0.2359550561797753,0.101123595505618,-0.6000000000000001,0.9913968082613247,-0.24494382022471914,-0.24237974761834113
2021-09-27,42248.01771773999,0.9965264505427788,0.9996760150585592,0.5853682703594083,-0.3932584269662922,-0.10112359550561811,-0.5733333333333334,0.9952109071309654,-0.3559051186017479,-0.3541783555075969
2021-09-28,41032.26192917951,0.9705619609658918,0.9908303682921534,0.4829078658215688,-0.4382022471910113,-0.1685393258426967,-0.52,0.9969123167329446,-0.37558052434456934,-0.3742954339190516
2021-09-29,41538.282988017854,0.984895910971076,0.9967000113007976,0.5317380934178835,-0.4157303370786518,-0.1460674157303371,-0.6111111111111112,0.9964136943768279,-0.3909696213067,-0.38926902102383243
2021-09-30,43750.871798624525,1.0366405885801668,1.0065341066424869,1.0642338613323925,-0.07865168539325851,0.2134831460674158,-0.5555555555555556,0.9972992077889129,-0.1402413649604661,-0.13742874097729008
2021-10-01,48118.17770595206,1.138711501425787,1.0217024103294443,5.221949797957738,0.9550561797752808,0.9550561797752808,-0.36111111111111116,1.0025564294741953,0.5163337494798168,0.5211485578674964
2021-10-02,47756.25428303739,1.1350208733067066,1.027151791966139,5.031437535721048,0.9325842696629214,0.9325842696629214,-0.22222222222222243,1.0067197006799835,0.5476487723678735,0.551873290042622
2021-10-03,48220.65303746762,1.1371377185531275,1.0064633948538737,5.487165353267803,0.9775280898876406,0.9325842696629214,-0.19444444444444442,1.0070082997776362,0.5718893050353725,0.5760123100006815
2021-10-04,49080.66909231698,1.1619675589060086,1.0145818602998466,8.733217276492125,1.0,0.9550561797752808,-0.02777777777777779,1.0091377062406774,0.6424261339991677,0.6460216451359
2021-10-05,51559.362044222966,1.212153843921944,1.0273656609467965,14.859329733907796,1.0,1.0,0.2222222222222221,1.0143570337627692,0.7407407407407408,0.7435860104827605
2021-10-06,55431.02700201357,1.2887492766194542,1.0663169178897565,31.15134855935809,1.0,1.0,0.9722222222222223,1.0243023061326204,0.9907407407407408,0.9908423575172414
2021-10-07,53776.5428709291,1.2370201207853249,1.0413579702858713,10.708817328469571,0.9550561797752808,0.9775280898876406,1.0,1.0292771437959611,0.9775280898876405,0.9774458310236822
2021-10-08,53884.290533191845,1.2376261262992718,1.0189280153406084,10.19802653148408,0.9325842696629214,0.9775280898876406,0.9722222222222223,1.0288808016546989,0.9607781939242614,0.9607974998032731
2021-10-09,55068.64354562132,1.2705511253366957,1.0204381571871055,26.61134227500092,0.9775280898876406,0.9775280898876406,0.9444444444444442,1.0279217109719798,0.9665002080732418,0.9666212347958156
2021-10-10,54675.093215311404,1.2609659904649753,1.0112185898318695,15.52073613042044,0.9550561797752808,0.9550561797752808,0.9444444444444442,1.0286010245402648,0.9515189346650019,0.9515577545571481
2021-10-11,57434.24099023865,1.3193081605321637,1.0245164354320808,54.20837594397451,1.0,1.0,1.0,1.0300202495591555,1.0,1.0
2021-10-12,56064.76997697855,1.2892417305686197,1.012390245995236,20.69374243561744,0.9325842696629214,0.9775280898876406,0.8611111111111112,1.0278809045660755,0.9237411568872244,0.9241669298722388
2021-10-13,57377.79917693812,1.31088164331043,1.0291760703488708,59.74486367606297,1.0,0.9775280898876406,0.6388888888888886,1.0225750692030917,0.8721389929255098,0.8733778562231223
2021-10-14,57354.32086331414,1.3060366546497373,1.0255598531837438,23.65288542296742,0.9090909090909092,0.9550561797752808,0.36111111111111116,1.0203181953313594,0.7417527333257671,0.7439253990922063
2021-10-15,61571.094905218495,1.386568140836198,1.0389936747937931,165.870028519687,1.0,1.0,0.6666666666666667,1.0231847181103857,0.888888888888889,0.8901082902068973
2021-10-16,60890.14283083667,1.3691889974106275,1.0285047417403956,38.09691591927935,0.9318181818181819,0.9775280898876406,0.8055555555555558,1.0243370873322841,0.9049672757537928,0.9055962805179383
2021-10-17,61640.37510539247,1.3802253333022243,1.0109670860801752,126.65787694786437,0.9767441860465118,0.9775280898876406,0.7499999999999998,1.0243011582248993,0.9014240919780508,0.9022564343210062
2021-10-18,61975.54697314697,1.381219557131958,1.0357463991940126,103.05419861360885,0.9436619718309858,0.9733333333333334,0.8235294117647058,1.0259054387623183,0.9135082389763417,0.9140561835707488
2021-10-19,64238.27110780218,1.4174903377986057,1.0429075830295802,1301.5398215124435,1.0,1.0,1.0,1.030265058338653,1.0,1.0
2021-10-20,65996.5661678894,1.4360598993336275,1.0575628405380515,57.50005369136006,0.84375,1.0,1.0,1.0343203112228216,0.9479166666666666,0.9479163048710231
2021-10-21,62385.16707125176,1.3432441721500763,1.039053583712907,11.296016835107055,0.5625,0.7692307692307692,1.0,1.0362479870127022,0.7772435897435898,0.7763989101476556
2021-10-22,60703.42954102141,1.300529109647618,0.996929097008348,6.113420842481363,0.4375000000000002,0.6153846153846154,0.8999999999999997,1.0302387616147815,0.6509615384615385,0.6499199454457372
2021-10-23,61342.90825481901,1.3096348998935112,1.0057108472477034,7.452590162873666,0.4375000000000002,0.6538461538461542,0.6666666666666665,1.0269824909729681,0.5860042735042736,0.5859568725057669
2021-10-24,60881.94756487189,1.2921752875969297,1.0240208045028658,6.719023138425935,0.40625,0.5384615384615388,0.7666666666666668,1.0288473078904956,0.5704594017094019,0.5696242746722977
2021-10-25,62967.41302302343,1.3267927447835282,1.039439181546728,17.52929551682285,0.625,0.7307692307692308,0.8333333333333333,1.0293748482265976,0.7297008547008547,0.7293254093874935
2021-10-26,60449.35530260795,1.264567531634698,1.01363617637223,4.847192115257861,0.15625,0.34615384615384626,0.533333333333333,1.025193218704119,0.34524572649572643,0.34456054603475494
2021-10-27,58639.68046139201,1.2273868907300842,0.985633399134685,3.976088517338703,0.09375000000000022,0.1923076923076925,-0.6333333333333333,1.0149175842179239,-0.11575854700854686,-0.11273841195350098
2021-10-28,60572.27124397584,1.2616386139785642,1.0208932301282592,5.176154037144979,0.1875,0.30769230769230793,-0.8333333333333333,1.0123232479915456,-0.1127136752136751,-0.10853984900637181
2021-10-29,62234.031011430285,1.2867425566618402,1.0196665711676411,9.636275477986253,0.4375000000000002,0.3846153846153846,-0.5,1.0155714585857303,0.10737179487179493,0.11060802082349674
2021-10-30,61735.37066984471,1.2770726927366332,1.0109398875312867,7.435597687751135,0.3437500000000002,0.34615384615384626,-0.4,1.016318464340528,0.09663461538461549,0.09936419276884001
2021-10-31,61366.99988156578,1.2668971356864192,1.000370134534636,6.901405107985922,0.3125,0.26923076923076916,-0.7333333333333334,1.0129397972022094,-0.05053418803418808,-0.04686650388046132
2021-11-01,61058.22626537975,1.2518358826497304,1.017148178144878,5.192350135652145,0.09375000000000022,0.11538461538461564,-0.9,1.0097553681448024,-0.2302884615384614,-0.2265740276183863
2021-11-02,63176.57178531976,1.2864043613779594,1.0224456095119938,17.599058274503598,0.625,0.34615384615384626,-0.8666666666666667,1.01101385859334,0.03482905982905985,0.03926645029065434
2021-11-03,62999.122403911184,1.269925312857462,1.0250724631656047,9.373239583675932,0.375,0.23076923076923084,-0.33333333333333326,1.0166480105977571,0.09081196581196586,0.09287590200765106
2021-11-04,61434.63281689667,1.238785836336143,1.0006973102053398,3.985845345401448,-0.09374999999999978,2.220446049250313e-16,-0.7333333333333334,1.0137628791801971,-0.2756944444444443,-0.2730119786222118
2021-11-05,61121.31052072735,1.2277578233420223,1.005871753702456,3.2321054032978336,-0.3125,-0.1153846153846152,-0.9,1.011792190970885,-0.4426282051282051,-0.43975837844493537
2021-11-06,61493.6638971142,1.2332977232304885,1.010208451271308,4.4714049464207815,-0.09374999999999978,-0.1153846153846152,-0.9333333333333332,1.0116877000766022,-0.3808226495726494,-0.377830376243678
2021-11-07,63252.42476178271,1.2662867303838012,1.0128401940100165,22.6141536671027,0.65625,0.15384615384615397,-0.7666666666666667,1.013469137144514,0.01447649572649575,0.017845082678372703
2021-11-08,67589.00657928495,1.339302106464666,1.0416197464491486,331.8025129157438,0.9687500000000002,0.7307692307692308,-0.26666666666666683,1.0169650754736954,0.4776175213675214,0.48126689635400366
2021-11-09,66945.69883396852,1.320780921409083,1.0359593390579982,46.16615751602249,0.75,0.6538461538461542,-0.1333333333333333,1.0188956082659817,0.4235042735042736,0.4263841592602742
2021-11-10,64818.21602921305,1.2659051766556064,1.0141363302475588,10.969996229369611,0.375,0.03846153846153855,-0.20000000000000007,1.0173333035634038,0.07115384615384616,0.07202696634888439
2021-11-11,64816.13453056888,1.2647862790570812,1.015551685367171,10.349942956645224,0.3125,2.220446049250313e-16,-1.1102230246251565e-16,1.019455357157951,0.1041666666666667,0.10416739025795363
2021-11-12,64282.43806050831,1.213458273290034,1.107508089438257,7.768522089195187,0.15625,-0.4230769230769229,0.9333333333333329,1.0339748336916368,0.22216880341880332,0.2172081194824469
2021-11-13,64468.22210883111,1.222027671494906,1.0045010400641814,10.88702344773846,0.3437500000000002,-0.4230769230769229,0.8999999999999997,1.033159489233476,0.27355769230769234,0.26871938265790907
2021-11-14,65342.41990215841,1.236710412737792,1.0041581481245616,19.060997218290648,0.5312500000000002,-0.3076923076923076,0.8666666666666665,1.0319191969641253,0.36340811965811975,0.35911401757897554
2021-11-15,63743.399959489085,1.200998165500432,1.0190625800285642,5.9832142528629415,-0.09374999999999978,-0.5769230769230771,0.6000000000000001,1.0286967446183275,-0.023557692307692262,-0.027861998177824643
2021-11-16,60312.902355847786,1.1417204646611503,0.9820857581715766,1.878966351001565,-1.0,-0.7307692307692307,-1.1102230246251565e-16,1.02100051877741,-0.576923076923077,-0.5795970032142811
2021-11-17,60357.17150473297,1.131586336262691,0.9942882516003748,1.838589011552128,-1.0,-0.8846153846153846,-0.20000000000000007,1.0181650789706695,-0.694871794871795,-0.697376524750949
2021-11-18,56875.86578270761,1.0743709015114749,0.9776813221560764,1.292404054375463,-1.0,-1.0,-0.7999999999999999,1.0127550270833703,-0.9333333333333332,-0.9340649741241384
2021-11-19,58130.9984471752,1.0992973885636874,0.9909306482196316,1.6779671465308414,-0.8666666666666667,-0.8235294117647058,-1.0,0.996101106909281,-0.8967320261437909,-0.8960865606241128
2021-11-20,59767.49239601791,1.1280908715045743,1.0037694460390612,2.047781737377492,-0.7066666666666668,-0.4999999999999999,-1.0,0.9959965934771209,-0.7355555555555555,-0.7337269321135806
2021-11-21,58653.93706354738,1.1062682021789283,0.9999361624962616,1.6794970332036596,-0.84,-0.6176470588235294,-1.0,0.995393452673078,-0.8192156862745098,-0.8178174760897474
2021-11-22,56345.421342238486,1.067453351849731,0.9828095209426452,1.1944655839753504,-1.0,-1.0,-1.0,0.9902144442322325,-1.0,-1.0
2021-11-23,57599.53623491967,1.0904604084913814,0.9911228107304404,1.6352401127614402,-0.84,-0.8529411764705882,-0.9325842696629214,0.9915054517406416,-0.8751751487111697,-0.8748837680675507
2021-11-24,57185.986384863936,1.079923318163863,0.998901700842656,1.4515838046021174,-0.84,-0.9411764705882353,-0.9101123595505618,0.9921645159181102,-0.8970962767129324,-0.8972096812934385
2021-11-25,58927.890687830026,1.1067360139941265,1.0100179116298291,2.1078633830733606,-0.5733333333333334,-0.6176470588235294,-0.7078651685393258,0.996784028700075,-0.6329485202320628,-0.6326183813782937
2021-11-26,53761.70172458773,1.012729580359985,0.9791232922562696,0.8453634396885291,-1.0,-1.0,-0.8651685393258427,0.9950972635624519,-0.9550561797752809,-0.9555494207578461
2021-11-27,54542.06360428747,1.0272084033183126,0.9920075233235738,0.9577246427440445,-0.95,-0.9259259259259259,-0.8651685393258427,0.9934169888888108,-0.9136981550839228,-0.9139204737391482
2021-11-28,57201.70801545579,1.0758578098293932,0.9939727238811268,1.4848641105650566,-0.6499999999999999,-0.6296296296296297,-0.8876404494382023,0.9925650690866487,-0.7224233596892774,-0.7214795506555042
2021-11-29,57816.06529203574,1.0883000651913124,1.0118315080713216,1.997629102219859,-0.475,-0.5555555555555556,-0.6404494382022472,0.9967110672478883,-0.5570016645859343,-0.5566909189230096
