t,price_usd_close,marketcap_realized_usd,lth_sum,sth_sum,rhodl_ratio,rcap_hodl_waves_24h,rcap_hodl_waves_1d_1w,rcap_hodl_waves_1w_1m,rcap_hodl_waves_1m_3m,rcap_sma_zscore,rcap_upper,rcap_lower,sthlth_sma_meandev,sthlth_upper,sthlth_lower,rhodl_sma_maxmin,rhodl_upper,rhodl_lower,rhodlwave_sma_zscore,rhodlwave_upper,rhodlwave_lower
2015-09-06,240.68976830398395,4051842835.15852,2637958342.0541983,667797964.1836447,125.6421213083014,0.011578962066368177,0.02715072567524963,0.05612372008219221,0.06532137331014322,-1.9901666581548796,0.3756376971761718,-1.059377753889255,0.2549752659224077,0.3207717236121186,0.26035402032907573,4.852013570850132,5.102778188159684,4.573985264003546,0.15919039991289777,0.17890249622157345,0.13919030359857487
2015-09-07,241.02145890795947,4053012515.022961,2639192602.538609,665187901.9026896,120.1092985806891,0.013380778738004303,0.023620685959051705,0.05708237266490843,0.06615043229974515,-2.008114855718454,0.3779543468096389,-1.0781646197406607,0.2544474883773168,0.32049956333972984,0.25988595740356724,4.824205027801165,5.102778188159684,4.573985264003546,0.15936173151439553,0.17851140983498684,0.13917882967760134
2015-09-08,244.23028202966933,4054519523.2612586,2682226135.4113355,675204825.5928241,119.542823638077,0.016265157650760503,0.020534195014453707,0.05158068474952964,0.07234444652941391,-1.9479327114089269,0.3792474361858542,-1.0961700581861968,0.25387009867209775,0.3201927773204334,0.25941279248774374,4.807951210317946,5.102778188159684,4.573985264003546,0.15961238262048758,0.17812570506404088,0.13917019635619857
2015-09-09,238.64699669387736,4055047780.479416,2618915559.7710867,659046454.8021789,122.4163780711658,0.01492481382966842,0.022777690218658792,0.048452716485332926,0.0749230783232143,-1.8775658167186438,0.3795956186252407,-1.113097365222568,0.25309565337910295,0.31984942066007754,0.25893234854591923,4.8060037235030535,5.102778188159684,4.573985264003546,0.159943145157089,0.1777380564181223,0.1391671554814275
2015-09-10,238.65631371778696,4052481967.2097473,2620886268.059113,659229371.3157383,124.33800400816398,0.015141116768497071,0.023104564485462126,0.04786227394813209,0.07527620109475881,-1.8127043489647618,0.3790276079134245,-1.1291255326884297,0.25257713156112566,0.3194708139510367,0.2584474774272193,4.8073719108828,5.102778188159684,4.573985264003546,0.16029735975426757,0.1773505348813487,0.13916922573294002
2015-09-11,240.72803507045543,4052925025.022898,2645634104.1065564,663172674.4791763,125.44329198220969,0.01383317835244554,0.024747299279453426,0.047519288291518434,0.07542918658668954,-1.7460623484596223,0.3774597048136836,-1.1443229601989908,0.25201221562619736,0.31907335286892663,0.25795765814475696,4.8111301773133235,5.102778188159684,4.573985264003546,0.16063532907271463,0.17693544101199668,0.1391855283001441
2015-09-12,235.38640084032156,4053033158.482128,2591307522.1484094,646443750.2335631,124.65002473134912,0.009271294256175915,0.029069920862595484,0.04706245101848493,0.0757106787193532,-1.678892604025274,0.3748227950022159,-1.1587243926652124,0.2514622268268953,0.3186731243868842,0.2574630514691978,4.813330006471746,5.102778188159684,4.573985264003546,0.16089132675146595,0.17650091642051033,0.13921353651564775
2015-09-13,230.2314716349509,4052568296.728435,2533239091.0357413,629660913.7257549,121.82132713645186,0.009358255633813326,0.02810443224168577,0.04714843055927594,0.07610293295832933,-1.611234234742382,0.3714164628946873,-1.1721855468107898,0.2508065208942077,0.31827319798946613,0.25696247895152086,4.808918275192028,5.102778188159684,4.578484371495888,0.1609683653599161,0.17605461167040223,0.13924971073992135
2015-09-14,230.6668198733632,4051621797.237735,2541181280.407023,633079590.6525017,118.51841306707816,0.013197512123004006,0.02324441763759113,0.04771543382783001,0.07604025179524547,-1.5411752973525243,0.3674948841144608,-1.1846216015058901,0.2503902171885027,0.31787276122668784,0.25645858721093373,4.807013444234168,5.102778188159684,4.601766656297884,0.16096312903448196,0.17559769636736738,0.13929333207571304
2015-09-15,230.18311924399845,4051252487.668109,2542450755.582046,630444843.6714215,115.57119408336705,0.013325718535976859,0.022276828080735573,0.04930080349869084,0.07538646678311962,-1.5364215573522806,0.3636062698718691,-1.1968230030587261,0.24985227129794005,0.31747362196310414,0.2559500386171816,4.802186597816328,5.102778188159684,4.631030388647667,0.16090103374224843,0.1751363119183336,0.1393418525100021
2015-09-16,229.2495574632945,4050845233.132391,2522180825.618963,628781606.708016,110.82643358316336,0.013137560840517459,0.021009216550198336,0.04874954494101459,0.07705036306740493,-1.533230499639439,0.3597591160402198,-1.2088133322488293,0.24951686502402579,0.31707944860610576,0.25543909415716665,4.787977618845936,5.102778188159684,4.677645773172489,0.16073937467685712,0.1746739047878034,0.1393933140103745
2015-09-17,232.7716151933546,4051292393.22302,2574776004.3114915,636301024.2522513,108.43111244368832,0.013061358008630059,0.020336326646197812,0.049052360194938284,0.07612561853358102,-1.5089123606912598,0.35574229523726775,-1.2203865299917311,0.24888822391618498,0.3166911383257881,0.2549225153294912,4.768422099841409,5.102778188159684,4.677645773172489,0.16033816140349955,0.17420840721690362,0.13944689782637354
2015-09-18,233.45600185429976,4051886123.188945,2578035268.375884,636056012.3042406,108.40204313814075,0.01257818743441406,0.020831962084309107,0.047769115570709314,0.07739983510118957,-1.4556131020855336,0.35170790540861746,-1.2311037425849447,0.24832456780561674,0.31630888165822296,0.2544010430615418,4.747563976588178,5.102778188159684,4.677645773172489,0.15991675392928742,0.17373975055545163,0.13950255547494203
2015-09-19,231.72953491596851,4051805381.0633454,2560270665.0637035,629228378.9386542,109.00989574667352,0.008886001227197831,0.024707489098583578,0.04641373257217491,0.07848875942020699,-1.3880010595175614,0.34766960071145414,-1.2408256349597588,0.2477960119041996,0.31593494772009856,0.2538750839789192,4.72841092750234,5.102778188159684,4.677645773172489,0.15954270213808083,0.17327317261878855,0.13955854312896082
2015-09-20,230.68535720681675,4051749851.876647,2555949582.028162,626426431.7222587,107.82788994289744,0.008539377230474328,0.02479947574137499,0.045388842256161965,0.07917317856183252,-1.3136246130732308,0.343712617837921,-1.2495007488874508,0.24729972485528312,0.315564021594503,0.2533450180763461,4.710979628180139,5.102778188159684,4.677645773172489,0.1591408196233293,0.17282159220162271,0.13960936834938267
2015-09-21,226.6662632336626,4052199847.641649,2511056820.908286,616370678.9232863,108.94848301981854,0.012515538708204023,0.02115869893430432,0.04474183067086743,0.07930109699091346,-1.2291469750986654,0.3398532929973327,-1.2570879521294556,0.2467760942601984,0.3151955250976946,0.25281056932741125,4.698952028840248,5.102778188159684,4.677645773172489,0.1587864696119891,0.1723839100006407,0.13965573207438678
2015-09-22,230.61068690263545,4052149671.725742,2556199964.143053,628915086.8850765,110.7509245797534,0.014074990410720415,0.020143080160417333,0.04492231935874504,0.07812926897163237,-1.1536784599767305,0.3360750681176755,-1.2637810382870303,0.24650006443741065,0.3148301142735025,0.2522744883058343,4.692865888580834,5.102778188159684,4.677645773172489,0.15835501846955943,0.17195569107587846,0.13969875739279528
2015-09-23,229.82978513470525,4049217445.885627,2543838815.3914475,625531727.2791986,112.65005454925172,0.01222896240453234,0.022604452065420975,0.04390292142053305,0.07984599123934215,-1.059292741229434,0.33234627373787995,-1.2695022906554636,0.24601433999534122,0.3144672463281091,0.251734451181739,4.695197436439369,5.102778188159684,4.677645773172489,0.15816011014537273,0.17153663200511293,0.139740202301462
2015-09-24,234.4753888262895,4049949651.388013,2598205806.71687,637165836.8989699,115.12874270594992,0.013700351819290791,0.021891703223147086,0.03973735573002094,0.08288529436204983,-0.8978709261543381,0.3290774456834264,-1.273644887993928,0.24574352873310987,0.31410607624245324,0.25119285301416394,4.703759713723874,5.102778188159684,4.677645773172489,0.15810854468125296,0.1711272474689783,0.13978082506050574
2015-09-25,235.2908548005521,4050683316.906068,2608989182.611445,638942447.4124391,116.00318850749952,0.013174165830581253,0.022684034955381724,0.037912426017179424,0.08465645884477488,-0.7370264946660868,0.32633470803188563,-1.2764754117334378,0.2454834087013079,0.31374674449392675,0.2506498225359433,4.713441248137654,5.102778188159684,4.677645773172489,0.15808682831800944,0.17072991848220784,0.13981982779805566
2015-09-26,234.5934120623101,4051070736.27888,2601350096.337964,636588728.1040579,119.0611567648666,0.01049239586333179,0.026301304001632695,0.036383688362598414,0.0854400493585132,-0.5901563196662304,0.32424552755583136,-1.278269212322733,0.24533317941602276,0.31338809615783536,0.2501065924240242,4.726041050811578,5.102778188159684,4.677645773172489,0.1581041790705684,0.17035159052199494,0.13985472878549832
2015-09-27,233.1806843494688,4051578540.924085,2589112640.9529305,631083278.6116228,118.1166406913842,0.008379097591162598,0.028113314589730407,0.036219885197391825,0.08543397690918644,-0.45384220788892626,0.3229438339055426,-1.2792178511300885,0.24514166640864765,0.31302905060851216,0.24956271710346303,4.739060518288914,5.102778188159684,4.677645773172489,0.15813923628451515,0.16998408355976385,0.139888672950927
2015-09-28,239.47488643573996,4051315270.090376,2659017540.560501,647332406.2100317,121.86189167712686,0.014557051353044935,0.023074676095237046,0.036389223625686216,0.08419402050509775,-0.3251744957884606,0.32276375683095526,-1.2793356836474095,0.24485385312012803,0.3126650566645416,0.24901714301572545,4.755062408346977,5.102778188159684,4.677645773172489,0.15821035146662613,0.16962284208549813,0.1399235437917364
2015-09-29,237.09198320316509,4052403045.722368,2630431492.2112207,645111535.8150699,118.10061245782308,0.015582702378615143,0.02089454136651025,0.03747636062546912,0.08404736724740246,-0.19104186607966328,0.32372995118253234,-1.2787855905733356,0.24474158921785588,0.3122933597092027,0.24847183309927667,4.76424143004344,5.102778188159684,4.677645773172489,0.1583148247118378,0.16926605669213302,0.13996019138050642
2015-09-30,236.8536879670702,4052942341.567833,2628366965.2770047,647818846.8919244,121.88832514514588,0.013718420139101083,0.02391247697870468,0.03526419842212125,0.08559235576950737,-0.07676843149725229,0.3259339870731178,-1.2776299774813467,0.24482320366340646,0.3119131058816433,0.24792895231358897,4.775501302436437,5.102778188159684,4.689639834078199,0.1583012710232101,0.1689124043630072,0.139998274617175
2015-10-01,237.8207562508808,4052599168.051469,2639185128.1127195,654847523.0036486,124.1051284451204,0.013772942799216759,0.02451363383096665,0.03528402656389906,0.08466258479624772,-0.039206639104424505,0.32870403373163365,-1.2761610258581937,0.24523632921438837,0.3115248845200746,0.24739218736700647,4.786226732790596,5.102778188159684,4.692865888580834,0.15830391143118458,0.1685638907060389,0.14003710576063128
2015-10-02,238.17530073042207,4053486488.531588,2644882836.3471622,652986995.0127467,123.92593010697529,0.013855864863156242,0.024359781387196387,0.0352334335412466,0.08482369575837012,-0.024032410727319636,0.3318258697724201,-1.274437845592735,0.24552012132027468,0.31112898311758186,0.2468601121718862,4.795664785850384,5.102778188159684,4.692865888580834,0.1582818671314777,0.16821824013955256,0.1400773493672705
2015-10-03,239.5604013207664,4054617440.484094,2661420100.827963,655304729.5021269,125.4401421462053,0.012052855924431578,0.02661912225256678,0.03466921155114351,0.08467744160666454,0.0005739255931709002,0.335251991116368,-1.272550772596132,0.2457356875193303,0.31072556739154894,0.24633198089664193,4.803120701034644,5.102778188159684,4.692865888580834,0.15819632338129638,0.1678700707252594,0.1401206625973626
2015-10-04,239.33481153938868,4055127292.866096,2660567836.1729083,651286907.5093294,128.89853226442412,0.01034100765886194,0.029384207327212714,0.03378287309791747,0.08387751264420094,0.02744764660506105,0.3388410149466718,-1.2706617203529198,0.24588532162620563,0.31031667880454994,0.24580706722377166,4.815599687689255,5.102778188159684,4.692865888580834,0.1580876557299709,0.16751653760027047,0.14016809655333573
2015-10-05,240.78453591961664,4055680823.433921,2677322235.3675065,654852041.161109,127.9225177316817,0.016111068030575985,0.02333239354254646,0.03471944889351409,0.08271120177975291,0.05239972965931055,0.34228491023739965,-1.2690462079661462,0.2460487788847908,0.3099076495352254,0.24528554064136443,4.822533456596154,5.102778188159684,4.692865888580834,0.15789610439673138,0.16719104984758734,0.14020598940957493
2015-10-06,246.77201716769088,4057240292.490906,2745985208.428763,671098371.9008485,128.6282363518375,0.016742050287518618,0.022936543843092086,0.03511169343769318,0.08116819798956693,0.07468172662289385,0.34593246144684386,-1.2673719037947708,0.24592638543152706,0.3095003831266809,0.2447642446354395,4.834731948862398,5.102778188159684,4.692865888580834,0.15760432067385624,0.16689320372159694,0.1402340679142502
2015-10-07,243.30663642926592,4055811643.0036817,2697945022.7362,672466576.0392402,137.1361164780553,0.018815082503372535,0.02346629284346237,0.03537715246401703,0.08083005936426355,0.08653746225770435,0.34987844613443003,-1.2654847318368787,0.24632344353758315,0.3090858921523349,0.24424895698061483,4.8515703382412685,5.102778188159684,4.692865888580834,0.15760448294038212,0.16662242444694642,0.14025471425745756
2015-10-08,242.9524075126918,4055037310.571101,2694212023.5547423,671444184.50607,136.01953030788812,0.014945543920926492,0.02699661583833169,0.03524771865314182,0.08085841722533914,0.0888894493990782,0.35424191198073485,-1.263151589840016,0.24647949865696955,0.3086645984868945,0.24373700350173205,4.864665975980193,5.102778188159684,4.692865888580834,0.1575780697471548,0.16637790907494565,0.14026834591752013
2015-10-09,244.4255139081272,4055830973.248316,2712336255.2984395,676503202.390156,135.59540178101892,0.01476201734020921,0.02706802090297732,0.03479588635907826,0.08127205756208654,0.08661706594434675,0.35886309172642256,-1.2604368920125384,0.2468409603758657,0.30823608220959553,0.243230661371058,4.877521892477496,5.102778188159684,4.692865888580834,0.15752452783492368,0.16615913879561467,0.14027536544547614
2015-10-10,245.9098072068554,4056327526.776693,2728620502.027682,680724752.5684046,138.59238645567967,0.011035708437741504,0.03176889510243186,0.03345286916848272,0.07806479553847574,0.08379184585483987,0.36384859954952536,-1.2570774797891455,0.24730554317266232,0.3078020221207481,0.24273106669332287,4.891765958718566,5.102778188159684,4.692865888580834,0.15699647596525587,0.16596233255098986,0.14027458530705234
2015-10-11,248.9401930674468,4057031703.6915016,2758771658.9470234,687594048.6454966,136.11111741914,0.01022627550060605,0.031773459120675016,0.03423917549245909,0.07777985216014081,0.07974303458486709,0.36922649101556915,-1.2527485501844733,0.24794079417258597,0.30736230340055076,0.24224010684727287,4.899543968536995,5.102778188159684,4.692865888580834,0.1565154990432113,0.165788186548739,0.14026673221240182
2015-10-12,246.2061722131405,4053691474.856644,2728743615.863316,680840912.4773458,139.57178858662513,0.01441403407881525,0.028642340116587044,0.03467507711583947,0.07638436288768573,0.06383146671326477,0.3748802574273022,-1.2468472913184983,0.24864292811284044,0.30691050897080974,0.2417585073716433,4.9119945873949105,5.102778188159684,4.692865888580834,0.15612145646500242,0.16561462673131172,0.14025746639100684
2015-10-13,250.0391563717686,4055207953.939625,2776450853.482145,691920198.035633,141.94553659441317,0.01664739666973873,0.027105351208631688,0.035004695168202885,0.07564511838044653,0.0541065349588532,0.3805907427448337,-1.2395286289700964,0.24933117825995307,0.3064490802122644,0.24128610144062196,4.926068456529194,5.102778188159684,4.692865888580834,0.15589918158916657,0.16544461530171303,0.14024710797273512
2015-10-14,253.12203079360424,4053779550.50326,2807302191.008859,700242555.8380036,139.58694442745477,0.018104415933211788,0.02481237218682502,0.03730034790385612,0.07509911100376626,0.0518484824088545,0.3862675861588004,-1.2311742776384031,0.24935756619859364,0.3059896213091336,0.2408155338034867,4.928598982406879,5.102778188159684,4.692865888580834,0.15544599013952998,0.16527981871776792,0.1402339996382969
2015-10-15,254.63318166842012,4055609688.730655,2825756919.2891035,705722761.0567225,146.19985867866464,0.019606343138675184,0.02530319266014464,0.037578664345741475,0.073255654046051,0.06538867235228452,0.39199303060157714,-1.2221170986424552,0.2494331624198052,0.3055317601538764,0.24034734731241436,4.938909853843184,5.102778188159684,4.692865888580834,0.15511678421851186,0.16512079489748993,0.14021875762646074
2015-10-16,262.78453429548875,4058795200.691551,2915401127.9823265,730643814.6517407,151.2779123697785,0.0188628697634067,0.027532225292561694,0.03730710344059826,0.07289076719883696,0.09066588897047431,0.39783591000240687,-1.212225826425711,0.2496043100850144,0.30507630563439875,0.23988259060296463,4.954544590945529,5.102778188159684,4.692865888580834,0.15493035329437646,0.16496820086251726,0.1402021098309689
2015-10-17,272.5708393360872,4062224838.129652,3025174378.502826,758794634.1530992,157.1249885221237,0.015103286844402732,0.03301932036230444,0.03693276514598927,0.0727242295320025,0.11565972686314398,0.40376946002290387,-1.2015944908034093,0.24979730341200285,0.30462073992091615,0.23942149005627594,4.972473796715712,5.102778188159684,4.692865888580834,0.1554242580997432,0.16482402510195773,0.14018751211440209
2015-10-18,264.1076345503976,4063772917.489752,2931664531.3119245,735234491.5714866,159.3498109774119,0.012205207383570633,0.036545687788025895,0.03620724150283561,0.07292103094883517,0.14309375238799685,0.4098037679539174,-1.1903163688990301,0.25001896009594665,0.30416407852304694,0.23896434802404998,4.9949924056678805,5.102778188159684,4.692865888580834,0.15597574457822697,0.16468481387540482,0.1401756839822377
2015-10-19,264.3202634396505,4065072986.1197233,2937500225.0891843,737514936.8545052,165.12441411301185,0.018541565440254388,0.03188062454407512,0.0354725735700753,0.07184565120892003,0.1875518463502138,0.416161753388379,-1.1789312997542338,0.25024207340291205,0.3037131761099124,0.23851116062602312,5.019009567421661,5.102778188159684,4.692865888580834,0.15649354465885515,0.16455132638311082,0.14016614986400044
2015-10-20,270.7099906978552,4068697343.629247,3007189467.632372,757978819.3304933,170.7803866879282,0.021503077535463374,0.03056335912813499,0.03599934171268972,0.07125115877122774,0.2380004819907284,0.42294001180021873,-1.1676767598793314,0.25064853636926526,0.30326734207098577,0.23806393518273533,5.045428853679321,5.102778188159684,4.692865888580834,0.1571955983332117,0.16441796303454648,0.14016058064113357
2015-10-21,268.24522907122025,4070523779.4840407,2977536178.9836035,757715087.3272027,170.8016317373671,0.017857025618557457,0.03414638518702964,0.037883178796772526,0.06987362452315801,0.2949919974817369,0.43021772716739104,-1.156571064855421,0.25136869202636314,0.3028253698182503,0.23762611451128998,5.074259592271424,5.102778188159684,4.692865888580834,0.1578304507757629,0.16428403772496195,0.14015865928565965
2015-10-22,275.55908332825675,4072870105.4125295,3058369817.7933006,779404939.7548473,170.51073730329026,0.017413863908728643,0.03437355086920762,0.03939324222352379,0.06977114449560237,0.35267660939264683,0.4380106208192897,-1.1455726350617808,0.2520968078828791,0.3023880354661069,0.23719774240659414,5.09623440504879,5.102778188159684,4.692865888580834,0.15857444324811293,0.1641500118694012,0.14016067238149604
2015-10-23,278.69805077486205,4076200143.286881,3093904953.409745,787896517.5390108,174.3737067893315,0.019871608073592718,0.03300079096005119,0.039428861313223776,0.06745795964186752,0.4198357040742324,0.44642936503769476,-1.1346225035519717,0.2526747613808384,0.30195534813488584,0.23677710816239234,5.116531849592785,5.116531849592785,4.692865888580834,0.15902676529001744,0.16401603947783308,0.14016521355868014
2015-10-24,283.6091613210242,4079075529.007848,3151391008.981169,800590314.6798375,176.4545594822419,0.015391612098828139,0.03804026714705034,0.03902168061049908,0.06764477212473136,0.48402364882538557,0.45545777550251076,-1.1237072366912728,0.25313429425083117,0.30152990321758477,0.23636285868227924,5.133106391879508,5.133106391879508,4.692865888580834,0.15935801244664743,0.16388359371131206,0.14017138821618236
2015-10-25,284.26263600676805,4084400719.0808263,3191261489.872229,810731748.950149,183.3177979302731,0.017668498434295393,0.037831035255112215,0.03859003862419631,0.06646340452809893,0.5610270112285194,0.4652720347289822,-1.112919303318886,0.25359952579621453,0.30111489235678834,0.2359550159161742,5.1531234479871175,5.1531234479871175,4.692865888580834,0.15973998519213822,0.16375466940447203,0.14017888152332664
2015-10-26,286.86547456086225,4086481720.581599,3185531229.179672,806432505.8503051,182.05647484390667,0.0200782927630678,0.03463217068477781,0.03957507714890682,0.06669858745984279,0.6391220076826069,0.4759150693016483,-1.1023061491244106,0.2538975114734628,0.30070984707076337,0.235551677754186,5.167068837357044,5.167068837357044,4.692865888580834,0.1602033728054626,0.16363075141923325,0.14018756427029685
2015-10-27,295.20093312413206,4092351113.5357046,3278544829.6370444,829648377.8838291,182.5748483563234,0.023453397022443288,0.03134679115559376,0.042098125811231346,0.06559404085763305,0.7231308775614493,0.48748295789503876,-1.0918355540049038,0.25404012401879666,0.3003150893233584,0.23515108128290332,5.176609090814191,5.176609090814191,4.692865888580834,0.1606570039053748,0.1635193448596329,0.14019556845868278
2015-10-28,304.80745035505936,4100193044.493116,3377492768.0792828,861801216.4962164,227.65321594506355,0.03455303420365967,0.03361403126415325,0.0419080920591831,0.06513877096582879,0.830883688535985,0.500354321634604,-1.0819208186956653,0.25413767287481603,0.29993154128679794,0.23475269302500673,5.217654898468856,5.217654898468856,4.692865888580834,0.1628646773864187,0.16344151802102744,0.14020342021960144
2015-10-29,315.21087607896385,4110320884.5349054,3510226768.399318,900179923.1050398,242.4084651603544,0.029209309683713228,0.043141510221065556,0.04175673191845281,0.06417104793936795,0.9620090941383719,0.5149031377618655,-1.0725815169779396,0.2543664852898836,0.2995597564564378,0.2343579323982568,5.267915742145642,5.267915742145642,4.692865888580834,0.16533993428149543,0.16340423911160337,0.1402082561384915
2015-10-30,328.9191848346569,4126514960.9201326,3639585636.43464,943564773.7062832,275.5440007189045,0.0341325136233894,0.04773676378148257,0.039967353649457436,0.06289942943641433,1.1261406470639082,0.5317134621963018,-1.0641259136379533,0.2550221619852425,0.29919944641737134,0.23397148586417188,5.333279540971704,5.333279540971704,4.692865888580834,0.1689080543532109,0.16342201882592577,0.14020514249365534
2015-10-31,312.10899213735587,4132656921.748393,3449511154.8020377,898755789.7271305,285.26274120620707,0.023986625521950262,0.06053098668027023,0.038270919121840316,0.06368829208093983,1.3056121401262903,0.5511568855041191,-1.0568215744010585,0.2559510719925061,0.298851803278839,0.23359632411820386,5.401900578783389,5.401900578783389,4.692865888580834,0.17267641027090974,0.16350270032744849,0.1401875784419012
2015-11-01,328.4881524558023,4139468156.223253,3633708619.534544,950195883.0780928,292.1178374365014,0.019785739355008984,0.06657442436362088,0.038312235818981674,0.06340501576482807,1.4897250104391262,0.5734415052706108,-1.0507556552284765,0.2570149823724329,0.29851653320702476,0.23323388868908645,5.468462868257919,5.468462868257919,4.692865888580834,0.17660847290815784,0.16365532858327403,0.14014861904128056
2015-11-02,362.95298972072,4154385411.929954,4010721913.666045,1055976146.6530004,310.61775061012213,0.03027610504828708,0.06111800570283027,0.03834397025656718,0.061603763114317055,1.71636603265458,0.5994758230843658,-1.0463037461878142,0.2584626256419747,0.2981941508683078,0.23288837256357042,5.544783742289211,5.544783742289211,4.692865888580834,0.1809452894889302,0.16389204788749645,0.14007955091039848
2015-11-03,403.60760015527967,4186076509.213114,4444160374.701215,1185219399.7687197,359.7405238772993,0.0474113865278332,0.0571858350335264,0.037943451677452986,0.05978867180334975,2.0339214376926664,0.6312718105754535,-1.044372925945589,0.2604108491960553,0.2978855699055541,0.23256524706922574,5.641672711952401,5.641672711952401,4.692865888580834,0.1866362880882532,0.16424719881339309,0.13996096975471414
2015-11-04,408.40316317328046,4244942514.671838,4467707875.005754,1224647193.0657508,397.19678275384166,0.05906093471118104,0.05451050605582903,0.04663367092636537,0.05700411086074397,2.5282236769187962,0.673182187166639,-1.0470498351177067,0.26311810631536553,0.2975906675357244,0.23227283050472078,5.721188189657425,5.721188189657425,4.692865888580834,0.19263561581129526,0.16473309788479382,0.13978045871443986
2015-11-05,385.71264935145183,4259098512.402943,4198230994.753228,1185975544.160227,446.0251742972949,0.055994388884616136,0.07079342569621219,0.038543553199181804,0.05672066549100743,3.0348004058179896,0.7263129950414532,-1.0554772512910908,0.26683941562553787,0.29733373672662133,0.23199809320190679,5.8082955066825415,5.8082955066825415,4.692865888580834,0.19888896345535498,0.16536195976804113,0.13952745519434173
2015-11-06,374.4413924059714,4258031023.1175866,4075224326.612552,1156636039.8924332,428.901113856143,0.029893232696174526,0.09189888218873321,0.04235193562368465,0.05836260818688172,3.4877471751359423,0.7896711840236553,-1.0695651022299137,0.2703495351992717,0.2971224978658033,0.23173213105391227,5.871506801033603,5.871506801033603,4.692865888580834,0.20428476319888791,0.16611474762116274,0.139211569915548
2015-11-07,385.76265790586126,4268562163.8057594,4208355542.8803496,1196711811.1590512,438.5484972957239,0.025162599528893353,0.09873709712826147,0.04353929622028372,0.0523933109020537,3.95777608916397,0.8637997683818649,-1.089597448335823,0.27375236661274743,0.2969492840623622,0.2314798306073642,5.932943908078264,5.932943908078264,4.692865888580834,0.20904983182381526,0.16697163806716808,0.13884382502136522
2015-11-08,372.8669537418693,4270136019.172571,4039549879.991358,1156354764.7374866,438.090137897287,0.023256064433310828,0.09992927735540215,0.045166710707474494,0.050044053850248696,4.409589956944845,0.9479983228637938,-1.1151595717270466,0.2772900134249138,0.296815445166628,0.23124065234184912,5.990839252330019,5.990839252330019,4.692865888580834,0.21338107340152906,0.16791758277185811,0.1384341302181025
2015-11-09,378.95059536527606,4276066463.451155,4118799017.498313,1204978328.2137537,452.63951159517205,0.03556559233031103,0.09119020353778429,0.04729466933160555,0.049486301846271896,4.831959649834843,1.0410138224509022,-1.14551487340359,0.28147107772895863,0.2967279615269376,0.23101657293237807,6.044629676620926,6.044629676620926,4.692865888580834,0.2179803481049535,0.16895684000315433,0.13798076436701098
2015-11-10,335.79636717053035,4265988146.115829,3621026617.1511993,1066004608.4169434,416.92522664537177,0.033738399235250856,0.08278884444409321,0.05827313391055969,0.04939153977720176,5.106423959298444,1.1378868600756729,-1.1774810373980285,0.2854284365611793,0.2966841836951724,0.23080757442720354,6.065704517842941,6.065704517842941,4.692865888580834,0.22110357272280254,0.17004362153437025,0.13751356965044342
2015-11-11,310.2309524422893,4251825777.409627,3328325865.359472,977872293.5388842,371.9352603225433,0.026846332196076433,0.07704065090005537,0.06951853150469263,0.04921259032735153,5.138019308740472,1.2311405292250992,-1.2067142894506082,0.2882416084373986,0.2966712651497967,0.23061474921842207,6.056317085759055,6.065704517842941,4.692865888580834,0.22187627020481063,0.17111149367039397,0.13707486902856064
2015-11-12,338.6393034805578,4252118450.365263,3658497445.4816775,1071260283.4965684,291.6014535876266,0.026203307281334572,0.05507915385814889,0.0926817113519587,0.04878900634226306,5.120945640117644,1.3198895478248363,-1.232759370567446,0.28971591743833097,0.2966742381625446,0.23043868840296738,5.995604598609139,6.065704517842941,4.692865888580834,0.2219764338566231,0.1721457645220576,0.13667247333433014
2015-11-13,337.0562129246183,4255699801.789416,3625281504.595231,1067668719.9596348,283.5379217507739,0.02341650363987549,0.05529337062774514,0.0952855948127627,0.05023667680421089,5.120248546768744,1.4051629806095731,-1.2561746119293644,0.29124234471746396,0.2966935856421481,0.23027950443557285,5.936478811249939,6.065704517842941,4.692865888580834,0.22222293202649743,0.17315437283994037,0.1363002220398263
2015-11-14,333.439122539814,4257160747.939897,3596528824.4861245,1058692942.787616,275.83476528887286,0.016283390931716924,0.059972115379800794,0.09722712626106955,0.05170359315749732,5.077965196448241,1.4862337961094616,-1.2767624041075025,0.29267085074069865,0.29672812753258154,0.23013767199626706,5.8702404692623205,6.065704517842941,4.692865888580834,0.2229877780194392,0.17415441628760786,0.1359481419230016
2015-11-15,320.3207315551851,4256679396.9016447,3461009521.754104,1017394284.4619782,273.1926907092602,0.017311064498106547,0.057922336841278885,0.09807326709162895,0.05165870387206614,5.019617565923609,1.5631239828661374,-1.2946706019580252,0.29377092246920217,0.2967741403898012,0.23001337487233708,5.802776567760962,6.065704517842941,4.692865888580834,0.2239262445846741,0.17515191768174024,0.13561264526407155
2015-11-16,331.7085679802535,4255833527.2108326,3584157997.276542,1051872544.8023912,257.7735914194044,0.023902756164865827,0.04683987275089036,0.10256666660301514,0.05117913953729674,4.926601275024223,1.6354212260457632,-1.3097588113700585,0.2939027135452127,0.2968208247771652,0.22990704166483725,5.7223459418281175,6.065704517842941,4.692865888580834,0.22406219715754488,0.17612859557174373,0.13530375837718203
