t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_ema_percentile,fee_upper,fee_lower,volume_sma_zscore,volume_upper,volume_lower,address_sma_meandev,address_upper,address_lower
2023-01-06,16961.05741131378,222107.60910434628,949681,2253403151.2515755,230044.67675130765,457301.053819417,198727.88938944068,2165612184.7347503,4329297133.107098,2647170267.849963,885004.1428571428,938257.0667724868,883188.1665608466
2023-01-07,16950.888235989467,142244.52347181446,802859,1586509398.4825675,208094.63843143434,457301.053819417,203422.99701879488,2169622956.0797577,4325406672.977553,2632633101.7393017,879256.2857142857,938200.857835097,883302.0786728396
2023-01-08,17057.224457919016,114971.0533058704,769074,1224540448.4521427,184813.74215004334,457301.053819417,203422.99701879488,2147408873.0386813,4321454719.913835,2617916745.3707943,886779.7142857143,938145.4055731922,883378.1325220458
2023-01-09,17190.709689133,187486.7249097988,980729,2620858553.8368926,185481.9878399822,457301.053819417,203422.99701879488,2306245317.21353,4318175624.5324745,2606098562.4956856,905629.8571428572,938092.9035185185,883934.6631481481
2023-01-10,17437.107150361127,193093.353325024,1148026,2607119565.30846,187384.82921124264,457301.053819417,203422.99701879488,2297162404.849335,4315729837.609727,2594898839.4442177,929399.5714285715,938244.1325925926,884576.8118518519
2023-01-11,17915.65251524473,217015.8630804864,942820,2292868163.355828,194792.58767855357,457301.053819417,202550.14145432753,2202381275.7611213,4313532556.837778,2582615968.7121606,932476.5714285715,938428.9504894179,885206.4701455026
2023-01-12,18869.857175796245,304355.39274187625,1047800,2980767251.4655733,222183.28894438426,457301.053819417,202550.14145432753,2223723790.307577,4311696664.564723,2571187423.673228,948712.7142857143,938793.0619708995,885822.8046957672
2023-01-13,19865.27358276288,317878.5405228219,1070790,3608680389.232329,246107.10183899367,457301.053819417,202550.14145432753,2417334824.3048277,4309889390.4071045,2562758146.1061344,966014.0,939347.5462477955,886413.2664506172
2023-01-14,21020.72155064192,291711.5227824786,979919,2807658273.56366,257508.2070748649,457301.053819417,209263.92485632107,2591784663.6021266,4307708131.201497,2556057141.3577995,991308.2857142857,940180.3110890653,886949.7222442682
2023-01-15,20873.35288034264,165895.14188856643,807130,1909674751.1386783,234604.9407782903,457301.053819417,209263.92485632107,2689660992.557346,4303209687.925644,2548743693.137512,996744.8571428572,941070.5879850087,887406.0850308642
2023-01-16,21171.400108633272,216828.1452134407,968069,2697220641.7393723,230160.74188707792,457301.053819417,209263.92485632107,2700569862.2577004,4297183403.239789,2541064736.242074,994936.2857142857,941938.1185758377,887693.1433289242
2023-01-17,21187.13555809042,274757.0524631607,989706,3385605876.8855724,241309.81953109862,457301.053819417,209263.92485632107,2811782192.4830017,4288351554.331355,2534140136.991887,972319.1428571428,942553.1431790122,888023.7187257495
2023-01-18,20722.71808503464,339386.1725130471,950804,3050969555.174636,265828.9077765857,457301.053819417,209263.92485632107,2920082391.31426,4278832048.3579793,2528257837.6344743,973459.7142857143,943179.5649603175,888517.2350396826
2023-01-19,21067.802828202995,338759.9290651507,932856,3032756203.4401784,284061.66309872695,457301.053819417,209263.92485632107,2927509384.45349,4267421166.6384373,2522630239.490651,957039.1428571428,943622.7867416226,889035.1196075837
2023-01-20,22664.23598547725,418597.2363864041,916261,3386563138.735388,317695.5564206462,457301.053819417,209263.92485632107,2895778348.6682124,4253907485.6771455,2517096672.1892943,934963.5714285715,943820.5698853615,889542.9428130512
2023-01-21,22795.68253480524,373526.9581454943,901756,2858727125.728845,331653.4068518582,457301.053819417,211574.87643106963,2903073898.9775243,4241146098.255576,2511607706.7646046,923797.4285714285,943894.2098412698,890002.1234920635
2023-01-22,22715.780947987507,313383.2008044963,860526,1867819484.0817332,327085.8553400177,457301.053819417,214434.53116226182,2897094575.1122465,4231561967.673462,2505855976.4523964,931425.4285714285,944052.1063888889,890518.2872619048
2023-01-23,22954.11086357812,340985.4902442976,929248,2991820640.853668,330560.76406608766,457301.053819417,214434.53116226182,2939180289.2714314,4223225470.7984595,2500528276.339002,925879.5714285715,944147.708011464,891082.350718695
2023-01-24,22625.995897502617,388762.0159016887,912474,2809758102.2547936,345111.0770249879,457301.053819417,214434.53116226182,2856916321.4670343,4214804403.43407,2494562197.711906,914846.4285714285,944152.9302733687,891531.8109964728
2023-01-25,23149.5513940547,294251.1054250186,918905,3264157430.4448066,332396.08412499557,457301.053819417,214434.53116226182,2887371732.2199163,4203781138.116946,2489017508.4663534,910289.4285714285,944158.6398368605,891769.1982583773
2023-01-26,23023.944572856795,279014.4716525765,897667,3111699192.071276,319050.6810068908,457301.053819417,214434.53116226182,2898649302.0243583,4188167322.362048,2484452491.441204,905262.4285714285,944164.5852248678,891910.1195370371
2023-01-27,23071.798990193765,329634.362048502,925230,3343821920.6625214,321696.60126729356,457301.053819417,214434.53116226182,2892543413.728235,4170899913.1199102,2480380888.2101927,906543.7142857143,944171.2067460319,892002.8789682541
2023-01-28,23015.461679885702,267525.0267944598,858455,1651904534.941415,308153.70764908515,457301.053819417,214434.53116226182,2720140186.4728875,4151159120.500969,2475535671.333521,900357.8571428572,944178.6953835977,892021.3792195766
2023-01-29,23773.98594064732,198575.07279893017,831149,1734986452.0834577,280759.0489365464,457301.053819417,214434.53116226182,2701164039.044563,4129521172.2032,2471311516.981484,896161.1428571428,944187.1620370371,892016.2697089948
2023-01-30,22813.37972271359,261741.0467576407,945025,2704317943.622788,276004.54839181993,457301.053819417,214434.53116226182,2660092225.154437,4107213709.409259,2467101138.6256247,898415.0,944195.620899471,891895.7029100531
2023-01-31,23137.16102895742,428292.4891802989,945813,3839493260.85831,314076.53358893964,457301.053819417,214434.53116226182,2807197247.812082,4086525507.543551,2463969835.5051103,903177.7142857143,944205.3491622574,891923.4190917107
2023-02-01,23711.52762911039,512023.1822387012,1051408,3413628391.563715,363563.19575138,457301.053819417,214434.53116226182,2828550242.2576404,4068846820.3121443,2460227305.3516026,922106.7142857143,944261.041133157,892122.3414065256
2023-02-02,23494.43638863784,520752.2861719109,1000897,3268322574.801993,402860.4683565127,457301.053819417,214434.53116226182,2850925011.219171,4052866239.626362,2456343545.8522854,936853.8571428572,944480.8921340387,892203.7665961199
2023-02-03,23459.953587940785,571251.9499775763,990335,3558916843.5689554,444958.3387617786,457301.053819417,214434.53116226182,2881652857.3486624,4035294964.182481,2453327025.019885,946154.5714285715,944803.928478836,892381.6223148148
2023-02-04,23318.74799503081,476384.20287396846,974262,2111565521.3706205,452814.8047898261,457301.053819417,214434.53116226182,2947318712.5528345,4019882770.8462825,2450395444.817886,962698.4285714285,945310.2545634921,892535.0168650794
2023-02-05,22965.072230637783,323732.87479235267,805332,1478962295.1539085,420544.3222904578,457301.053819417,214434.53116226182,2910743832.9914703,4003526663.4398956,2447530182.406907,959010.2857142857,945775.6139329806,892678.6130511464
2023-02-06,22768.97177385608,422405.62660878216,912840,2514649610.567413,421009.6483700389,457301.053819417,214434.53116226182,2883648356.8407025,3985435143.97649,2445093343.5213766,954412.4285714285,946190.4663492064,892735.2003174603
2023-02-07,23273.984336069887,510485.1529642255,931451,2616506355.2046986,443378.5245185856,457301.053819417,214434.53116226182,2708935941.747329,3963973839.5627613,2442352481.4100266,952360.7142857143,946519.0103747796,892764.9118474426
2023-02-08,22945.945606612167,424628.883395064,943317,2579780448.128009,438691.1142377052,457301.053819417,214434.53116226182,2589814806.9707994,3938250103.1692295,2440339614.2261343,936919.1428571428,946656.9694356261,892796.8702469136
2023-02-09,21835.070474351407,485687.1841624492,1071294,3397756583.110628,450440.1317188912,457301.053819417,214434.53116226182,2608305379.586319,3910809980.069952,2439545117.0756903,946975.8571428572,946979.2244003528,892831.6692504409
2023-02-10,21641.69281260423,584461.6178988765,914530,3527488989.914775,483945.50326388754,466143.5519596681,214434.53116226182,2603815686.2071505,3886121929.8311105,2437745307.4798636,936146.5714285715,947010.3618783067,892868.0254232803
2023-02-11,21871.615072334112,481644.8360709349,881403,1960241007.7761707,483370.3364656494,478698.8965448531,214434.53116226182,2582197898.5508003,3855551023.357383,2438722667.6425924,922881.0,946902.5214991181,892905.2356437389
2023-02-12,21768.024951463125,420419.4662442493,874172,1457747716.141984,467632.61891029944,478698.8965448531,214434.53116226182,2579167244.4062395,3826026165.486579,2439481215.5114927,932715.2857142857,946778.3115343916,892942.4884656084
2023-02-13,21816.4969923938,526023.0097232385,968062,2865773531.569436,482230.21661353426,482857.2825321976,214434.53116226182,2629327804.549386,3795748293.3370476,2441464286.3340883,940604.1428571428,946929.3705246914,892980.9120149913
2023-02-14,22226.89579602301,566671.5615407017,909720,2785396602.169668,503340.55284532614,483686.6782046804,214434.53116226182,2653454982.687239,3766462525.355603,2443529472.8282347,937499.7142857143,947043.816419753,893019.3835802469
2023-02-15,24295.78232684403,804342.3897699742,991193,3583286620.1956964,578591.0120764881,483686.6782046804,214434.53116226182,2796813007.268337,3743120411.9590597,2444460589.3096037,944339.1428571428,947173.6931481481,893057.4179629629
2023-02-16,23657.250699214903,769351.7465958312,1124110,4113954435.1903176,626281.1957063238,483686.6782046804,214434.53116226182,2899126986.1368637,3728422333.9426064,2443086818.795178,951884.2857142857,947362.2931878307,893095.0179232805
2023-02-17,24577.916547537967,642080.1151744729,1049427,3236954159.0842843,630230.9255733611,483686.6782046804,214434.53116226182,2857622010.3039365,3713174992.7019596,2441655639.628935,971155.2857142857,947844.0993430335,893132.7133553792
2023-02-18,24636.182656897337,491026.1934264034,1051881,2088212765.2765973,595429.7425366216,494612.7805336787,214434.53116226182,2875903689.9468546,3702732812.9469976,2439134246.454378,995509.2857142857,948645.5862786596,893171.2391181659
2023-02-19,24359.163469117117,379418.1676037115,917926,1734175668.571019,541426.8488033941,524288.0156222634,214434.53116226182,2915393397.436717,3695105574.586998,2436527058.4078197,1001759.8571428572,949578.5226014107,893299.6313668429
2023-02-20,24801.82540365762,441164.9860092538,907647,2321648124.296229,516361.38310485904,530147.3892390532,214434.53116226182,2837661196.3976874,3689777658.1676126,2433339581.8884816,993129.1428571428,950411.8570149913,893416.4223500884
2023-02-21,24412.776676307418,427490.0670417819,1012674,3206586858.3138266,494143.5540890898,530147.3892390532,214434.53116226182,2897831232.9897103,3685665794.347956,2430735480.0021033,1007836.8571428572,951404.2636772486,893685.702989418
2023-02-22,24190.5007953479,442862.526986106,940001,3560200021.3324385,481323.29731334385,530147.3892390532,214434.53116226182,2894533147.437816,3682263143.9222584,2428283332.244814,1000523.7142857143,952311.4941313934,894065.3598368607
2023-02-23,23946.33665424777,458481.3989444353,1076083,3051289584.135642,475612.8227211167,530147.3892390532,214434.53116226182,2742723883.001434,3676540505.1607018,2424423007.3866606,993662.7142857143,953139.2027336861,894448.0036155203
2023-02-24,23203.82540474613,436929.9731533264,961535,4148580889.441964,465942.11032916914,530147.3892390532,214434.53116226182,2872956273.0525312,3672000864.1727414,2421670323.5556865,981106.7142857143,953825.2052645504,894828.0455291006
2023-02-25,23169.27307984902,368054.48974134657,815174,1748234677.7219632,441470.2051822135,530147.3892390532,214434.53116226182,2824387974.8304405,3667447175.6096716,2418611571.236704,947291.4285714285,954135.3950925925,895122.7318915342
2023-02-26,23540.45127202073,350547.3292970927,915659,1390529163.1790588,418739.48621093336,530147.3892390532,214434.53116226182,2775295616.9173036,3659855919.622426,2415156415.173876,946967.5714285715,954442.1701984127,895392.0631349207
2023-02-27,23519.86397926934,531045.3767092566,968784,3436661461.533237,446815.9588355142,530147.3892390532,214434.53116226182,2934583236.52259,3652140915.392239,2412972227.603662,955701.4285714285,954846.0073589064,895660.0974029981
2023-02-28,23159.353803700134,603829.1400167597,982769,3280133524.9896784,486069.25413082563,530147.3892390532,214434.53116226182,2945089903.1905684,3647748566.0052056,2410808134.863607,951429.2857142857,955202.5327910053,895850.0957804233
2023-03-01,23652.749773776173,610010.8295279293,1084155,3813073180.4624257,517054.6479801015,530459.3584329124,214434.53116226182,2981214640.2091384,3644321858.111767,2408993827.5274134,972022.7142857143,955787.3610052909,895942.4088359787
2023-03-02,23479.32188706886,560783.7157184944,941558,2736105217.1736083,527986.9149146997,535378.8785534817,214434.53116226182,2936188302.071705,3641992563.98324,2407275468.997838,952804.8571428572,956016.7259832451,896015.8978262786
2023-03-03,22359.217209688275,626167.1743788628,1087113,3116543394.7966537,552531.9797807405,547534.6708409346,214434.53116226182,2788754374.265232,3640639601.672724,2405446319.583729,970744.5714285715,956440.5184391533,896090.9879100529
2023-03-04,22347.343924232096,450975.798223672,904505,2028176165.4738948,527142.9343914733,547534.6708409346,214434.53116226182,2828746015.372651,3640089804.6902356,2404598304.1059337,983506.1428571428,957007.002777778,896167.4924603176
2023-03-05,22442.474538898798,392827.0717639213,992659,1882426277.9966643,493563.9687345853,547534.6708409346,214434.53116226182,2899017031.775166,3640467543.36027,2405266711.106009,994506.1428571428,957727.4864462081,896245.8818077601
2023-03-06,22428.676393518344,539156.7799730322,926604,2663574584.6889286,504962.171544197,547534.6708409346,214434.53116226182,2788576049.3688364,3640687540.457319,2405831520.5811677,988480.4285714285,958320.9409126985,896325.4067063493
2023-03-07,22221.313226919403,572895.707788382,1064684,3855316909.981066,521945.55560524325,547534.6708409346,214434.53116226182,2870745104.367606,3641094914.7331877,2406657378.986248,1000182.5714285715,959097.9226984128,896406.7312698413
2023-03-08,21723.27683125901,579169.0308883381,893336,3701582968.726784,536251.424426017,547534.6708409346,214434.53116226182,2854817931.2625146,3640992908.2157593,2406485457.356537,972922.7142857143,959503.9884038799,896488.5576278659
2023-03-09,20370.74661110651,957531.7141050572,927746,3558438184.430947,641571.496845777,566864.4475434016,214434.53116226182,2972294069.4421344,3640345197.0008087,2405851430.7448587,970949.5714285715,959962.7266313933,896571.2844797178
2023-03-10,20176.78764593187,877994.5653933116,991482,3984941028.470113,700677.2639826606,587852.3138295615,214434.53116226182,3096350874.2526283,3639567246.5538836,2405347596.2359324,957288.0,960130.2248897706,896653.6163800706
2023-03-11,20663.89719135908,556453.2572804412,972461,3200401369.8481894,664621.2623071057,612398.0417799577,214434.53116226182,3263811617.73467,3637332935.84366,2404788447.0984616,966996.0,960328.2429232805,896735.6364417989
2023-03-12,22123.74222694521,444934.8476629291,888711,2445414520.690578,609699.6586460616,618819.5040292058,214434.53116226182,3344238509.5480866,3634601349.9868903,2404411664.5656037,952146.2857142857,960331.2475617285,896816.8524382716
2023-03-13,24156.667897069296,605355.208671043,992029,4558361905.162669,608613.546152307,618819.5040292058,214434.53116226182,3614922412.472907,3632541781.7119775,2404526645.4517913,961492.7142857143,960396.9431040563,896897.6711816577
2023-03-14,24781.78527959265,930597.8499906214,1025648,5851400713.895455,689109.6221118856,628453.5471331943,214434.53116226182,3900077241.6035337,3633161270.283593,2404422291.69563,955916.1428571428,960366.6082451498,896978.0425485008
2023-03-15,24377.294010428475,829362.9461380936,1012458,4431312280.805681,724172.9531184376,636468.2397731899,214434.53116226182,4004324286.186233,3635363142.04589,2403996123.451414,972933.5714285715,960682.9696472663,897059.4779717814
2023-03-16,25050.149260649938,826863.5280882573,891011,3520553640.149673,749845.5968608924,654248.8678495077,214434.53116226182,3998912208.4317656,3637827028.6368117,2403544446.9232144,967685.7142857143,960883.4815873016,897141.5549206348
2023-03-17,27399.951852648937,1124460.2243480645,1071885,5086250584.973906,843499.2537326855,678089.8601997346,214434.53116226182,4156242145.075165,3642400246.8639607,2402508254.1689734,979171.8571428572,961345.7329188711,897225.3797795414
2023-03-18,26954.365598303048,956900.7248654882,970052,2570273606.806618,871849.6215158862,695471.8251408119,214434.53116226182,4066223893.212083,3646669883.3090262,2401749136.198026,978827.7142857143,961916.689382716,897311.3804585537
2023-03-19,28101.0152763422,787126.6325304735,846573,2250405209.866379,850668.8742695331,713599.8930073378,214434.53116226182,4038365420.2371974,3651757483.1961646,2401059038.3112073,972808.0,962393.4977557319,897398.89430776
2023-03-20,27716.68596411194,828373.0859382144,1020412,4772886945.954254,845094.9271867034,738292.9071767876,214434.53116226182,4069011854.635995,3657650611.6580644,2400289811.1376452,976862.7142857143,963001.5163007054,897518.2392548501
2023-03-21,28151.32512080517,809097.7322822977,983124,3962780646.830957,836095.628460602,797283.1142407324,214434.53116226182,3799208987.912495,3660726001.430732,2400275729.1255436,970787.8571428572,963540.6567328043,897783.3480291005
2023-03-22,27328.397630955416,991453.6304218085,941481,4113658840.3558407,874935.1289509037,840167.6223602479,214434.53116226182,3753829924.9910893,3663453383.3182964,2400343789.384408,960648.2857142857,963966.2007539683,897969.6103571429
2023-03-23,28335.16207234992,1088882.584028024,913915,4324205866.004652,928421.9927201837,844376.8741323954,214434.53116226182,3868637385.827515,3668792811.502128,2400531187.020351,963920.2857142857,964427.5258421517,898350.0773324516
2023-03-24,27446.942553907425,1238909.40099989,885337,4441777581.547356,1006043.8447901104,848160.5980822598,214434.53116226182,3776569813.9094367,3673488781.3619566,2401050137.875409,937270.5714285715,964593.1142460317,898704.4746428572
2023-03-25,27488.802455098437,841890.2909825607,908232,2236938583.427734,965005.456338223,862318.2852550272,214434.53116226182,3728950524.85531,3678902985.573312,2402354325.1806316,928439.1428571428,964698.997760141,898996.4006525574
2023-03-26,28013.82772329264,606810.4143986454,836135,1967069098.1405876,875456.6958533286,873546.6506051457,214434.53116226182,3688473937.4659114,3682325931.0177526,2402867588.5048485,926948.0,964807.811909171,899288.0944400353
2023-03-27,27158.49930246268,637118.9581156237,1052916,3298688768.426078,815872.2614189024,873546.6506051457,214434.53116226182,3477874197.81903,3684058177.163835,2403411517.761188,931591.4285714285,964920.0960846561,899706.0975661377
2023-03-28,27270.262932972302,757203.7873616792,975220,3696402504.340645,801205.1429045966,873546.6506051457,214434.53116226182,3439820177.4632707,3683157948.409666,2403251154.111969,930462.2857142857,965036.1403880073,900075.1548500883
2023-03-29,28349.63275109303,774993.7891611857,991338,3902163425.230629,794652.304468744,873546.6506051457,214434.53116226182,3409606546.7310977,3681572849.1179676,2402980246.828369,937584.7142857143,965208.8737654322,900458.602425044
2023-03-30,28021.210388332405,780418.1628636614,1017736,4653906482.978662,791093.7690674734,873546.6506051457,214434.53116226182,3456706634.8702416,3679749351.5411277,2402774083.244024,952416.2857142857,965546.485590829,900730.449329806
2023-03-31,28479.228718902847,920243.7447715764,1049777,4761344831.933734,823381.2629934992,873546.6506051457,214434.53116226182,3502359099.2111526,3678815832.6318436,2402670572.816448,975907.7142857143,966144.413558201,900928.6261243386
2023-04-01,28473.56837782141,896986.6341845582,1064343,2101993554.0504267,841782.605791264,873546.6506051457,214434.53116226182,3483081237.871537,3675790469.3146477,2402548772.2496634,998209.2857142857,966966.5568650794,901059.5621825397
2023-04-02,28194.102231885157,691406.7911374441,1019864,1497722128.790262,804188.6521278091,873546.6506051457,214434.53116226182,3416031670.821491,3672699348.5679483,2402274085.1605196,1024456.2857142857,968099.9315432098,901200.5684567902
2023-04-03,27767.63785170151,775544.6704655711,979563,3730904616.936577,797027.6567122496,873546.6506051457,214434.53116226182,3477776792.0372763,3668438900.8696027,2402281261.1252093,1013977.2857142857,969075.0702292768,901339.5027865961
2023-04-04,28167.697403943024,950035.3315710372,1136389,3650893198.825405,835279.5754269466,873546.6506051457,214434.53116226182,3471275462.677956,3666005324.4455404,2402125024.8587923,1037001.4285714285,970215.122936508,901481.4500793653
2023-04-05,28173.73629160068,907681.2243027068,977543,4228915814.895809,853379.9876458867,873546.6506051457,214434.53116226182,3517954375.4872675,3665036745.4951324,2402044143.5268364,1035030.7142857143,971405.7481128748,901626.529664903
2023-04-06,28041.19753100738,922199.8468208546,1071976,4005379936.7143,870584.9524396288,873546.6506051457,214434.53116226182,3425307726.020931,3662362112.349165,2401803218.5287476,1042779.2857142857,972726.9819268079,901827.892676367
2023-04-07,27924.68058882831,754687.228745999,978096,2467480586.055306,841610.5215162213,873546.6506051457,225773.14276859642,3097612833.7525835,3656190844.3014975,2400479911.989814,1032539.1428571428,973930.406234568,902136.7477336861
2023-04-08,27942.767665628813,613124.0454200879,873788,1469254260.7128365,784488.9024921879,873546.6506051457,232160.6313881235,3007221506.132928,3651797569.1691656,2398669069.064288,1005317.0,974828.2769885361,902563.9230114638
2023-04-09,28340.41685378081,473968.0829381245,938691,1357561460.082697,706858.697603672,873546.6506051457,237622.13621705404,2987198553.4604187,3649654659.205738,2397236510.608162,993720.8571428572,975594.4667680777,903050.7030731923
2023-04-10,29628.54437551461,624102.3495181503,945987,3943721816.028384,686169.6105822915,873546.6506051457,243468.5965696514,3017601010.473534,3649474907.4842215,2397062531.115803,988924.2857142857,976304.5174426808,903566.8365255733
2023-04-11,30254.021967481985,935578.2926411916,1158948,5667702240.058652,748521.7810970165,873546.6506051457,251237.59919513573,3305716587.792569,3651529864.5982165,2398415901.884973,992147.0,977047.3901631393,904073.9939638447
2023-04-12,29887.199958781384,738673.1641960109,1045335,6042391588.021663,746059.626871765,873546.6506051457,261252.5223906393,3564784555.381977,3655952271.882262,2400263902.1549892,1001831.5714285715,977894.5837081128,904522.4289902998
2023-04-13,30391.67389550116,784824.9359204303,1019193,4413743825.072568,755750.9541339313,873546.6506051457,270407.9460534411,3623122253.718872,3661824955.2425795,2403455893.6939354,994291.1428571428,978654.7149382716,904906.894585538
2023-04-14,30476.95173862477,847767.5277323205,1015607,5305982265.063288,778755.0975335286,873546.6506051457,278144.07363694685,4028622493.5771556,3673018480.197337,2406834543.229336,999649.8571428572,979470.7271296297,905309.8776322751
2023-04-15,30311.345451635145,644180.6391920455,1051124,2113572249.5812263,745111.4829481578,873546.6506051457,282245.22530952765,4120667920.558354,3684436885.425168,2408081575.318452,1024983.5714285715,980563.8913183421,905780.4023324513
2023-04-16,30307.75652211508,483668.7350587821,837073,1881160920.3433769,679750.7959758139,873546.6506051457,294903.0831463881,4195467843.452737,3695897325.921918,2408186703.902874,1010466.7142857143,981492.1908597884,906275.3234259259
2023-04-17,29459.37964860508,618241.3223262132,986475,4516886815.300809,664373.4275634136,873546.6506051457,310818.9793220197,4277348557.6345115,3707605072.720433,2407461366.0941715,1016250.7142857143,982481.2588359788,906694.814179894
2023-04-18,30374.50558723556,610457.3196461446,1148674,3413693827.881177,650894.4005840963,873546.6506051457,315705.0938632076,3955347355.894872,3714740881.227627,2408059391.309637,1014783.0,983450.8372354498,907207.3960978836
2023-04-19,28787.57627508887,616665.0743304389,992471,3772721440.9794807,642337.0690206819,873546.6506051457,318305.3624844563,3631108763.4602747,3718405189.24699,2409134778.194998,1007231.0,984333.8185537918,907810.9481128748
2023-04-20,28262.494090942444,607900.3020953706,952585,4644039086.348956,633727.877289354,873546.6506051457,320241.34512407205,3664008086.499759,3722201195.6588736,2410115520.7535706,997715.5714285715,985109.0131525573,908460.5233553791
2023-04-21,27284.58168883573,673078.2236984827,1035178,4558540250.486195,643565.4638916361,873546.6506051457,320241.34512407205,3557230655.8458886,3724613893.585778,2410847980.6425953,1000511.4285714285,985913.2044268077,909046.0892239859
2023-04-22,27809.96300881529,449549.48769328994,920685,1649625898.4277349,595061.4698420495,873546.6506051457,320241.34512407205,3490952605.6811037,3727074394.565753,2411889827.2764816,981877.2857142857,986508.8440564374,909559.0956261022
2023-04-23,27598.759708663023,377158.4847798905,841015,1672938235.7787163,540585.7235765097,873546.6506051457,320241.34512407205,3461206507.8861527,3730120781.000759,2413656679.720995,982440.4285714285,987109.3258509701,910164.709069665
2023-04-24,27524.767020567226,564291.8611278969,981433,2689266649.198673,546512.2579643565,873546.6506051457,320241.34512407205,3200117912.728705,3730632022.783043,2414047469.3427334,981720.1428571428,987700.9075132275,910572.0861375662
2023-04-25,28336.037969616555,735951.1279122609,904996,2708990021.8088403,593871.9754513325,873546.6506051457,320241.34512407205,3099445940.432657,3729768617.019817,2413403544.6467843,946909.0,987934.427526455,910938.6788227513
2023-04-26,28377.978077009207,956660.3606227828,891781,3341994513.592836,684569.0717441951,873546.6506051457,340536.5687851325,3037913522.234565,3728195863.8283815,2412215692.587434,932524.7142857143,988171.4671869489,911119.7280511464
2023-04-27,29474.46553214314,1219276.8752993864,895642,3170748060.0215,818246.0226329931,873546.6506051457,381246.9684236897,2827443375.6163564,3724923065.877432,2409296902.530918,924390.0,988411.2168738977,911128.9958245149
2023-04-28,29357.33431409007,1345228.4582498732,952849,3183455786.744371,949991.6315372132,875221.9907472373,410006.026391002,2631002737.938953,3721208658.1124268,2404781323.120738,912628.7142857143,988653.0243342151,910966.5978880071
2023-04-29,29231.586577884973,1254843.415952659,809256,1865849013.061317,1026204.5776410748,904587.6091300987,419551.66244671936,2661891754.315179,3716520179.9862022,2400291912.7330875,896710.2857142857,988827.3699029982,910620.0888271604
2023-04-30,29325.8399426098,1399303.442518117,780681,1608731057.1571653,1119479.2938603354,940285.2940695499,420753.7190262693,2652719300.226386,3709314028.283544,2395550991.54192,888091.1428571428,988790.4865608467,910180.4705820107
2023-05-01,28095.04191635984,1964946.3235126853,931292,2889143180.7854176,1330846.0512734228,958249.2351777685,428966.30801048875,2681273090.453064,3702129515.6078057,2391117837.649878,880928.1428571428,989033.7641269842,909664.2961904763
2023-05-02,28648.368858135924,3243523.7408523005,814126,3222767482.137477,1809015.4736681422,987576.569986761,439941.7051627339,2754669870.500012,3696677785.98475,2387398367.470354,867946.7142857143,989094.5111111111,909006.7507936507
2023-05-03,29007.545886281336,3545398.627614502,963322,3451012161.332668,2243111.2621547324,1017132.2478581407,442328.948883581,2770243820.1771307,3690258849.8553123,2383787398.2336044,878166.8571428572,989138.3771560846,908465.3609391535
2023-05-04,28844.32301675311,3286887.160783043,903003,3666058882.470949,2504055.2368118097,1077505.671561668,442328.948883581,2841002509.0984807,3682130955.4763002,2380854361.184681,879218.4285714285,989102.9803615521,907938.5021781306
2023-05-05,29524.609260071305,3959727.4668215434,830001,3507321301.5746617,2867973.294314243,1235731.0104375328,442328.948883581,2887269011.2170935,3673224871.226008,2378424524.1658854,861668.7142857143,989077.1401719576,907220.1788756613
2023-05-06,28917.360787434176,5310987.356727484,765623,2184997015.850122,3478726.8099175533,1593839.2335905172,444925.3699612035,2932861583.044066,3664589293.5292816,2376337799.9205008,855435.4285714285,989129.3188712521,906436.9049382716
2023-05-07,28441.368038323788,11673519.502425851,566463,1193390631.8905122,5527424.983044628,2047768.1573357657,448446.8366330339,2873527236.5774007,3654721682.595592,2374087056.6889405,824832.8571428572,989023.2841402116,905318.2777645503
2023-05-08,27716.36726269018,17759579.140729755,690748,2957823508.4008374,8585463.52246591,2386630.448216124,457416.0220935163,2883338711.951032,3637576946.78841,2374189685.4123096,790469.4285714285,988589.3652557321,903823.3093474428
2023-05-09,27652.946629825143,12159388.884310007,760589,2972484106.190592,9478944.862926936,2704210.168438147,466702.8391906778,2847583943.9586205,3610917945.4889565,2378438286.8892984,782821.2857142857,988085.9954276895,902250.2188580246
2023-05-10,27611.85812654764,9435833.144921584,898884,3603363562.438797,9468166.933425598,3203887.7278960617,471223.71062516724,2869348429.8309245,3579432644.336035,2385754329.651044,773615.8571428572,987534.224925044,900582.7655511464
2023-05-11,27002.493000172744,5298519.977550055,836309,3301656642.915347,8425755.194456711,4605510.805137439,471223.71062516724,2817290967.0372667,3550016127.3917084,2391846418.206443,764088.1428571428,986981.8112610228,898817.9030246913
2023-05-12,26817.235476950114,4588069.274935869,814124,4038252959.624658,7466333.7145765005,6593824.785387153,471223.71062516724,2893138346.758695,3520964463.6690836,2398786164.00875,761820.0,986304.396499118,897036.5971516754
2023-05-13,26803.493662934157,2919415.116729743,728193,1501046062.1634576,6329604.065114811,6954805.372318737,478182.5362876189,2795431067.6606,3490779161.5711384,2405829553.4458704,756472.8571428572,985570.4605379188,895204.3521604938
2023-05-14,26916.442275472484,2376062.2019862835,844092,1394056095.663635,5341218.599332678,6954805.372318737,478182.5362876189,2824097562.485332,3466124343.0309625,2410492527.8241982,796134.1428571428,984924.1247486772,893819.4085846562
