t,price_usd_close,investor_capitalization,current,liveliness,realized_profit_lth_account_based,realized_loss_lth_account_based,profit_relative,supplyinprofit_percentile_maxmin,aviv_percentile_maxmin,aviv,lthrealized_plratio_logpercentile_maxmin,lth_realized_pl_ema7,aggregate_indicator_equalweight,aggregate_indicator_PCA
2019-12-27,7295.60723294,86353169849.44403,132239600679.3998,0.608439325940606,7100628.145704152,6054390.040819542,0.6080930709020741,,,0.9317524028395229,,1.2210807165453115,,0.04379978535843776
2019-12-28,7319.89084853,86345365046.15207,132693396874.97598,0.6082850178970561,11784023.262974575,5279330.508843675,0.6082167943778245,,,0.9347971978550685,,1.4738369407206608,,0.04379978535843776
2019-12-29,7419.17941527,86355408574.24109,134593746262.40868,0.6081116455484298,7383054.8281078525,2455705.0141995084,0.6295102742448144,,,0.9478042646257083,,1.8570004356136476,,0.04379978535843776
2019-12-30,7300.67426507,86224733699.44646,132374336765.0278,0.6080794783659562,6789473.879643123,8737877.027999725,0.5984003851846654,,,0.9335386054040578,,1.5870044303639859,,0.04379978535843776
2019-12-31,7197.52710917,86189487197.66699,130364477422.3046,0.6079622646040567,7242180.295596609,13005141.854672795,0.5631634411040431,,,0.9195632262647233,,1.329470956392927,,0.04379978535843776
2020-01-01,7199.66110087,86182428904.98898,130571495322.5358,0.607736056013984,3421413.3786065527,2422243.010964287,0.5666858029159383,,,0.9207561982576314,,1.3502277142092822,,0.04379978535843776
2020-01-02,6985.65902257,86166622375.97156,126731164964.34224,0.6076692306641982,7401718.375862645,4049608.385815197,0.5395819020110528,,,0.8937408406127177,,1.4696111654841248,,0.04379978535843776
2020-01-03,7347.59737791,86174613453.53094,133282907561.22173,0.6074959776780673,6209994.528850977,5255602.386885685,0.6202442702089852,,,0.9395902922192012,,1.3976071729428334,,0.04379978535843776
2020-01-04,7415.20244546,86156305465.46616,134378030196.60764,0.6073411372412526,8856957.299831174,6647339.924590104,0.6390725371249095,,,0.947270257689496,,1.3813069436525451,,0.04379978535843776
2020-01-05,7410.81254092,86163999234.01505,134454270010.21518,0.6071511883823949,5451487.646802202,3400916.876783866,0.6356708761064875,,,0.9474266578327852,,1.4367168211521346,,0.04379978535843776
2020-01-06,7770.52843473,86188941589.95609,141016314556.71533,0.6070448492336602,7325588.634470676,5711655.280977176,0.6725062486822261,,,0.9932043001157276,,1.398179718463883,,0.04379978535843776
2020-01-07,8166.96310003,86242938848.54619,148211461862.81097,0.6069077903274136,13115002.885819042,8689639.183335565,0.71267179122238,,,1.0429919483416428,,1.425952034395062,,0.04379978535843776
2020-01-08,8082.95054727,86325609035.02339,146701175878.73862,0.6068187905383039,17417204.381422143,4520962.3192321705,0.6978010632094281,,,1.031223887237983,,2.032599922070491,,0.04379978535843776
2020-01-09,7880.28824913,86379665297.07967,142934969958.208,0.6067547391444045,16780681.660877924,6004503.041786727,0.6641528312892431,,,1.0040148930113746,,2.223120653520923,,0.04379978535843776
2020-01-10,8164.65571526,86391683235.6604,147931428092.03815,0.6066595170809829,13562980.4452493,4114549.298835222,0.7101286502420475,,,1.0388037987708965,,2.4914271312394396,,0.04379978535843776
2020-01-11,8029.64210795,86409338014.69554,145780730346.06094,0.6064533553910578,4245330.403040782,2572561.079262865,0.6905028515017537,,,1.023144200626696,,2.281129105271344,,0.04379978535843776
2020-01-12,8185.64036985,86429962605.0863,148628379269.51123,0.6062911922490425,8372556.902704768,5646697.988617046,0.7162308747444113,,,1.042602293849099,,2.081530586061763,,0.04379978535843776
2020-01-13,8148.31886082,86465140238.45195,147936294449.13715,0.6061758165016118,13784029.965444172,2429313.151862009,0.7063849459261726,,,1.0371278393884913,,2.979658965479625,,0.04379978535843776
2020-01-14,8827.76442606,86705692632.08461,160135007314.63284,0.6064127262884987,26370211.047595996,5293554.053312025,0.7849943947114789,,,1.119971519885666,,3.480136770498137,,0.04379978535843776
2020-01-15,8807.01027532,86885214980.6644,159959050695.5856,0.6064688177631715,40394857.80310876,9988957.527060287,0.775256092922088,,,1.1165326159054776,,3.621090403522032,,0.04379978535843776
2020-01-16,8723.78576573,86964999829.24028,158346270216.18024,0.6064785955524918,41525859.289068185,6384761.992992719,0.757893288014028,,,1.1042790060397945,,4.341793028289827,,0.04379978535843776
2020-01-17,8929.0376776,87061829000.27075,162119791484.45612,0.6063226730918828,16534029.09661784,2776311.2238929668,0.7868238833606105,,,1.1290470974788318,,4.745193441561476,,0.04379978535843776
2020-01-18,8942.80890321,87095621322.60239,162514993189.29514,0.6061919709298628,11381567.250080489,6309381.454762091,0.7912601448004093,,,1.1311163814099356,,4.009873015049637,,0.04379978535843776
2020-01-19,8706.24512993,87103257099.34572,158268580827.1195,0.6060732321729227,15863018.057967562,1990314.2376611552,0.7559474541407573,,,1.1012487193665956,,4.999931589187581,,0.04379978535843776
2020-01-20,8657.64293942,87097469851.3262,157364414851.17725,0.6059251777054568,13884745.68416782,6142039.299263652,0.7470834274784933,,,1.0947626974236717,,4.315100793971521,,0.04379978535843776
2020-01-21,8745.89478833,87119668247.68472,158947966616.53876,0.6058052074428467,16765306.218298512,6589119.382889756,0.7685932089071974,,,1.1052786107379369,,3.8724237310593104,,0.04379978535843776
2020-01-22,8680.87604222,87136468837.1264,157783243077.43454,0.605701674271368,19282670.2809364,17031991.59824183,0.7577730764847987,,,1.0967804385395157,,3.1873538450438086,,0.04379978535843776
2020-01-23,8406.5160678,87146309576.79642,152491444387.0707,0.6057258038041626,37808045.73848927,3827950.082160784,0.7116464540423479,,,1.0599186950448913,,4.859725073499314,,0.04379978535843776
2020-01-24,8445.43428152,87183103741.44493,153536695020.96545,0.6057938994661944,41840661.83335964,2543444.305021859,0.7162443826838089,,,1.066853429120198,,7.757392393458824,,0.04379978535843776
2020-01-25,8367.84777344,87191373706.3525,152143338336.8396,0.6056270954268237,15561875.985313956,1678897.673642158,0.7104521199888221,,,1.0567803231980446,,8.1353201228035,,0.04379978535843776
2020-01-26,8596.82983316,87209624768.31548,156322033176.15906,0.6054782851069282,8900613.366455173,3493615.493196835,0.7385671187132127,,,1.085311361256042,,6.738410023888727,,0.04379978535843776
2020-01-27,8909.81917753,87270097953.75465,162258832259.39172,0.6053857736046179,21058806.50752267,2493481.6678068666,0.7913019901661559,,,1.1255766980299078,,7.165193254115367,,0.04379978535843776
2020-01-28,9358.59031703,87356395734.70619,169214463696.62195,0.6052882426319047,18776068.78816911,6925398.299892029,0.8178699010093825,,,1.1724788379534328,,6.051692374578945,,0.04379978535843776
2020-01-29,9316.62950445,87574624448.03104,169781704598.8969,0.6054436969648603,160384369.39705262,19292749.312313706,0.8206627971609962,,,1.173779089059663,,6.61706780128411,,0.04379978535843776
2020-01-30,9508.9935947,87727576379.27034,172640958092.999,0.6053386142855957,28171091.784687974,2554782.497991073,0.8328783602950096,,,1.1912586971415295,,7.7195024299468145,,0.04379978535843776
2020-01-31,9350.52936518,87917191603.4847,170326879910.04547,0.6053902534842645,34454292.04154495,3523312.8014351176,0.8153076123636518,,,1.1728563108451162,,8.234363777656865,,0.04379978535843776
2020-02-01,9392.87536841,87955971340.35211,170900629727.4699,0.6052374591340809,11954955.388295293,7642219.058391253,0.8253942820539649,,,1.1759913661849872,,6.566855426431619,,0.04379978535843776
2020-02-02,9344.36529292,87953566325.89606,170183279952.2638,0.6052421534536603,15678608.813909972,2261106.816782258,0.8068970221816787,,,1.1710962857203493,,6.658651979144174,,0.04379978535843776
2020-02-03,9293.52108908,88018101285.99371,169126712755.32635,0.6062565564112595,40210336.55255272,2501467.796647002,0.7922214885939179,,,1.1649214988067076,,9.01266320099717,,0.04379978535843776
2020-02-04,9180.9629665,88049603430.35028,167100959516.27255,0.6062139082732814,21443653.656835407,3145646.5587903764,0.7700955962867594,,,1.150475661423112,,8.463730000951486,,0.04379978535843776
2020-02-05,9613.42428895,88129273769.9151,174982007402.50403,0.6061036442359495,23505632.77004977,5147211.041065527,0.846053397020593,,,1.2034279624188233,,7.489465900479862,,0.04379978535843776
2020-02-06,9729.80223149,88400052699.4118,176997207414.77908,0.6063896254044504,36311979.55204462,30994840.17587472,0.8444446958208056,,,1.2141312931886503,,5.909986720035387,,0.04379978535843776
2020-02-07,9790.33384641,88796343617.45793,178095419888.2444,0.6073351847977533,242146855.5567665,2709085.856345009,0.8557209439489859,,,1.2181088808728235,,26.778298589211968,,0.04379978535843776
2020-02-08,9866.50724373,88910673722.67166,179640938340.36993,0.6073322285845068,18687111.705742706,2603955.434113441,0.8613996338488508,,,1.2270937431829243,,21.87783219170176,,0.04379978535843776
2020-02-09,10119.1248203,89013246256.38916,184259736276.7257,0.6072556535222867,40497893.55818105,4888317.273643605,0.872371660030046,,,1.2570350063211617,,18.479531317663845,,0.04379978535843776
2020-02-10,9865.59260896,89294688815.59805,179658198426.12802,0.6076945893445598,80625698.21151935,1299500.4131176171,0.853670855282558,,,1.222663033636981,,29.37055125473703,,0.04379978535843776
2020-02-11,10205.1323621,89437675154.4118,185924082736.0141,0.6076555675569416,125838693.42976823,3007343.1858189204,0.8784316419847116,,,1.263201484412505,,32.488865654883796,,0.04379978535843776
2020-02-12,10322.7164894,89584665837.53491,188207611712.5527,0.6075776803532348,39131014.98590749,3148328.2645405666,0.8806573235670407,,,1.2764544364826271,,27.47393441744495,,0.04379978535843776
2020-02-13,10205.6192109,89705663504.07492,185858561960.70544,0.6076050093771589,52542823.689706735,1928667.3460140463,0.8660006443206886,,,1.2588791930381282,,27.416218854329443,,0.04379978535843776
2020-02-14,10300.0506266,89797285682.13077,187642805311.3275,0.6075333380803384,19404220.47964153,3285176.2799767265,0.876873023471533,,,1.2695178814323023,,22.03881400866368,,0.04379978535843776
2020-02-15,9891.83650918,89820603050.8521,180545395188.3154,0.6074404843340708,29479085.76143232,3018834.5861548297,0.8377621235516259,,,1.2209958358372002,,18.970374255812743,,0.04379978535843776
2020-02-16,9943.25998095,89853129677.58524,179811935563.4893,0.6072903845276106,16120290.291953623,1142168.026332301,0.8326335086065279,,,1.2152950028878728,,17.756221761891666,,0.04379978535843776
2020-02-17,9686.04920977,89850463242.23169,176510531499.6582,0.6071483822072888,18396558.9817449,2212193.86026625,0.7976416872505221,,,1.1927382428029023,,15.396161217861819,,0.04379978535843776
2020-02-18,10147.0726363,89967798877.48026,185067018422.66623,0.6070809551876798,28067468.951000776,3534896.607366468,0.8632627994023843,,,1.2487874964104575,,13.532148487647774,,0.04379978535843776
2020-02-19,9635.05008713,90082208384.59116,175921118817.0198,0.607129816353676,36740142.62937443,2572440.3280630657,0.7785933802452338,,,1.1856609476547881,,13.71966480370791,,0.04379978535843776
2020-02-20,9618.25906453,90043073216.8082,175237298808.5038,0.607266016606805,40830328.32841387,2054990.8247191512,0.7828497941367428,,,1.1818305684896602,,15.25696400798767,,0.04379978535843776
2020-02-21,9690.95528682,90072897327.45683,176837036231.3349,0.6071688244972991,11321638.538153004,1464192.7018816764,0.8050163968780504,,,1.1920337704451351,,13.37580847411309,,0.04379978535843776
2020-02-22,9660.91488832,90088331235.03282,176139331933.3343,0.6070065648127727,10796167.231302,776133.5322445652,0.7898798889353369,,,1.186809982375305,,13.509404606875954,,0.04379978535843776
2020-02-23,9920.86796684,90144946750.63396,180892843816.55927,0.6068765709933951,17156307.30363996,1838398.3582727453,0.8473946753767191,,,1.2178123425633418,,12.465104290743962,,0.04379978535843776
2020-02-24,9645.39833042,90173987898.9335,175890552186.22308,0.6067529707448678,13668937.415548785,2098270.3802395267,0.7829397660850177,,,1.1835133118938868,,10.977424030146356,,0.04379978535843776
2020-02-25,9346.53346695,90310653080.03224,170510321483.4365,0.6069931415339463,43481224.16836274,7854962.335401528,0.7394586334249748,,,1.1460286485745488,,9.616945573887042,,0.04379978535843776
2020-02-26,8824.33122732,90234270061.38911,160818528650.70343,0.6069279412394302,21670577.15419728,4629656.446563124,0.6952781618860148,,,1.0816872396786932,,8.382913568382593,,0.04379978535843776
2020-02-27,8786.87893969,90126308297.17796,160329088152.78067,0.6068083910070564,12888408.01892767,3411475.872065164,0.6946498734869118,,,1.0794743272166587,,7.231674343311712,,0.04379978535843776
2020-02-28,8689.11524591,90092383051.14204,158515603679.38583,0.6067412607330244,37686775.37327292,4198261.945006338,0.6838408006138992,,,1.0675481540730298,,7.667944892591219,,0.04379978535843776
2020-02-29,8615.22772355,90072653006.43018,157271928735.52457,0.6066475148720276,7194373.224916319,3587729.299043973,0.6690738105451408,,,1.059240752237258,,6.252276677663364,,0.04379978535843776
2020-03-01,8563.41168611,90037377404.17262,156340788390.38046,0.6064920398373634,5816170.963748809,3089309.457372008,0.666408635916416,,,1.0531120118595236,,5.159876685615761,,0.04379978535843776
2020-03-02,8865.83955705,90068433978.66225,161614705431.24164,0.6065929195381154,22480035.54503181,1723827.9256523906,0.7151174500723699,,,1.0884427726483434,,7.130098860822612,,0.04379978535843776
2020-03-03,8792.35171065,90108987806.349,160496775662.81412,0.6067710182911735,18673619.39757905,12491906.681794204,0.702319727593354,,,1.0807444892252371,,5.721288500704043,,0.04379978535843776
2020-03-04,8742.61166128,89931338699.31741,159577326119.02606,0.606672222725373,10013172.115406727,4151352.000265334,0.6923008002578822,,,1.0765005006417865,,4.8939730655633955,,0.04379978535843776
2020-03-05,9077.87946386,89954484229.95515,165762965626.64215,0.6066056900377519,16627213.390050467,21710952.682848662,0.7363210492042661,,,1.1178181833559888,,3.8619409205813935,,0.04379978535843776
2020-03-06,9120.74845437,89986023630.5059,166515644308.9234,0.6064940738837395,24282238.65290656,3596403.137430373,0.7433047792794423,,,1.122293745270661,,4.584408745544335,,0.04379978535843776
2020-03-07,8909.75828069,89990557229.52252,162762793736.94894,0.6063100594158318,5173710.5775639005,2768341.2227635663,0.7254130514555919,,,1.0966119355127355,,3.9055277361415492,,0.04379978535843776
2020-03-08,8110.25607808,89953793497.3282,148705696900.2643,0.6061567077532334,9771172.557707423,2483606.3963556965,0.6115205164217911,,,1.002058414133382,,3.9127127404951403,,0.04379978535843776
2020-03-09,7916.62214092,89724796583.55826,144578171158.07727,0.6062819537485834,18436255.946906995,13306791.694860024,0.5963947758383737,,,0.9769332382658046,,3.280903845010651,,0.04379978535843776
2020-03-10,7915.61754792,89604521751.50266,144887074367.0128,0.6062779979728029,27286729.30258617,5851648.747479131,0.59990120398768,,,0.9803282653857369,,3.6264488690013006,,0.04379978535843776
2020-03-11,7912.81530473,89309061983.491,144732865398.04114,0.6068651221938146,5205485.276614981,3121474.763653856,0.6144009270423033,,,0.9834761007956772,,3.136745778906762,,0.04379978535843776
2020-03-12,4860.35383012,87921235444.34225,88787162667.53151,0.6074116457498668,12134645.653562114,83936279.89223202,0.4271779021163501,,,0.6133939807009033,,2.3887017676699225,,0.04379978535843776
2020-03-13,5547.0651614,86681772338.50938,103230932304.0925,0.6079011926871865,8444600.886577386,110647378.01245824,0.4775159650279916,,,0.7239608187151562,,1.8106063099289005,,0.04379978535843776
2020-03-14,5195.85517452,86429810854.77428,93919615304.13336,0.6080075443433551,2565969.9829829247,49746267.847186826,0.4364705826778889,,,0.6606960503788304,,1.370850021349881,,0.04379978535843776
2020-03-15,5391.06024919,86275150002.2107,98870036701.64294,0.6079695216105139,2651143.113905119,36379458.73456945,0.4638816260157458,,,0.6967240151256945,,1.0463561976951725,,0.04379978535843776
2020-03-16,5014.86830377,85790441150.90022,91640555203.77827,0.6081187582967009,10293194.28082003,83826318.89397389,0.4459070200377705,,,0.6495868291680553,,0.8154651271896687,,0.04379978535843776
2020-03-17,5237.76209482,85489753630.25204,95721718367.99252,0.6082761581490478,2323729.372464947,42091557.31982719,0.4569222336101159,,,0.6810785693936496,,0.6254004811621542,,0.04379978535843776
2020-03-18,5237.91386092,85380267720.48938,95927820782.78368,0.6082258300325643,2680822.068914276,25816403.922539063,0.4654282485193472,,,0.6833637323536054,,0.49501081296399424,,0.04379978535843776
2020-03-19,6193.29577035,85366688353.58687,113313075894.55215,0.6082378227054847,2970870.648916614,50381297.0071514,0.524959127418236,,,0.8073558889937642,,0.386000041875392,,0.04379978535843776
2020-03-20,6186.21871982,85317179651.78679,112665625044.27206,0.6082065757337205,4185656.485272401,16593002.134449435,0.5206208438590338,,,0.8031673607912203,,0.3525636116338734,,0.04379978535843776
2020-03-21,6172.9672775,85290064427.66722,112949071573.8191,0.6080867994857062,1794801.671403808,13210276.279522931,0.5222189144497733,,,0.8052853506337089,,0.29838872187733867,,0.04379978535843776
2020-03-22,5833.51061024,85312793741.20793,106889807023.33331,0.607981022311644,3151141.47097023,11670550.378521984,0.4917417188185491,,,0.7617494551388768,,0.2912935307908155,,0.04379978535843776
2020-03-23,6431.81003808,85267798461.13196,117386633329.40382,0.607969955864726,4497704.933639297,20835357.333086565,0.5461270244081619,,,0.83698122353796,,0.272437364274436,,0.04379978535843776
2020-03-24,6732.65221467,85386632109.93944,122978222336.4123,0.6078798139410801,3736298.17958324,15903841.818431985,0.5697289986603101,,,0.8754997950547005,,0.2630606587262112,,0.04379978535843776
2020-03-25,6677.07432527,85342402897.56284,121989558669.6162,0.6079770921751764,7494853.02350109,19125254.317084108,0.5635943061794688,,,0.8690504911691952,,0.2952661262156268,,0.04379978535843776
2020-03-26,6718.96731486,85357504002.19127,122880479060.84232,0.607890190979043,2222280.650074644,10053485.755434252,0.5741705144540806,,,0.875117410672811,,0.27671104089377513,,0.04379978535843776
2020-03-27,6470.89335934,85355891717.32368,118356092054.94247,0.6078032513166932,10192677.999537136,14598544.177375669,0.5234693647823895,,,0.8427914712949057,,0.38208284321050234,,0.04379978535843776
2020-03-28,6241.56512496,85285839973.49382,114172088932.35435,0.6076713113746544,4271451.7179332655,17935616.79906367,0.508377532018898,,,0.8134891211186982,,0.34610081130845766,,0.04379978535843776
2020-03-29,5929.677884,85204795786.31863,108478170846.61375,0.6075540679944018,3825023.4660331984,28062162.72353104,0.4818363051581585,,,0.7735052162056179,,0.2936519509190003,,0.04379978535843776
2020-03-30,6447.72579951,85148771566.70169,118033249230.14355,0.607449128538178,1698260.5447512504,26094306.704764616,0.5366569988564119,,,0.8420461395290286,,0.23650937577355124,,0.04379978535843776
2020-03-31,6443.31405026,85114276820.79256,117842196283.70468,0.6073004559462137,3300301.7515131505,11235022.228973072,0.5338866073717725,,,0.8408180414136388,,0.25081984272746355,,0.04379978535843776
2020-04-01,6589.24919192,84703930802.08907,120582245764.0898,0.6072214463416745,2154686.7224375154,22710766.26245305,0.5663517759815794,,,0.8644241770441192,,0.21183366257393005,,0.04379978535843776
2020-04-02,6795.04299179,84731422415.49283,124361236138.4423,0.6071160780105574,7063674.461763273,15335657.173231004,0.593177590567555,,,0.8910709131103963,,0.27402640057799377,,0.04379978535843776
2020-04-03,6736.36381431,84746505745.76358,123298419000.8794,0.6069843985250529,3280343.8428592915,9773916.30528465,0.5804372703110257,,,0.8831068141128632,,0.289425364498067,,0.04379978535843776
2020-04-04,6858.69700969,84729897354.41072,125231045982.06693,0.6068121067794193,3327178.012537051,10667517.641206184,0.5965397937428499,,,0.8968701393406388,,0.2950435373243152,,0.04379978535843776
2020-04-05,6794.47452422,84734386248.38408,124390240134.47598,0.6065931900068412,2028371.4004362212,7750008.008227007,0.5916133677563241,,,0.8904799563627893,,0.28671392087976655,,0.04379978535843776
2020-04-06,7248.72410192,84841558151.27869,132397276679.87904,0.6064996151619785,5510332.449619927,11338874.236660462,0.6224576638003881,,,0.9464571267262895,,0.33652749389655867,,0.04379978535843776
2020-04-07,7172.87828873,84863385024.07764,131344428856.54878,0.6064479802254465,10036787.320247438,33281284.0962676,0.604069422582197,,,0.938609313914586,,0.3277892507524236,,0.04379978535843776
2020-04-08,7335.36979909,84907258158.85405,134341860498.95683,0.6063124662057583,6730571.467509629,7271183.459840294,0.6361833058736815,,,0.9593189854441038,,0.477254455183555,,0.04379978535843776
2020-04-09,7301.01277516,84930416152.23772,133301993028.3157,0.6062313861409857,3154435.7987284875,13919330.391645456,0.615622191173131,,,0.9515066058790604,,0.41459650854213326,,0.04379978535843776
2020-04-10,6862.78799691,84551078265.93521,125691769937.4808,0.6062277584185586,7076100.018955812,22223339.15342541,0.5747861511651018,,,0.901204827940787,,0.3905495056655137,,0.04379978535843776
2020-04-11,6852.50192071,84531858958.67264,125584238873.3524,0.6060350477241457,735844.2463051594,5293942.09225136,0.5767672063722468,,,0.9003522593324467,,0.32766148206989054,,0.04379978535843776
2020-04-12,6998.39400574,84533748863.66565,128278898676.1944,0.6058383278458846,4402421.887653148,3904507.183345417,0.5974755348476769,,,0.9193520282323755,,0.5276268765841468,,0.04379978535843776
2020-04-13,6845.09526906,84471553193.44412,125345904631.15736,0.6056634052855437,2946895.904045676,9429889.758884173,0.5884867394050188,,,0.898733651358926,,0.4738466249630703,,0.04379978535843776
2020-04-14,6841.27304616,84468384503.36475,125367413220.3231,0.6054863847462816,8094839.50094111,7717403.841802531,0.5845106586848833,,,0.8986588561160758,,0.6176117378170513,,0.04379978535843776
2020-04-15,6643.97961617,84438205844.50092,121750374197.87032,0.6053340625524067,3180812.089684232,7245346.46668615,0.5449692409356477,,,0.8728234795300578,,0.5729624260608022,,0.04379978535843776
2020-04-16,7106.09484684,84427222369.84492,130249005561.88824,0.6052609269847293,6027736.724754939,13970688.601277236,0.615145443961938,,,0.9337584683276896,,0.537585807083837,,0.04379978535843776
2020-04-17,7098.68627482,84444740992.90411,130124481557.38164,0.6051903031903567,2331956.829681532,15985187.530184263,0.61152277108022,,,0.9325633961363814,,0.43965994449549095,,0.04379978535843776
2020-04-18,7259.90292944,84461919694.46011,133094047465.35086,0.6050037534989103,1801380.840190975,5370362.141058517,0.6361234575893147,,,0.9533574251708712,,0.4136024708109896,,0.04379978535843776
2020-04-19,7191.11311495,84466774435.79404,132559288796.4996,0.6048930636003222,6510969.871313504,11039454.82110344,0.630928934169947,,,0.9492986425064114,,0.45764957531973416,,0.04379978535843776
2020-04-20,6882.34018581,84433794182.49127,126199208006.78229,0.6047597676389799,2209009.4269346474,10985769.006122915,0.580873522458641,,,0.9039058880316334,,0.3935069765697686,,0.04379978535843776
2020-04-21,6878.03773926,84387882451.67484,126340178081.62018,0.6046320037386406,3337205.2908915714,17262312.94291224,0.5847792129862182,,,0.9052166354562983,,0.3434610282761788,,0.04379978535843776
2020-04-22,7118.68335661,84396547041.97284,130557870375.2154,0.6045559256557884,7296776.570362885,16134535.090493971,0.6148366349125008,,,0.9352223158736914,,0.3706572342340723,,0.04379978535843776
2020-04-23,7430.16504043,84458057927.42891,136283686276.79652,0.6045165921147434,10722958.763905348,13508696.42190138,0.6576197804389451,,,0.9754634621089001,,0.47643840163059215,,0.04379978535843776
2020-04-24,7549.13338764,84538310995.77252,138405276105.7567,0.6044104383527726,6128124.601022689,4930707.822690369,0.6680798484131288,,,0.9895347164624592,,0.6680410164561197,,0.04379978535843776
2020-04-25,7569.23791751,84560803299.04218,138845095506.7551,0.6042900775071085,4059031.3852216015,1785614.4611873932,0.6733594658887895,,,0.992217555319857,,1.0693269250146353,,0.04379978535843776
2020-04-26,7680.48287014,84579671764.16699,140915036920.39218,0.6041749183871157,10998899.41547271,1785840.8095324943,0.68265493401041,,,1.006593300199642,,2.3417320164333253,,0.04379978535843776
2020-04-27,7794.71391216,84774477153.86053,143024590142.36053,0.6041194835049981,11850554.213170534,4340032.563075333,0.6879749911768706,,,1.019221166867228,,2.4389295018974773,,0.04379978535843776
2020-04-28,7807.29683833,84803511613.71193,143270502307.58237,0.6039743790938411,7600511.271994233,2907347.8219171884,0.6889395952583143,,,1.0203788855801748,,2.482757668328121,,0.04379978535843776
2020-04-29,8801.03776688,85310433942.55003,161522440976.94235,0.6042046580879319,22057105.196563,8667477.574499285,0.7862993334871062,,,1.1439703997956765,,2.498271373982097,,0.04379978535843776
2020-04-30,8657.1939924,85737930348.65433,159413913845.6382,0.6042367096199971,25622328.09613153,6478820.836804149,0.75618094520784,,,1.1234670393609045,,2.862399187517985,,0.04379978535843776
2020-05-01,8855.32022959,85887165460.10443,162549219334.83118,0.6041412860663578,22277071.81871484,5736659.093538165,0.7858685571293706,,,1.1433919595779842,,3.1176201878777725,,0.04379978535843776
2020-05-02,8985.17081572,85961313968.19365,165010390586.98016,0.6039788189742772,8093903.397098797,2169563.443332509,0.798020117895596,,,1.1593910821568463,,3.2708801226553414,,0.04379978535843776
2020-05-03,8898.12241256,86127295275.50343,163370048434.91983,0.6038462301315812,13685828.240073888,3188689.4026387166,0.7824148513324232,,,1.1454021346923522,,3.526158000532593,,0.04379978535843776
2020-05-04,8915.36266471,86198618616.11139,163704188314.98672,0.603701030366255,14402440.016381662,8448542.984464286,0.7858295644795861,,,1.1465193845062027,,3.070799678706337,,0.04379978535843776
2020-05-05,8987.61019034,86251817309.1715,165048550334.27182,0.6035747222770996,20044899.3828448,2151186.856790976,0.7961396160950027,,,1.1549801040499714,,4.632616058318915,,0.04379978535843776
2020-05-06,9253.07620782,86483207413.3554,170908491679.6478,0.6036411382918687,33733001.543091774,11073436.07364413,0.8157870330498754,,,1.1929182502234192,,4.236036890939949,,0.04379978535843776
2020-05-07,9982.3230001,86964821906.15475,183346873133.77756,0.6039440960710752,50811946.59333585,5977813.358852985,0.8811832008425265,,,1.2732879701832704,,5.302049960766366,,0.04379978535843776
2020-05-08,9854.15920563,87295009207.39325,181304073696.09085,0.6040787953277691,73208504.47468963,9048843.83098428,0.8572585673397322,,,1.254618647970495,,5.999130241598607,,0.04379978535843776
2020-05-09,9590.06333149,87381218703.66798,176281879637.38504,0.6040641062756151,37653394.1205689,6435146.209753011,0.8176362066063596,,,1.2186320774131367,,5.962150269254452,,0.04379978535843776
2020-05-10,8761.29974684,87303332463.48715,160974063503.6673,0.603931530392187,22885739.821914718,4547272.692890611,0.734071208020197,,,1.1135578652267148,,5.729825116697447,,0.04379978535843776
2020-05-11,8599.78194656,87240770666.42018,158022034228.396,0.6039629055114988,26795149.816536497,6655581.858148826,0.7027673164815028,,,1.09397757720812,,5.303860470697486,,0.04379978535843776
2020-05-12,8800.72972155,87183474731.892,161722504583.42575,0.6038447950751761,14743728.598204108,3759442.798019641,0.7466846632488123,,,1.1201124173994446,,4.9583417509554515,,0.04379978535843776
2020-05-13,9274.85620315,87287337914.418,170441966888.16748,0.6037745387171441,20692148.38725885,3507412.9737369,0.8016161508002156,,,1.1789627498646376,,5.193643113131458,,0.04379978535843776
2020-05-14,9742.73285277,87443741768.82756,179590315590.34534,0.6037405394720717,25740212.584561147,7296228.973004063,0.8630053471703953,,,1.2399509882035606,,4.777202071537215,,0.04379978535843776
2020-05-15,9324.74955892,87528283633.96721,171372774820.30518,0.6037065996074039,32102075.408081267,21948955.50738552,0.7967666531460478,,,1.1820050714658634,,3.9485462354383314,,0.04379978535843776
2020-05-16,9378.12485501,87560026439.83774,172579476460.10504,0.6036263699185143,30217745.56023162,1226996.448324087,0.809514339480578,,,1.189738367308834,,9.11826237193598,,0.04379978535843776
2020-05-17,9670.02672308,87620575009.26425,177732151916.95697,0.6035412019384522,15931137.947087036,759583.0671929056,0.842094166742207,,,1.2242407286156947,,12.082079180155883,,0.04379978535843776
2020-05-18,9729.46527585,87811239172.43451,178832398022.4432,0.6034894381192069,26776972.23235513,2570235.455738953,0.8500236728643139,,,1.2290392940264265,,11.666084602112706,,0.04379978535843776
2020-05-19,9723.31137903,87925368896.18362,178521772436.35236,0.6034014777929508,19939182.881394155,972332.516960666,0.8461869015062453,,,1.2251333450019504,,13.87620031026956,,0.04379978535843776
2020-05-20,9522.46761378,88019055369.6607,175041366860.64215,0.6033522158103776,25012597.51044677,1613049.557987217,0.8039269270018969,,,1.1998719607964448,,14.283751138513427,,0.04379978535843776
2020-05-21,9083.12738671,87987690567.42308,166972880813.55685,0.603322690586291,19118584.113333724,1918144.9698535288,0.7539806757492832,,,1.1449161474488916,,13.204619814529392,,0.04379978535843776
