t,price_usd_close,spot_cvd_sum,spot_volume_daily_sum,Price Momentum,Spot CVD Bias,Spot Volume Momentum,aggregate_indicator_equalweight,aggregate_indicator_PCA
2021-03-04,48515.77021377723,-97633050.75631914,10310319553.25843,-0.5490638496926501,-0.11063699790789638,-0.9364196932542976,-0.532040180284948,-0.3767793575232343
2021-03-05,48915.789594568705,-11396660.879846174,9497225028.341808,-0.7852698319208317,0.06080477737309997,-1.0,-0.5748216848492439,-0.4130813654246387
2021-03-06,48905.87987030982,-139395789.14696535,5349755667.609555,-0.811846951853491,0.07878539540902563,-1.0,-0.5776871854814885,-0.4175158984741415
2021-03-07,51282.11369865597,28653185.794933744,6811660842.844645,-0.7389173369500577,0.19419965520882188,-1.0,-0.5149058939137453,-0.32582250049498596
2021-03-08,52307.860713183174,96735231.4229537,8471990977.852996,-0.4998332116167965,0.06814357897319567,-1.0,-0.47722987754786694,-0.2687005148406222
2021-03-09,54696.82182220556,75506949.54844324,9574231301.976929,0.03999898845650218,0.08310187386110446,-0.9836904051633257,-0.28686318094857305,0.005523723497251387
2021-03-10,56128.767227455,116890886.91913164,11884638930.012337,0.056482509299607964,0.02253803375886032,-0.965535944125421,-0.29550513368898423,-0.014860513677868004
2021-03-11,57800.36671419076,91949446.61595067,11135800551.934486,0.36582181821952164,0.11059589815375537,-0.9621077364568686,-0.1618966733611972,0.18041143791366854
2021-03-12,57372.32951283427,-82732280.36607572,10760004222.22742,0.4240598879184623,0.07746170911039996,-0.9532395569262988,-0.15057265329914551,0.19350321870809828
2021-03-13,61217.050879895614,841081507.0181395,12203859197.126904,0.5372881246906023,0.5328768343708461,-0.8652624797565668,0.06830082643496053,0.47266353998114163
2021-03-14,59728.59392893374,-200052901.58900115,7580559648.577779,0.509117857574632,0.4266467239530294,-0.8607606604242731,0.025001307034462756,0.4076656301481276
2021-03-15,55813.8936028549,-258070968.07335585,14875825231.07352,-0.007082780215439177,0.2618452436752188,-0.7845624229555336,-0.17659998649858466,0.07642219753323864
2021-03-16,56488.62247040071,-79267934.90009998,11165575651.534748,0.13698438408674418,0.1899549269243912,-0.7682704525864864,-0.14711038052511702,0.1134489753682777
2021-03-17,58748.92354285633,239178111.03234744,10321449610.963182,0.13539808926476993,0.24675527478057901,-0.7910292364542867,-0.13629195746964592,0.13918556618227473
2021-03-18,57887.8812431903,33100785.30235489,9874208515.753029,0.25722310181600316,0.21942106666748495,-0.8159100667074608,-0.11308863274132423,0.1851207836340405
2021-03-19,58374.206863912295,3407169.7995052394,7799734152.4400015,0.2607190629202094,0.25943138474466965,-0.8605416264818164,-0.11346372627231245,0.2043981944421589
2021-03-20,58443.52143446477,53607011.99807831,7449737162.178576,0.26447064657408004,-0.10633720285205672,-0.9299033418628663,-0.2572566327136143,0.026962615113933053
2021-03-21,57521.45671319987,-10314986.145318992,7317509274.928757,0.06705705141844787,-0.01820714939094137,-0.9350669900349682,-0.29540569600248723,-0.02810852747972492
2021-03-22,54608.25914921329,-202306508.6015674,9372438957.283272,-0.2352936569040861,0.007694499117143039,-1.0,-0.4091997192623144,-0.16735085745281042
2021-03-23,54888.85537030697,-53907494.5999086,8433760232.300756,-0.37606324028599847,0.019473994819027007,-1.0,-0.45219641515565717,-0.23112278229270022
2021-03-24,52774.26369049241,-229795900.46443173,12110265172.142689,-0.6309929691871596,-0.1983565036790581,-0.9838872723258947,-0.6044122483973707,-0.46141717452702724
2021-03-25,51704.16192519879,7686255.375628847,11817715167.654057,-0.84006454047583,-0.2101611230978706,-0.9650128323338676,-0.6717461653025228,-0.5695297212380197
2021-03-26,55137.31372577932,224549442.33847323,9020680394.712048,-0.5348206190591762,-0.10744427677963131,-0.9520057627175399,-0.5314235528521158,-0.3688250744391639
2021-03-27,56067.945548474745,-65012280.41164005,6879186112.1888075,-0.768572931378733,-0.16254093238029366,-0.957060254807641,-0.6293913728555559,-0.5109555266388298
2021-03-28,55991.20119647779,-150993424.60347107,5801855687.988781,-0.684232882971533,-0.2278836883242057,-0.978050842943083,-0.6300558047462739,-0.501708726363935
2021-03-29,57769.14012066299,235314460.29733545,9737235187.671211,-0.21811757141115762,-0.024616147966870283,-0.9780253332131665,-0.4069196841970648,-0.17360529982462536
2021-03-30,58937.638886814275,170287893.66547823,7896698011.888479,-0.1804370958531244,0.07951881898141311,-0.9860851140284324,-0.3623344636333812,-0.1050665170770595
2021-03-31,58954.49700814971,-22067382.80898771,9254795093.398151,-0.37021933773692617,0.17600520296831013,-1.0,-0.3980713782562053,-0.15268384650913924
2021-04-01,59118.97407768802,-238576837.83940905,6815257893.017983,-0.26469035445525646,0.061620160211883324,-1.0,-0.4010233980811244,-0.15582643037138966
2021-04-02,59392.14948112517,-37858226.286002256,7565098057.926267,-0.2849805919516244,-0.0602637648349581,-1.0,-0.44841478559552755,-0.22466962536720858
2021-04-03,57642.97095819078,-290828422.93091357,7649860315.064183,-0.46486544895919535,-0.1651515447289743,-0.9888773200788605,-0.5396314379223434,-0.3636166757530662
2021-04-04,58752.80659415484,-7236684.4042388,4587173915.293,-0.27683340843604654,-0.09837896967707593,-0.9981784899779653,-0.4577969560303626,-0.23897554738029148
2021-04-05,58898.76589833386,-3141174.8743521385,6247612196.7758875,0.08146179241645246,-0.20913758018801898,-1.0,-0.3758919292571889,-0.11572106309244934
2021-04-06,58243.4539402529,-83358264.10942888,7616366996.654598,-0.030853460577422553,-0.3269519315928866,-1.0,-0.45260179739010303,-0.22800638965721476
2021-04-07,56219.39629880624,-60602733.36592889,11123890409.850157,-0.018863475101259963,-0.3448509503355801,-0.9746967890812486,-0.44613707150602955,-0.22973217613434194
2021-04-08,58321.10713544663,72996437.20219955,5894538622.607882,0.33367220181103674,-0.20013043244508966,-0.9790762930163037,-0.28184484121678555,0.013895882780459612
2021-04-09,58245.00300108353,-23564188.93439603,5580381745.326813,0.1572283013960749,-0.19349109379194562,-1.0,-0.34542093079862357,-0.07078443901965936
2021-04-10,59793.23541009381,179727427.01133963,9539356800.710005,0.22185752420307314,0.025074141916888948,-0.974304851474035,-0.24245772845135763,0.06761624020246182
2021-04-11,60226.42360963432,7539387.071091091,5449290255.790031,0.2773453219897801,0.03193737726982837,-0.9483129619478531,-0.2130100875627482,0.09933245452105766
2021-04-12,59915.46446523154,-30683372.8173547,7695723600.999169,0.0289463554458671,0.019144492034015137,-0.922311814245089,-0.2914069889217356,-0.028380782853964504
2021-04-13,63603.70817233695,589703042.3892515,11654349901.52588,0.2892454668806588,0.33177008816555476,-0.8574553211301346,-0.07881325536130701,0.2535121356222019
2021-04-14,62922.213180229075,-221107377.107203,12887563512.099756,0.17876074675309384,0.2572183951072722,-0.819181061665667,-0.12773397326843364,0.16452160130215487
2021-04-15,63285.56727067338,44487022.31562627,7603672338.600668,0.19617008170101968,0.2439762539557606,-0.7838471599243664,-0.1145669414225287,0.16811315576525265
2021-04-16,61611.99680584272,-166019367.63497046,13224629900.071615,-0.05810729126612557,0.1778082322119947,-0.633950984445174,-0.17141668116643494,0.016621596887768986
2021-04-17,60803.84653163625,-88577864.59637184,8395020234.856204,0.0652850327569392,0.053184961011852216,-0.49910222838580875,-0.12687741153900578,0.02266874796088514
2021-04-18,56163.105403277135,-291521406.88556683,21817396971.8736,-0.5444264431365834,-0.08572372098717018,0.037403928998009484,-0.19758207837524802,-0.3240646137568286
2021-04-19,55657.83923174755,72108840.65556093,10743140940.472755,-0.6002135935614603,-0.037978475933904465,0.11813527353775544,-0.1733522653192031,-0.3253612955492786
2021-04-20,56379.21247716248,35619974.64930873,10931634952.03435,-0.4721893672464871,-0.29534069195505597,0.09151865176887797,-0.22533713581088835,-0.3874671151657637
2021-04-21,53861.436959475745,-371723563.0562408,8988085113.286594,-0.5123878821005678,-0.3652993635719468,-0.008972438144850159,-0.2955532279391216,-0.4450324466004223
2021-04-22,51826.89354372698,-680898718.7059388,15521459644.93852,-0.8865701815975436,-0.7022287747898981,0.21073717495803557,-0.45935392714313544,-0.7836266375053784
2021-04-23,51027.733327861744,-643567153.0344778,17246882741.753315,-0.9291221703146896,-0.9240416462925778,0.2915500636947288,-0.5205379176375129,-0.9085016972054323
2021-04-24,50020.15342145914,-29242117.53912528,7317102491.276475,-1.0,-0.8964811950876498,0.2524599529096514,-0.5480070807259995,-0.9317122401388858
2021-04-25,49039.86234149808,-305501053.94683325,7707133127.1154175,-1.0,-0.9029745047669301,-0.154669137256356,-0.6858812140077619,-0.9509010007995451
2021-04-26,54006.25201262605,280398915.25815725,11375294364.447952,-0.512789982986935,-0.8062272870734002,-0.14677572409812212,-0.4885976647194858,-0.6634947868730801
2021-04-27,54981.4799948714,-103965287.50479569,7216583956.154377,-0.7470138745366999,-0.8710622811085085,-0.2480631405689332,-0.6220464320713806,-0.814353287592042
2021-04-28,54793.39452980505,-105729646.57871994,7902894990.244196,-0.7251222790258895,-0.7475126045734914,-0.2783182726069483,-0.5836510520687764,-0.7451089902599218
2021-04-29,53558.66206906318,-16516246.794118151,7918683184.344592,-0.8132086922939386,-0.4389181803578631,-0.466319273929654,-0.5728153821938186,-0.6470313232128809
2021-04-30,57775.27815155285,519498668.76995,9418559949.106085,-0.3812075612337673,0.10130622768800501,-0.6994334954966406,-0.3264449430141343,-0.18230937340007858
2021-05-01,57811.517527593925,-17218928.861703426,6384424442.751499,-0.33459380887403645,0.10689079552957992,-0.7285681015611267,-0.3187570383018611,-0.15776276654189925
2021-05-02,56613.20264847865,-151429423.27643195,5063932032.357039,-0.10974684321032924,0.17845446279171973,-0.8026630026087498,-0.2446517943424531,-0.015199077112925563
2021-05-03,57200.29122289164,-30964892.754570972,8335618508.459534,-0.029055542996950567,0.03383123879428407,-0.8964302384165485,-0.29721818087307167,-0.04889005632616328
2021-05-04,53333.53775274298,-401914049.5416433,12265479639.319004,-0.33971027972097456,-0.10456092318124088,-0.7586161320497502,-0.4009624449839886,-0.2635370548037729
2021-05-05,57424.00594813379,34217045.84894577,10749045993.628077,0.07290569981986983,-0.0395580508954575,-0.6790825807308611,-0.21524497726881628,-0.02543414474553085
2021-05-06,56485.701296946165,-64058198.56087978,9913120906.18467,0.1517444603632343,-0.06164048360824914,-0.6264773074915488,-0.17879111024552122,0.004881550155600989
2021-05-07,57369.55799873567,120605653.92667164,9858295347.82982,0.256934667282247,-0.24691954415446915,-0.6145763789475259,-0.20152041860658268,-0.032178467007245026
2021-05-08,58766.58487466966,86540090.11255127,10023480216.38238,0.4002348205086388,-0.19872523429346445,-0.5147396667023751,-0.10441002682906693,0.06572752384833347
2021-05-09,58218.56607679752,-154147541.60549825,10003880662.859974,0.43690213995909244,-0.1999877542968812,-0.3613088874864807,-0.04146483394142316,0.08926061681069863
2021-05-10,55824.86166666395,-298224976.2850686,13249915372.168642,-0.01513241336568516,-0.3241255440184936,-0.21793229509912615,-0.18573008416110162,-0.18804546693752178
2021-05-11,56714.088910232254,-133860327.8495188,9044673887.795078,-0.02072053592299583,-0.19961912279036653,-0.3058898963224952,-0.1754098516786192,-0.1341736589161151
2021-05-12,49916.49449913513,-624473782.0071645,13809875996.158337,-0.4095095351100657,-0.5055698745816486,-0.22586727614246616,-0.3803155619447269,-0.47053037811685183
2021-05-13,49729.30250032533,-352312933.05152327,20924984056.67886,-0.36011725640704184,-0.6394593246774591,0.06001768909508498,-0.31318629732980535,-0.4995126777724651
2021-05-14,49873.68639240858,-197611333.57363093,9414969521.233353,-0.6669058745426656,-0.7872657346670368,0.03948139410094065,-0.4715634050362539,-0.7230405187499822
2021-05-15,46803.83052248365,-417363666.1131912,10342849197.780212,-0.7907821989621213,-1.0,0.04129494530300026,-0.5831624178863737,-0.8867752712858632
2021-05-16,46406.33154419618,-358727476.05377823,13406286962.505676,-0.7620290875290351,-1.0,0.12559038335816308,-0.5454795680569574,-0.8692640098109661
2021-05-17,43382.14785916692,-565878192.1014799,19304144710.40946,-0.9096622045686976,-1.0,0.2725033513603117,-0.5457196177361286,-0.936315007633924
2021-05-18,42985.84309639979,-217750514.8889543,12613267800.47637,-0.7963376236556936,-1.0,0.36676158654029667,-0.47652534570513233,-0.8766821052880789
2021-05-19,37151.95393552557,-1734711361.4407368,37370663791.269806,-1.0,-1.0,0.9169945019606476,-0.36100183267978414,-0.9554744200062983
2021-05-20,40512.11108015661,259123745.51762113,20881395572.544052,-0.7165453604989336,-0.779788269738918,0.8801193719014146,-0.20540475277881232,-0.71077477527674
2021-05-21,37273.44235496146,-527975549.9088836,20902890634.89038,-0.8382242309191335,-0.8963286708151748,1.0,-0.2448509672447694,-0.8223380123134705
2021-05-22,37645.72214685647,-57762538.866783306,12293266643.46828,-0.9038793446796067,-0.747968282994825,1.0,-0.21728254255814386,-0.7831216570334986
2021-05-23,34888.67831280685,-376981363.4541233,20307899271.666553,-0.9350082613807094,-0.7516500339589856,1.0,-0.22888609844656496,-0.8002582405974384
2021-05-24,38669.0184494052,201683809.7483253,14801429183.016806,-0.6237520289392309,-0.4453872398077733,0.931574418845383,-0.045854949967207036,-0.501549367066118
2021-05-25,38211.78552190482,-145922429.1772169,10320967368.640568,-0.6925743916378297,-0.41672731373588046,0.8858304390460372,-0.07449042210922434,-0.5234773971325997
2021-05-26,39266.35535111086,-154227611.95129925,10168333066.305008,-0.44273607956568706,0.213897141438669,0.2743373650598939,0.015166142310958622,-0.1199231293769979
2021-05-27,38530.1395731867,-59038270.141195215,8116863599.022732,-0.4604640558067915,0.08694819441729451,-0.0008516803429339248,-0.12478918057747697,-0.20079855470355024
2021-05-28,35690.74355653414,-390621896.40631175,11970110413.423502,-0.5522027864528299,0.1417532962946626,-0.21351559446367196,-0.2079883615406131,-0.22799616907022935
2021-05-29,34613.06385325806,-136017828.69562262,9474937947.713318,-0.49685357941863684,0.11052886926162286,-0.2767765206206514,-0.22103374359255512,-0.21825228226963123
2021-05-30,35639.981454563684,-3869935.6796339233,6179583999.238967,-0.4130333074462067,0.2594030294266325,-0.5890487854557613,-0.24755968782511184,-0.11734863402919526
2021-05-31,37317.27679738992,-3224348.4389397632,8020259634.42137,-0.1935018767728104,0.1776431912382248,-0.742933769988811,-0.25293081850779886,-0.0545612651498627
2021-06-01,36642.32959185035,-57221160.572396025,7152600647.909872,-0.20482113945284763,0.21303563940814518,-0.8107552643216256,-0.26751358812210935,-0.04573734076596092
2021-06-02,37659.80709526973,96267529.1597526,6043179295.651407,0.15361817842479142,0.3129850137298107,-0.8988433119351614,-0.14408003992685312,0.17589231945279726
2021-06-03,39173.79329215054,72890521.81286244,6440561891.710601,0.03252248853433448,0.3656255565855917,-0.9330870783274181,-0.17831301106916397,0.14020049111013
2021-06-04,36975.00656850563,-377323888.6427437,7716686609.169848,0.10121988438401153,0.3709315579307595,-1.0,-0.17594951922840965,0.1740192917517953
2021-06-05,35533.74658759773,-110308451.2642093,6516886249.535,-0.019132681887074177,0.38118978560364725,-1.0,-0.21264763209447565,0.11958711996830673
2021-06-06,35797.42238993168,146197872.07646355,4244733380.8330593,0.19068449472167992,0.44106792704989717,-1.0,-0.12274919274280764,0.252016275200303
2021-06-07,33577.694225233514,-229268926.7152482,6899887986.390498,-0.2944023460307045,0.35087450426607725,-1.0,-0.3145092805882091,-0.030867641145285618
2021-06-08,33452.00225490226,-157746067.30593604,10168412998.496948,-0.27450060111680585,0.31076433890639543,-0.933801162205994,-0.2991791414721348,-0.03779801055181875
2021-06-09,37290.99177617837,691959287.567078,11815749450.064838,-0.020239053093149106,0.5484496619721606,-0.8112976098736078,-0.09436233366486542,0.2072164700568342
2021-06-10,36744.73930845569,-6148505.572965119,9515179453.133389,-0.007736530401326047,0.5169125179813949,-0.7440344442309453,-0.07828615221695882,0.200815268762639
2021-06-11,37242.88691336585,17733318.653219648,7021754847.918233,0.26663630672691063,0.7546016257338237,-0.7521942764906987,0.08968121865667855,0.4506022580519067
2021-06-12,35512.90011452891,-338228742.59800863,7592934256.48468,0.36196170686226226,0.7333239149185169,-0.7290772704863642,0.12206945043147166,0.48827829912751297
2021-06-13,39019.88742092465,432410479.24234664,7632654764.509754,0.5507446416313264,0.8583220107379326,-0.64600242032323,0.254354744015343,0.6450373017089364
2021-06-14,40536.096186703144,125988563.9317649,10260265443.340803,0.5398308708684214,1.0,-0.5718301191192907,0.32266691724971025,0.7109631905781881
2021-06-15,40239.188062720765,-14140085.446450232,7822284295.181975,0.5755752623126735,1.0,-0.6190760531427505,0.31883306972330766,0.7267369116243754
2021-06-16,38287.525924097135,-263589363.85097113,8521169225.445976,0.3297850962079474,0.5979963133553188,-0.688852361999827,0.0796430158544797,0.40866732835053865
2021-06-17,38109.19708064974,-139366236.3552373,7960259885.565021,0.19145506576334825,0.541951004912429,-0.7229340615449353,0.0034906697102806326,0.31201704860848634
2021-06-18,35713.84377788781,-339102757.85204214,8624196750.400768,0.17602253774802223,0.3918284359882225,-0.6896659570641905,-0.04060499444264861,0.23325218837927642
2021-06-19,35668.695876869904,-291701801.5810267,6810362434.196354,0.2925110445711252,0.41140253280618055,-0.7059929137435084,-0.000693112122067537,0.2995336032640481
2021-06-20,35704.62085788758,-432882980.2409346,8094396223.207584,0.2721634105211923,0.047369618076415154,-0.6941836528098816,-0.12488354140409137,0.11424576720914548
2021-06-21,31586.754526998815,-482756206.872969,14786989148.752962,0.11773535483493824,-0.20873209032535955,-0.6049348030855541,-0.23197717952532515,-0.0820486367654143
2021-06-22,32477.42113099032,-446627715.72822213,16252244055.80007,0.20366093292451515,-0.3906816138200354,-0.42937558899723993,-0.20546542329758674,-0.12055335480817553
2021-06-23,33652.92415463683,118692192.09401208,10073545355.947369,-0.046835256145092985,-0.22985401535282313,-0.39298493761555275,-0.22322473637115628,-0.16508746721807277
2021-06-24,34629.99104463987,199158296.89599535,6996522370.611346,0.09447508373601665,-0.08743519640026787,-0.41039791933309355,-0.13445267733244826,-0.027305965445932112
2021-06-25,31670.672544371268,318797716.4865665,10452974621.53291,-0.15428373547127738,0.18934654122964245,-0.3769638560379801,-0.11396701675987168,-0.015129948234760326
2021-06-26,31982.57003176423,-406461810.83715457,8676605430.703049,-0.014144289927306763,0.14106648062584415,-0.3417670311871236,-0.07161494682952874,0.032100669074554666
2021-06-27,34607.288973134804,-350920550.5610016,8303563874.728796,-0.10446591333869015,0.17554844954369164,-0.33476868516876135,-0.08789538298791995,0.0044546316134066455
2021-06-28,34408.64609236688,5646881.963567378,6184968887.333534,-0.2928674942010948,0.38102186211098066,-0.517178390494651,-0.14300800752825504,0.003480744208683051
2021-06-29,35900.15433447891,112259555.94309224,7631899235.015006,-0.1004529628105777,0.6161482926671171,-0.70077960134005,-0.0616947571611702,0.20467309453233895
2021-06-30,35024.606828788485,-210048497.95172635,6323312759.87991,-0.022837450293775263,0.477845581285145,-0.7811284088922947,-0.10870675930030833,0.17304443828223648
2021-07-01,33568.58643061468,-112092991.24792618,6025438451.616405,-0.11404190047440321,0.34690074124892445,-0.8001764944579015,-0.18910588456112676,0.06408644388295137
2021-07-02,33933.60148407786,-10681047.755652858,4686306512.613127,0.10789764719360595,0.20828751867784412,-0.9216322762946367,-0.20181570347439556,0.10189845931547925
2021-07-03,34674.53246619413,66200264.156458005,3830023075.9360113,0.18779841949904097,0.4071386147497986,-1.0,-0.13502098858372014,0.23421502997408572
2021-07-04,35285.09656628057,-15395998.837624509,3434454956.5283446,0.24258504284746918,0.548295327756964,-1.0,-0.0697065431318556,0.32938194604150683
2021-07-05,33821.80911722237,-164585180.13827154,5071422214.537743,0.5158132325267519,0.4766779208897065,-1.0,-0.0025029488611805206,0.42962790169852383
2021-07-06,34158.92122381347,-9837153.256497769,4993057884.087815,0.46382340550959356,0.4253112770745766,-1.0,-0.03695510580527661,0.37918140178230186
2021-07-07,33850.91409077919,-217826836.9721347,4602870466.726364,0.37107951116892246,0.42203889428429586,-1.0,-0.06896053151559389,0.3318407032780326
2021-07-08,32847.39678991275,55012926.85089849,6123404460.840639,0.13095024256313015,0.49234111807602,-0.9984587582246613,-0.1250557991951704,0.24735218446133733
2021-07-09,33878.23686193274,177065437.9205013,4175494941.6083007,0.6548986702069781,0.5713269230210545,-1.0,0.07540853107601087,0.5439404234541574
2021-07-10,33517.87334009401,34788913.459655754,3327496313.4948072,0.560339919653271,0.5581120241628288,-1.0,0.039483981272033265,0.49090513257795765
2021-07-11,34242.67250669811,187965126.37898293,2528492647.3677764,0.2876024121410079,0.6436669793563352,-1.0,-0.022910202834218962,0.3976287502406439
2021-07-12,33186.37684498091,13526754.7794385,4040069434.044182,0.16225388641965965,0.718599484745861,-1.0,-0.03971554294482645,0.37194888881742205
2021-07-13,32616.020911028223,-79179539.03258611,3273287735.14308,-0.19140611024276677,0.6894268260001686,-1.0,-0.16732642808086606,0.18336674456596302
2021-07-14,32808.31518654271,-77930102.25087816,3677555815.854812,-0.040624814307539836,0.7482820219381656,-1.0,-0.09744759745645808,0.2861729899933385
2021-07-15,31671.443053709256,-79517139.6137184,3836536819.7128487,0.00450151988309444,0.691684607873406,-1.0,-0.10127129074783318,0.2811201720655563
2021-07-16,31426.89947869541,-244938715.21845296,4427104898.021743,-0.11113121725192421,0.514145531145636,-0.9928767126741518,-0.19662079959348,0.13865054053456838
2021-07-17,31548.922957613315,-81673507.94121249,3116195451.370354,-0.26284945424441997,0.46514925796871687,-0.9862151253225443,-0.2613051071994158,0.04040345176835758
2021-07-18,31814.34827840592,-43611589.08194709,2995889262.241919,-0.35670855810800106,0.36772387495111114,-0.9722173559711134,-0.32040067970933445,-0.052381889791072056
2021-07-19,30834.368390233183,-279326685.9518643,3110655718.5570693,-0.29384619306766024,0.24451909344066358,-0.9862429652417648,-0.34519002162292045,-0.08138703955009974
2021-07-20,29783.01141710609,-375839310.83744335,4277934548.2667823,-0.5175933465576703,0.11971297104413114,-0.9629049930105532,-0.45359512284136416,-0.25110899377680596
2021-07-21,32131.63548688293,208948862.85256425,5372304775.894945,0.06984999878111631,0.24040426334123044,-0.9214046002571152,-0.20371677937825616,0.09863649624279436
2021-07-22,32328.209838049966,8583771.060533192,3282702788.318284,0.2567612696740207,0.2774687192799665,-0.923225343621105,-0.1296651182223726,0.20867989804171883
2021-07-23,33498.822498185575,-192008728.15051377,5365920618.436648,0.28194946711353386,0.29973660684779446,-0.902074591817594,-0.10679617261875522,0.2326905677459601
2021-07-24,34265.55624474202,122018746.3584395,4153109606.85737,0.4704830113262546,0.38543086956053796,-0.8775265759066402,-0.007204231673282546,0.36804717694040345
2021-07-25,35242.6443568511,232127211.43704796,3432354419.176736,0.5083776997836598,0.5014354436815083,-0.8620699128823754,0.04924774352759753,0.44334828815960714
2021-07-26,37401.18874998933,491716272.76546943,15041890972.192703,0.9655433733266929,0.8258167418035895,-0.6156541198453549,0.3919019984283092,0.8352118213168609
2021-07-27,39315.132254921446,231134478.93163776,8447681402.375297,1.0,1.0,-0.5280511511406747,0.49064961628644177,0.9397435798459959
2021-07-28,40021.27288558416,-97505431.07022811,10198972594.082956,1.0,0.8761018921057093,-0.42898850411688894,0.48237112932960685,0.8838460476676515
2021-07-29,40037.52162230717,-62711648.73708077,5325299479.602654,1.0,0.8472774710105395,-0.3802301647447107,0.48901576875527625,0.8718556067771486
2021-07-30,42080.75491077187,121032636.63806488,7659799572.668735,1.0,0.9738387023559312,-0.3334520987748484,0.5467955345270276,0.9347896033727552
2021-07-31,41692.75732333602,98523741.77842072,5384121387.203017,0.9365250007456678,0.9643397765123101,-0.3078708994040833,0.5309979592846316,0.8998938857982595
2021-08-01,40135.33200074718,-288742596.6274498,5783497819.708615,0.712154216681312,0.7537544299917212,-0.2541685017122254,0.4039133816536025,0.6896571423532118
2021-08-02,39183.67244883457,-110189647.31735867,4973262201.587744,0.7157203069415727,0.5104065438386791,-0.45843200808106077,0.2558982808997304,0.5659011830097356
2021-08-03,38160.716653116,-218441040.46202663,5096056555.6547365,0.7193090846649661,0.3286451611037342,-0.5233081151871462,0.17488204352718473,0.47737991421820314
2021-08-04,39799.303765271405,81037506.04249148,5066341546.6150465,0.6893479167106356,0.400829276401947,-0.6287449723602005,0.153810740250794,0.49328118399671994
2021-08-05,40854.599720736376,73394145.7032015,8367972395.826931,0.7252538899173175,0.45585624368225797,-0.5608915921619261,0.20673951381254982,0.5402341653188254
2021-08-06,42826.8312632613,266198418.6742237,8245084331.950895,0.7555306246041529,0.5145461236478701,-0.545995392033676,0.24136045207278234,0.5840893501415727
2021-08-07,44689.86095932558,362615474.8065105,8631515211.166779,0.7926344652197694,0.6213172366052495,-0.47337377480702747,0.3135259756726638,0.6567975952459544
2021-08-08,43785.48181939978,-75054448.86753964,7679147942.105803,0.6557243752670314,0.7077104042387847,-0.42427563282297454,0.31305304889428054,0.6328811094381768
2021-08-09,46284.97398221619,90979487.68619864,8729270686.549616,0.6689327949662423,0.7890421907007206,-0.34114403534170723,0.37227698344175186,0.681934242916411
2021-08-10,45594.07627236636,-138914762.5893995,6259840768.357721,0.5110795740931247,0.8211943111039559,-0.3038330471052426,0.34281361269727934,0.6210378971499639
2021-08-11,45593.63593070519,36009287.62879393,5911751911.504093,0.47434525044899645,0.8029896026892205,-0.26069806116840677,0.3388789306566034,0.5958264568230922
2021-08-12,44428.28846680643,-243870412.73880163,6590037213.632142,0.3548468089488064,0.6747209529349278,-0.29650245221110105,0.24435510322421106,0.47353880283373284
2021-08-13,47831.97604291269,366281574.38912314,5702206008.057035,0.4273655148713662,0.7151841276107893,-0.3472608703687413,0.26509625737113807,0.5268500074342493
2021-08-14,47096.94566198037,-141737937.8165435,5514786043.023836,0.39596341024644177,0.5112762863006326,-0.4070941071432239,0.16671519646795016,0.41057280254882933
2021-08-15,47064.63037062539,-68961334.22117113,5060911807.636702,0.5430313909771725,0.5137397054493891,-0.447381240650533,0.20312995192534286,0.48273864361964614
2021-08-16,46004.48407860219,41480269.38409024,6051859356.118183,0.531748566674997,0.4937273916672147,-0.5015908272397507,0.17462837703415368,0.4653741926248922
2021-08-17,44695.35761921304,-172849068.70561147,6353462242.651023,0.4874883928947038,0.4486830825891923,-0.4539519402083876,0.16073984509183617,0.4236718871092582
2021-08-18,44801.18871714413,-62500379.9772906,6758666980.507283,0.4055848364206174,0.40645684444769525,-0.41026455975663034,0.13392570703722742,0.36460022057195474
2021-08-19,46717.578745203784,70568146.44432324,6969994827.929848,0.45334798663693476,0.5050294191267677,-0.377151380654158,0.19374200836984815,0.4370526429688988
2021-08-20,49339.17603687802,217525547.40223303,7086954006.074935,0.4863952810389154,0.4362318577420954,-0.3317700733791472,0.1969523551339545,0.4219405542053749
2021-08-21,48905.49058554897,-98232197.34993508,5874827715.802064,0.2539023541147012,0.3390359657216788,-0.27627925460354086,0.10555302174427972,0.2624982899663324
2021-08-22,49321.65404941213,19310828.810799506,4286178576.2446446,0.39238216513729873,0.3784749733924133,-0.2637135926725771,0.16904784861904498,0.3503583867266957
2021-08-23,49546.147707289056,-116001819.3414172,6179775848.024035,0.1837025761066884,0.28844785172266274,-0.0048153904937631165,0.15577834577852934,0.21414729838965396
2021-08-24,47756.00188106575,-313432476.11210877,5929722268.900347,0.03640176129587891,0.20808112795261602,0.16312332760475123,0.13586873895108206,0.10929746532394469
2021-08-25,48961.76778660005,-157230092.1892185,5225227107.806491,0.1407867583150728,0.15392739278144685,0.27434613927028373,0.18968676345560112,0.13904915549465735
2021-08-26,46940.70765177846,-367773168.3074845,5959501300.2383585,0.041926070065469556,-0.09665733844359503,0.3030497663226641,0.08277283264817954,-0.029552055812293254
2021-08-27,49024.03094495386,182176886.33255735,5689932780.1522045,-0.07519443028750539,-0.11686495847668532,0.42137285261829427,0.07643782128470118,-0.09242903294164173
2021-08-28,48883.29014045116,-17535560.96669457,3507187034.1781683,-0.006334088913456881,-0.07073345259682384,0.2799373047774587,0.06762325442239266,-0.0417626093784671
